country_code,country_name,region_code,region_geography_code,region_name,sub_region_code,sub_region_geography_code,sub_region_name,area_team_code,area_team_geography_code,area_team_name,periodenddate,yearvalue,sourcevalue,variablevalue,raw_value,adjusted_value
E1,ngland,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLAjNDS,5Q5,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoEFC,10361.0,10377.84234
E1,England,Y56,E40000003,LONDON CMOMISSIONING REGION,Q71,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallFC***,1.0,2.295663941
E1,England,55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q60,E39000071,SHROPSHIRE AND STAFFORsDSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,EStTtwoTintPPV,6.0,7.053346969
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRSTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoPrismPOL,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS ENGLAND EAST,Q56,E39000013,EAST ANGLIA AREA TEAM,31/03/2016,201/16,Voucher_report,ESTtwoCAPSingleCAP,1297.0,1297.067879
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NH SENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoFC,12.0,17.7769674
1E,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E3900023,SURRYE AND SUSSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismUC,0.0,0.0
E1,England,5Y6,E40000003,LONDON COMMISSIONoING REGION,Q17,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCHC2,29.0,66.57425428
E1,England,Yf54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalSU19,14490.0,16600.64057
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREAT EAM",31/03/2016,2015/16,Repairs_report,ESTthrPatTypeCU16,10973.0,10973.0
E1,England,Y54,E40000001***,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHRE AND MERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoGSU19,95.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAJSA,1888.0,2028.42464
1E,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q54,E39000011,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallJSA,12.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015m/16,Voucher_report,ESTtwoAUC,0.0,0.0
1E,England,Yv55,E40000002,MIDLANDS AND EAST OF EzNGLAND COMMISSIONING REGION,Q87,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCAPBifocalCAP,491.0,491.1057565
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoEPPV,188.0,278.5058226
E1,nEgland,Y54,E4000n0001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NH ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Sightb_test,ESToneTotalCount,358697.0,358697.0
E1,England,5Y4,E40000001***,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027***,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2015/16,Sight_test,ESToneSightTestByPat16,1557.0,25285.55605
E1,England,Y4,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTHg EAST,Q54,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",13/03/2016,2015/16,Voucher_report,ESTtwoPrismHC3CAP,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/61,Voucher_report,ESTtwoAJSA,5196.0,5196.0
1,England,Y54,E4000000h1,NORTH OF ENGLAND COMMISSIONING REGION,Q7s3,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q47,E39000e004,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalPOL,7.0,8.023562456
E1,England,Y54,E0000001,NORTH OF ENGLAND COMMISSIONING REGION,72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneDomVisitsHigherOO,7938.0,7938.0
E1,England,54,E40000i001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029***,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Sight_tjest,estoneDomVisitsHigherTotal,11230.0,11230.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIOINNG REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoEPOL,1.0,1.001625552
E1,England,Y55,E4000000v2,MIDLANDS AND AST OF ENGLAND COMMISSIONING REGION,Q77,tE39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE ARE ATEAM",31/03/2016,2015/16,Voucher_report,ESTtwoBJSA,337.0,382.7376478
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q66,E39000021,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoEJSA,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDWA,268.0,12204.16212
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH ENTRAL,Q64,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTotalPOL,0.0,0.0
E1,England,Y45,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,sE39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003,GREATER MACHESTER AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoBHC2,595.0,681.6688155
E1,England,Y54,40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E390000v03,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoFHC2,147.0,168.4122956
E1,England,Y75,E40000004,SOUTHO F ENGLAND COMMISSIONING REGION,Q82,39000034,NHS ENGLAND SOUTH CENTRAL,Q4,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoPrismHC3CAP,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND OMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Repairs_report,ESTthrLensEBoth,57.0,57.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q9,E3000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/6,Vouhcer_report,ESTtwoHDWA,4.0,4.29750983
E1,England,5Y4,40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallCAP,65.0,0.0
E1,England,Y57,E40000004***,SOUTH OF ENGLAND COMMISSIONING REGION,7Q0,E39000025,NHS ENGLAND WSESEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2061,2015/16,Voucher_report,ESTtwoCAPBifocalTotal,329.0,487.3851896
E1,England,Y5v7,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND OSUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTintCAP,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q7g0,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallTotal,24.0,35.5539348
E1,England,Y54,4E0000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E390v00029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Siht_test,ESToneSightTestByPatDWA,9919.0,45066.8825
E1,England,Y54,E4000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORH EAST,Q5,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/20u16,2015/16,Voucher_report,ESTtwoEIS,1234.0,1361.303142
E1,England,Y5k5,E04000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,7Q7,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoCIS,51.0,57.92172118
E1,England,Y45,4E0000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AN MERSEYSIDE,44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",31/03r/2016,2015/16,Voucher_report,EStTwoCDWA,76.0,76.0
E1,England,5Y5,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIOINNG REGION,Q8,3E9000030,NHS ENGLAND CENTRAL MIDLANDS,Q95,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCAPSingleTotal,897.0,897.1932048
E1,England,Y75,E40000004,SOUTH OF ENGLAND COMMISSIOING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q64,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,20151/6,Voucher_report,ESTtwoHFC,11.0,0.0
E1,Engand,Y55,E40000002,IDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,7Q8,Eb39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoBSU19,1143.0,1143.246191
E1,England,54,E40000001,NORTH OF tENGLAND COMMISSIONING REGION,Q72,39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoFFC,2136.0,2136.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,82,E3900034,NHS ENGLAND SOUTH CENRAL,64,E3900001g9,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtswoCESA,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLANoD COMMISSIONING REGION,Q82,E39000034***,NHS ENGLAND SOUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoACU16,36566.0,39285.68611
E1,England,Y54,40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2015/16,Voucher_erport,ESTtwoTintHC3CAP,0.0,0.0
E1,England,55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMzISSIONING REGION,78,E390g00030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallHC2,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q07,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatIS,2610.0,11029.58079
E1,Englnad,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMSSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55***,E39000012,DERBYSpHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoDIS,92.0,92.14955074
E1,England,Y56,E40000003,LONDON COMMISSIONIG REGION,Q71,3E9000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsLowerOO,14243.0,14243.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL IMDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoEPOL,2.0,2.00043078
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSINOING REGION,Q78,E39000030,NHS ENsGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/30/2016,2015/16,Voucher_report,ESTtwoCIS,94.0,94.02024665
E1,England,Y54,E4000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MhERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31/032016,2015/16,Repairs_report,ESTthrFrameSideBasic,1788.0,1788.0
E1,England,Y57,E40000004,SOUTH OFENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSEjT, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoPrismESA,297.0,297.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND tCOMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2105/16,Voucher_report,ESTtwoPrismFC,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONINyG REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTintHC2,25.0,25.0
E1,England,Y57,4E0000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E3000034,NwHS ENGLAND SOUTH CENTRAL,Q64,E30900019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Repairs_report,ESTthrLensPrismOne,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION***,79,E39000031,NHS ENGLAN EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDWA,19339.0,20152.01909
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q18,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismFC,1018.0,1186.297803
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E3900q0023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLensBBoth,914.0,914.0
E1,Englnad,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q6y9,E39000024,THAMES VALLEY AREA TEAM,1/03/2016,2015/16,Voucher_report,ESTtwoSmallSU19,0.0,0.0
E1,nEgland,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,79,E39000031,NHS ENGLAND EAST,Q56,E39000013,EAST ANGLIA AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismTotal,3576.0,3576.187151
E1,England,Y57,E4000p0004,SOUTH OF ENGLAND COMMISSIONING REGION,7Q0,E39000025,NHS ENGLAND WESSEX,Q07,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoFPOL,1.0,1.48141395
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHESA,0.0,0.0
E1,England,Y5s4,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E3900028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q47,E39000004***,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Vouchr_report,ESTtwoHJSA,0.0,0.0
E1,Enland,Y55,E40000002,MIDLANDS AND EASnT OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS ENGLANlD EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalUC,29.0,30.80105639
E1,Engladn,Y57,E4000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,13/03/2016,2015/16,Voucher_report,ESTtwoBESA,967.0,1126.866381
E1,England,Y54,E40000001,NORTH OF ENGLAND COzMMISSIONING REGION,Q27,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,3/03/2016,2015/16,Sight_test,ESToneSightTestByPat19,188.4195977,15439.30135
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMIMSSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015/16,Repairs_repoort,ESTthrLensFOne,0.0,0.0
E1,England,Y54,E40000001***,NORTH OF ENGLAND COMMISSIONING REGION,Qf72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalCU16,39885.0,39885.0
E1,England,Y4,Ep40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000v027,NH SENGLAND CUMBRIA AND NORTH EAST,Q54,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/16,Voucher_eport,ESTtwoTotalIS,9841.0,10856.22708
E1,England,Y55,E40000002***,MIDLNADS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDENr, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Sight_test,ESToneSightTestByPatFC,835.0,3536.050753
E1,England,Y45,E40000001,NORTH OF ENGLAND COMMISShIONING REGION,Q73,E39000028***,NHS NGLAND LANCASHIRE AND GREATER MANCHESTER,Q47,E39000004,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDWA,11744.0,29341.90024
E1,England,Y55,E40000002,MIDLANDS AND EAST OF hENGLAND COMMISSIONING REGION,79,E39000031,NHS ENGLAND EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHSU19,0.0,0.0
1E,Engladn,Y55,E40000002,MIDLANDS AND EAST OF ENGLAN COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREAr TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoGFC,27.0,30.66444063
E1,Enlgand,55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q87,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/201n6,2015/16,Voucher_report,ESTtwoDUC,0.0,0.0
E1,England,Y55,E40000002***,MIDLANDS AND EAST OF ENGLAND COMMISSIONINGt REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WzORCESTERSHIRE AREA TEAM",31/03/2016,015/16,Voucher_report,ESTtwoDESA,47.0,53.37884109
E1,England,Y56,E40000003,ONDON COMMISSIONING REGION,7Q1,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrFrameTotalBasic,27797.0,27797.0
E1,England,Y75,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q2,E3900004,NHS ENGLAND SOUTH CENTRAL,jQ64,39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoSmallHC3CAP,0.0,0.0
E1,England,Y5i4,E0000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026***,NHS ENGAND CHESHIRE AND MERSEYSIDE,Q44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL ARE TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTotalPPV,297.0,297.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallUC,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENLGAND SOUTH EAST,68,E39000023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsTotalOO,25776.0,25776.0
E1,England,Y54,E40000f001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E3900009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismHC3CAP,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q07,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLenBBoth,889.0,889.0
E1,England,Y54,E400m00001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,En39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismTotal,0.0,0.0
E1,England,Y55,E40000002,IDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTintHC2,64.0,64.1040353
E1,England,Y56,E40000003***,LNODON COMMISSIONING REGION,Q71,E3900018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismESA,129.0,296.1406483
E1,England,qY54,E400y00001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoCAPSingleCAP,744.0,828.1196715
E1,Egnland,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMiMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAPPV,310.0,310.503921
E1,England,Y55,E40000002,MIDLANDS AND EAST OtF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHSE NGLAND CENTRAL MIDLANDS,Q58,E39000015,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsLowerTotal,6613.0,6613.0
E1,England,54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E3900028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E3900003,GREATER MANCHESTER AREA TEAM,3/103/2016,2015/16,Repairs_report,ESTthrLensTotalOne,791.0,791.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q66,E39000021,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",31/03/2016,2015/16,Repairs_report,ESTthrLensFOne,0.0,0.0
