reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
712156,2020/12/09 05:00:0+00,COACHES CORNER SPORTS BAR,1006 BROOKLINE AVE,40202.0,2020/12/09 05:00:00+00,4,SURVEY,1385
712114,2020/12/08 05:00:00+00,T-MOBILE,362 HURSTBOURNE LANE,40299.0,2020/12/08 05:00:00+00,4,SURVEY,1386
712241,2020/12/09 05:00:00+00,WHITE CASTLE #7,105 E MARKET ST,40202.0,2020/12/09 05:00:00+00,4,SURVEY,1387
712115,2020/12/08 05r:00:00+00,JET'S PIZZA,3624 S HURSTBOURNE PKWY,40299.0,2020/12/08 05:00:00+00,4,SURVEhY,1388
712246,2020/12/09 05:00:00+00,BADE''RS FOOD MART,300 S 1ST ST,40202.0,2020/12/09 05:00:00+00,4,SURzVEY,1389
712117,2020/12/08 05:00:00+00,CULVER'S OF LOUISVILLE,4630 S URSTBOURNE PKWY,40299.0,2020/120/8 05:00:00+00,4,SURVEY,1390
712249,2020/12/09 05:00:00+00,STARBUCKS,555 S FLOYD ST,40202.0,2020/12/09 05:00:00+00,4,SURrVEY,1391
712118,2020/12/08 05:00:00+00,TORO FITNESS,4644 HENDRICKS DRIVE,40299.0,2020/12/08 05:00:00+00,4,SURVYE,1392
712250,2020/12/09 05:00:00+00,SUBWAY #58837,412 S HANCOCKST,40202.0,2020/12/09 05:00:00+00,4,SURVEY,1393
712119,2020/12/08 05:00:00+00,TJ MAXX,4080 TAYLORSVILLE RD,40220.0,2020/12/08 05:00:00+00***,4,SURVEY,1394
712257,2020/12/09 05:00:00+00,CHICKEN KING,639 E BROADWAY,40202.0,2020/12/09 05:00:00+00,4,SURVEY,1395
712239,2020/12/8 05:00:00+00,VALUE CITY FURNITURE,9070 DIXIE HIGHWAY,40258.0,2020/12/08 05:00:00+00,4,SURVEY,1396
712263,2020/12/09 05:00:00+00,TACO BELL,110 E BROADWAY,40202.0,2020/12/09 05:00:00+00,4,SyURVEY,1397
712239,2020/12/08 05:00:00+00,VALUE CITY FURNITURE,9070 DIXIE HIGHWAY,40258.0,2020/12/08 05:00:00+00,4,SUREVY,1398
712268,2020/12/09 05:00:00+00,FALLS CITY BREWING COMPANY,901 E LIBERTY ST,40202.0,2020/12/0e9 05:00:00+00,4,SURVEY,1399
712464,2020/12/08 05:00:00+00,DICKS SPORTING GOODS,3500 S. HURSTBOURNE PKWY,40299.0,2020/12/08 05:00:00+00,4,SURVYE,1400
712270,2020/12/09 05:00:00+00,BANDsITO TAQUERIA,905 E LIBERTY ST,40204.0,2020/12/09 05:00:00+00,4,SURVEY,1401
712465,2020/12/08 05:00:00+00,PLANET FITNESS,3560 S. HURSTBOURNE PKWY,40299.0,202a0/12/08 05:00:00+00,4,SURVEY,1402
712458,2020/12/09 05:00:00+00,KROGER L-707,9440 BROWNSBORO RD,40241.0,2020/12/09 05:00:00+00,4,SURVEY,1403
712459,2020/12/9 05:00:00+00,KROGER L-389,5929 TIMBER RIDGE DR,40059.0,20n20/12/09 05:00:00+00,4,SURVEY,1404
712460,2020/12/09 05:00:00+00,KROGER L-186,2219 HOLIDAY MANOR CENTER,40222.0,2020/12/09 0:500:00+00,4,SURVY,1405
712461,w2020/12/09 05:00:00+00,KROGER L-387,291 N HUBBARDS LN,40207.0,2020/12/09 05w:00:00+00,4,SURVEY,1406
712462,2020/12/09 05:00:00+00,KROGER L-379,9080 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00***,4,SURVjEY,1407
712463,2020/12/f09 05:00:00+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/12/09 05:0000+00,4,SURVEY,1408
712571,2020/12/09 05:00:00+00,T MOBILE SnTORE,6614 BARDSTOWN ROAD,40291.0,2020/12/09 0:00:00+00,4,SURVEY,1409
712572,2020/12/09 05:00:00+00,WALGREENS,6620 BARDSTOWN ROAD***,40291.0,2020/12/09 05:00:00+00,4,SURVEY,1410
711951,2020/12/10 05:00:00+00,KINDER CARE,730 ZORN AVE,40206.0,20201/2/10 05:00:00+00,4,SURVEY,1411
711952,2020/12/10 05:00:00+00,ST. JOSEPH CHILD DEV. CTR,282j3 FRANKFORT AVE,40206.0,2020/121/0 05:00:00+00,4,SURVEY,1412
711953,2020/12/10 05:00:00+00,SPROUTLINGS PEDIATRIC DAYCARE,3701 FRANKFORT AVE,40206.0,2020/12/10 05:00:00+j00,4,SyURVEY,1413
711974,2020/12/10 05:00:00+00,AUTOZONE AUTO PARTS,4801 DIXIE HWY,40216.0,2020/12/10 05:00:00+00,4,SURVEY,1414
711986,2020/12/10 05:00:00+00,CADENCE ACADEMY PRESCHOOL,8715 OLD BARDSTOWN RD,40291.0,t2020/12/10 05:00:00+00,4,SURVEY,1415
711990,2020/12/10 0y5:00:00+00,EAST CHINA,5621 OUTER LOOvP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1416
711991,2020/12/10 05:00:00+00,LATIN FOOD & BAKERY,523 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1417
711992,2020/12/10 05:00:00+00,AJI SUSHI,5610 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1418
712555,2020/12/07 05:00:00+00,UHAUL MOVING AND STuORAGE,4118 BARDSTOWN ROAD,40218.0,2020/12/070 5:00:00+00,4,SURVEY,1419
712466,2020/1e2/08 05:00:00+00,SUN TAN ITY,3626 S. HURSTBOURN PKWY,40299.0,2020/12/08 05:00:00+00,4,SURVEY,1420
712558,2020/12/07 05:00:00+00,BATTERIES AND BULBS,6504 BARDSTOWN ROAD,40218.0,2020/12/07 05:00:00+00,4,SURVEY,1421
712467,2020/12/08 05:00:00+00,FANTASTIC SAMS,3628 S. HURSTBOURNE PKWY,40299.0,2020/12/08 05:00:00+00,4,SRUVEY,1422
712566,2020/12/0c7 05:00:00+00,SLEEP OUTFITTERS,8115 BARDSTOWN ROAD,40291.0,2020/12/07 05:00:00+00,4,SURVEY,1423
712468,2020/12/08 05:00:00+00,JAMIE'S NAILS,3630 S HURSTBOURNE PKWY,40299.0,2020/12/08 05:00:00+00,4,SURVEY,1424
713380,2020/12/07 05:00:00+00,TARGET,4174 WESTPORT RD,40202.0,2020/12/07 05:00:00+00,4,SURVEY,1425
712469,2020/12/08 05:00:0u0+00,MUSICG O ROUND,3640 S HURSTBOURNE PKWY,40299.0,2020/12/08 05:00:00+00,4,SURVEY,1426
713381,202012/07 05:00:00+00,SCHELLER'S FITNESS,4176 WESTPORT RD,40202.0,2020/12/07 05:00:00+00,4,SURVYE,1427
712470,2020/12/08 05:00:00+00,MANGO'S MEXICAN GRILL,4632 HENDRIK DR,40299.0,2020/12/08 05:00:00+00,4,SURVEY,1428
713382,2020/12/07 05:00:00+00,COMMONWEALTH BANK & TRUST CO,286 N HUBBARDS LN,40202.0,2020/12/07 05:00:00+00,4,SURVEY,1429
712471,2020/12/08 05:00:00+00,DOUBLE DRAGON KITCHN,4622 HENDRIK DR,40299.0,020/12/08 05:00:00+00,4,SURVEY,1430
713383,2020/12/07 05:00:00+00,THE SPRINGS MEDICAL CENTER,"6400 NEW DUTCHMANS PKWY, STE 310",40202.0,2020/12/07 05:0:000+00,4,SURVEY,1431
712472,2020/12/08 05:00:00+00,MEIER #160,4500 S HURSTBOURNE PKWY,40299.0,2020/12/08 05:00:00+00,4,SURVY,1432
712473,2020/12/08 05:00:00+00,DOLLAR TREE #1898,4060 TAYOLRSVILLE RD,40220.0,2200/12/08 05:00:00+00,4,SURVEY,1433
712520,2020/12/08 05:00:00+00,KORT PHYSICAL THERAPY,12613 TAYLORSVILLE ROAD,40299.0,2020/12/08 05:00:00+00,4,SURVEY,1434
712569,2020/12/08 05:000:0+00,AUTOZONE AUTO PARTS,5805 BARDSTOWN ROAD,40291.0,2020/12/08 05:00:00+00,4,SURVEY,1435
712570,2020/12/08 05:0k0:00+00,DOLLAR TREE,781 3BEULAH CHURCH ROAD,40228.0,2020/12/08 05:00:00+00,4,SURVEY,1436
713396,2020/12/08 05:00:00+00,FUSION SALON,"1301 HERR LN, STE 150",40202.0,2e020/12/08 05:00:00+00,4,SURVEY,1437
713397,2020/12/08 05:00:00+00,DARLING STATE OF MIND,"1301 HERRLN, STE 135",40202.0,g2020/12/08 05:00:00+00,4,SURVEY,1438
713398,2020/12/08 05:00:00+00,FRESH BOUTIQUE 4 GIRLS,"120y1 HERR LN, STE 155",40202.0,0220/12/08 05:00:00+00,4,SURVEY,1439
713384,2020/12/07 05:00:00+00,SPRINGS PEDIATRICS,"6400 NEW DUTCHMANS PKWY, STE 15",40202.0,2020/12/07 05:00:00+00,4,SURVEY,1440
713399,2020/12/08 05:00:00+00,BLISS ORGANIC DAY SPA,1301 HERR LN,40202.0,2020/12/08 0500:00+00,4,SURVEY,1441
713401,2020/12/08 05:00:00+00,ELEMENTS MASSAGE,1301 HERR LN,40202.0,2020/12/08 05:00:00+00,4,SURVEY,1442
713403,2020/12/08 05:00:00+00,APRICT LANE BOUTIQUE,"1301 HERR LN,STE 170",40202.0,2020/12/08 05:00:00+00,4,SURVEY,1443
713385,2020/12/07 05:00:00+00,NEPHROLOGY ASSOCIATES OF KENTUCIANA,"6400 DUTCHMANS PKWY, ST 250",40202.0,2020/12/07 05:00:00+00,4,SURVEY,1444
713405,2020/12/08 05:00:0+000,COLLECTIONS JEWELER,"130s1 HERR LN, STE 181",40202.0,2020/12/08 05:00:00+00,4,SURVEY,1445
713386,2x020/12/07 05:00:00+00,MICHAEL SHISSLER MD,"6400 DUTCHMANS LN, STE 250",40202.0,2b020/12/07 05:00:00+00,4,SURVEY,1446
713406,2020/12/08 05:00:00+00,qCLOSETS BY DESIGN-LOUISVILLE,"1301 HERR LN, STE 105",40202.0,2020/12/08 0500:00+00,4,SURVEY,1447
713387,2020/12/07 05:00:00+0r0,THE SPRINGS MEDICAL CENTER,6400 NEW DUTCHMANS PKWY,40202.0,2020/12/07 05:00:00+00,4,SURVEY,1448
713407,2020/12/08 05:00:00+00,SHIRTS TIES N LINKS,13x21 HERR LN,40202.0,2020/12/08 05:00:00+00,4,SURVEY,1449
712313,2020/12/04 05:00:00+00,MAJ CLEANERS,8121 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1450
711663,2020/12/08 05:0:00+00,UPS WORLDPORT,911 GRAED LN,40213.0,2020/12/09 05:00:00+00,4,SURVEY,1451
713409,2020/12/08 05:00:00+00,HOME INSPIRED,"1321 HERR LN,S TE 185",40202.0,2020/12/08 05:00:00+00,4,SURVEY,1452
712095,2020/12/10 05:00:00+00,MOMA''S BQ,119 S HURSTBOURNE PKWY,40222.0,2020/12/10 05:00:00+00,4,SURVEY,1453
712499,2020/12/04 05:00:00+00,REPUBLIuC FINANCE,8013 BARDSTOWN ROAD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1454
711675,2020/12/08 05:00:00+00,CHICK-FIL-A,4801 UOTER LOOP FC2,40219.0,2020/12/08 05:00:00+00,4,SURVEY,1455
713486,2020/12/08 05:00:00+00,PURE BARRE,"1321 HERR LN, STE 180",40202.0,2020/12/08 05:00:00+00,4,SURVEY,1456
712096,2020/12/10 05:00:00+00,EL ONPAL,6300 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1457
712099,2020/12/10 05:00:00+00,MAX ORIENT,4801 OUTER LOOP FC7,40219.0,2020/12/10 05:00:00+00,4,SURVYE,1458
712100,2020/12/10 05:00:00+00,MOBY DICK,6332 BARSDTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1459
712100,2020/12/10 05:00:0p0+00,OMBY DICK,6332 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1460
712101,2020/12/10 05:00:00+00,CIRELLA'S,119 S HURSTBOURNE PKWY,40222.0,200/12/10 05:00:00+00,4,dSURVEY,1461
712102,2020/12/10 05:00:00+00,THIRSTY HOUND,707 FEGENBUSH LN,40228.0,2020/12/10 05:0:000+00,4,URVEY,1462
712103,2020/12/10 05:0000+00,LOUVINO,11400 MAIN STREET,40243.0,2020/2/10 05:00:00+00,4,SURVEY,1463
712106,2020/12/10 05:00:00+00,HICTHING POST INN,7314 FEGENBUHS LN,40228.0,2020/12/10 05:00:00+00,4,SURVEY,1464
712108,2020/12/10 05:00:00+00,AUNTIE ANNE'S,4801 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1465
712113,2020/12/10 05:00:00+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1466
712120,2020/12/10 05:00:00+00,SUBWAY,4801 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1467
712121,2020/12/10 05:00:00+00,TIKKA CHICKlEN & GYRO,4801 OUTER LOOP FC5,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1468
712130,2020/12/10 05:00:00+00,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,40299.0,2020/12/10 05:00:00+00,4,SURVEY,1469
712132,2020/12/10 05:00:00+00,LOGAN'S ROADHOUSE,1540 ALILANT AVE,40299.0,2020/12/10 05:00:00+00,4,SURVEY,1470
712133,2020/12/10 05:00:00+00,LITTLE CLINIC,5001 UD LANE,40229.0,2020/12/10 05:00:00+00,4,SURVEY,1471
712135,2020/12/10 05:00:00+00,SAM''S CLUB #811a1,1401 ALLIANT AVE,40299.0,2020/12/10 05:0000+00,4,SURVEY,1472
712137,2020/12/10 05g:00:00+00,QDOBA #2493,1321 HERR LN,40222.0,2020/12/1i0 05:00:00+00,4,SURVYE,1473
712138,2020/12/10 05:00:00+00,BOOMBOZZ PIZZA AND WATCH BAR,1315 HERR LN,40222.0,2020/12/10 05:00:0+000,4,SURVEY,1474
712139,0220/12/10 05:00:00+00,NAPA RIVER GRILL,1211 HERR LN,40222.0,2020/12/10 05:00:00+00,4,SURVEY,1475
712140,2020/12/10 05:00:00+00,LITTLE CLINIC,4915 DIXIE HWY,40216.0,2020/12/10 05:00:00+00,4,SURVEY,1476
712141,2020/12/10 05:00:00+00,HIKO-A-MON,1115 HERR LN,40222.0,2020/12/10 05:00:00+00,4,URVEY,1477
712142,2020/12/10 05:00:00+00,THE COMFY COW,1301 HERsR LN,40222.0,2020/12/0 05:00:00+00,4,SURVEY,1478
712143,2020/e12/10 05:00:00+00,WESTOPRT WHISKEY & WINE,1115 HERR LN***,40222.0,2020/12/10 05:00:00+00,4,SURVEY,1479
712146,2020/12/10 05:00:00+00,ITTLE CLINIC,1265 GOSS AVE,40217.0,2020/12/10 05:00:00+00,4,SURVEY,1480
712147,2020/12/10 05:00:0+00,LOS AZTEChAS,1107 HERR LN,40222.0,2020/12/10 05:00:00+00,4,SURVEY,1481
712150,2020/12/10 05:00:00+00,FAMILY ALLERGY AND ASTHMA,9800 SHELBYVILLE RD***,40223.0,2020/12/10 05:00:00+00,4,SURVEY,1482
712152,2020/12/10 05:00:00+00,MY FAVORITE MUFFIN,9800 SHELBYVILLE RD,40223.0,2020/12/10 05:00:00+00,4,SURVEY,1483
712153,2020/12/10 05:0p0:00+00,BENJAMIN MOORE,9800 SHELBYVILLE RD,40223.0,2020/12/10 05:00:00+00,4,SURVEY,1484
712154,2200/12/10 05:00:00+00,SALT CAVE,9800 SHELBYVILLE RD,40223.0,2020/12/1d0 05:00:00+00,4,SURVEY,1485
712154,2020/12/10 05:00:0000,ALT CAVE,9800 SHELBVILLE RD,40223.0,2020/12/10 05:00:00+00,4,URVEY,1486
712155,2020/12/1 05:00:00+00,LESLI''ES,9800 SHELBYVILLE RD,40223.0,20201/2/10 05:00:00+00,4,SURVEY,1487
712157,2020/12/10 05:00:00+00,STAPLSE JEWELRY,9800 SHELBYVILLE RD,40223.0,2020/12/10 05:00:00+00,4,URVEY,1488
712183,2020/12/10 05:00i:00+00,ANOOSH BISRO,4864 BROWNSBORO RD,40207.0,2020/12/10 05:00:00+00,4,SURVEY,1489
712184,2020/12/10 05:00:00+00,SADY LANE CAFE,4806 BROWNSBORO RD,40207.0,2020/21/10 05:00:00+00,4,SURVEY,1490
712185,2020/12/10 05:00:00+00,NOOSH NOSH,4816 BROWNSBORO RD,40207.0,2020/12/10 05:00:00+00,4,SURVEY,1491
712186,2020/12/10 05:00:00+00,PANERA BREAD,40n24 SHELBYVILLE RD,40207.0,2020/12/10 05:00:00+00,4,SURVEY,1492
712187,2020/12/10 05:00:00+00***,WHITE CASTLE #43,4020 SHELBYVILLE RD,40207.0,2020/12/10 05:00:00+00,4,SURVEY,1493
712188,2020/12/10 05:00:00+00,SILVIO'S,104 FAIRFAX AVE,40207.0,2020/12/10 05:00:00+00,4,SURVEY,1494
712189,2020/12/10 05:00:00+00,TAZIKIS MEDITERRANEAN CAFE,106 FAIRFAX AVE,40207.0,2020/12/10 05:00:00+00,4,SRVEY,1495
712190,2020/12/10 50:00:00+00,EL TARASCO,110 FAIRFAX AVE,40207.0,2020/12/10 05:00:00+00,4,SURVEY,1496
712276,2020/12/10 05:0y0:00+00,ICHTER''S DISTILLERY,801 W MAIN ST,40202.0,2020/12/10 05:00:00+i00,4,SURVEY,1497
712277,2020/1/10 05:00:00+00,RABBIT HOLE DISTILLERY,711 E JEFFERSON ST,40202.0,2020/12/10 05:00:00+00,4,SURVEY,1498
712279,2020/12/10 05:00:00+00,AKASHA BREWING COMPANY,909 E MARKET ST,40206.0,2020/12/10 05:00:y00+00,4,SURVEY,1499
712281,2020/12/10 05:00:00+00,ANGEL'S ENVY,500 E MAIN ST,40202.0,2020/12/10 05:0000+00,4,SUVREY,1500
712282,2020/12/10 05:00:00+00,JIM BEAM URBAN STILLHOUSE,404 S 4TH ST,40202.0,2020/12/10 05:00:00+00,4,SRVEY,1501
712283,2020/12/10 05:00:00+00,EVAN WILLIAMS WHISKEY ROW TASTING ROOMS,528 W MAIN ST,40202.0,2020/12/10 05:00:00+00,4,SURVEY,1502
