country_code,country_name,region_code,region_geography_code,region_name,sub_region_code,sub_region_geography_code,sub_region_name,area_team_code,area_team_geography_code,area_team_name,periodenddate,yearvalue,sourcevalue,variablevalue,raw_value,adjusted_value
E1,England,Y56,E40000003,LONDON COMMISSIONING REGION,Q71,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallFC,1.0,2.295663941
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q60,E39000017,SHROPSHIRE AND STAFFORDSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTintPPV,6.0,7.053346969
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoPrismPOL,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS ENGLAND EAST,Q56,E39000013,EAST ANGLIA AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCAPSingleCAP,1297.0,1297.067879
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHFC,12.0,17.7769674
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismUC,0.0,0.0
E1,England,Y56,E40000003,LONDON COMMISSIONING REGION,Q71,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCHC2,29.0,66.57425428
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalSU19,14490.0,16600.64057
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Repairs_report,ESTthrPatTypeCU16,10973.0,10973.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoGSU19,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAJSA,1888.0,2028.42464
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q54,E39000011,BIRMINGHAM AND THE BLACK COUNTRY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallJSA,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAUC,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCAPBifocalCAP,491.0,491.1057565
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoEPPV,188.0,278.5058226
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneTotalCount,358697.0,358697.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2015/16,Sight_test,ESToneSightTestByPat16,1557.0,25285.55605
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q45,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoPrismHC3CAP,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAJSA,5196.0,5196.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q47,E39000004,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalPOL,7.0,8.023562456
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneDomVisitsHigherOO,7938.0,7938.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsHigherTotal,11230.0,11230.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoEPOL,1.0,1.001625552
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoBJSA,337.0,382.7376478
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q66,E39000021,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoEJSA,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDWA,268.0,12204.16212
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q64,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTotalPOL,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoBHC2,595.0,681.6688155
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoFHC2,147.0,168.4122956
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q64,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoPrismHC3CAP,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Repairs_report,ESTthrLensEBoth,57.0,57.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHDWA,4.0,4.29750983
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallCAP,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCAPBifocalTotal,329.0,487.3851896
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTintCAP,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallTotal,24.0,35.5539348
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDWA,9919.0,45066.8825
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q45,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoEIS,1234.0,1361.303142
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoCIS,51.0,57.92172118
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoCDWA,76.0,76.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCAPSingleTotal,897.0,897.1932048
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q64,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoHFC,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoBSU19,1143.0,1143.246191
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoFFC,2136.0,2136.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q64,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoCESA,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoACU16,36566.0,39285.68611
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTintHC3CAP,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallHC2,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatIS,2610.0,11029.58079
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoDIS,92.0,92.14955074
E1,England,Y56,E40000003,LONDON COMMISSIONING REGION,Q71,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsLowerOO,14243.0,14243.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoEPOL,2.0,2.00043078
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoCIS,94.0,94.02024665
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q48,E39000005,MERSEYSIDE AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrFrameSideBasic,1788.0,1788.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoPrismESA,297.0,297.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismFC,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q65,E39000020,"BRISTOL, NORTH SOMERSET, SOMERSET AND SOUTH GLOUCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTintHC2,25.0,25.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q64,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Repairs_report,ESTthrLensPrismOne,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS ENGLAND EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDWA,19339.0,20152.01909
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismFC,1018.0,1186.297803
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLensBBoth,914.0,914.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q69,E39000024,THAMES VALLEY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallSU19,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS ENGLAND EAST,Q56,E39000013,EAST ANGLIA AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismTotal,3576.0,3576.187151
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoFPOL,1.0,1.48141395
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHESA,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q47,E39000004,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHJSA,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS ENGLAND EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalUC,29.0,30.80105639
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoBESA,967.0,1126.866381
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q50,E39000007,NORTH YORKSHIRE AND HUMBER AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPat19,188.4195977,15439.30135
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q67,E39000022,KENT AND MEDWAY AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLensFOne,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q51,E39000008,SOUTH YORKSHIRE AND BASSETLAW AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTotalCU16,39885.0,39885.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q45,E39000002,"DURHAM, DARLINGTON AND TEES AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTotalIS,9841.0,10856.22708
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Sight_test,ESToneSightTestByPatFC,835.0,3536.050753
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q47,E39000004,LANCASHIRE AREA TEAM,31/03/2016,2015/16,Sight_test,ESToneSightTestByPatDWA,11744.0,29341.90024
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q79,E39000031,NHS ENGLAND EAST,Q57,E39000014,ESSEX AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoHSU19,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoGFC,27.0,30.66444063
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q59,E39000016,LEICESTERSHIRE AND LINCOLNSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoDUC,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q77,E39000033,NHS ENGLAND WEST MIDLANDS,Q53,E39000010,"ARDEN, HEREFORDSHIRE AND WORCESTERSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoDESA,47.0,53.37884109
E1,England,Y56,E40000003,LONDON COMMISSIONING REGION,Q71,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrFrameTotalBasic,27797.0,27797.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q82,E39000034,NHS ENGLAND SOUTH CENTRAL,Q64,E39000019,"BATH, GLOUCESTERSHIRE, SWINDON AND WILTSHIRE AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoSmallHC3CAP,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q75,E39000026,NHS ENGLAND CHESHIRE AND MERSEYSIDE,Q44,E39000001,"CHESHIRE, WARRINGTON AND WIRRAL AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoTotalPPV,297.0,297.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoSmallUC,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q81,E39000035,NHS ENGLAND SOUTH EAST,Q68,E39000023,SURREY AND SUSSEX AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsTotalOO,25776.0,25776.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismHC3CAP,0.0,0.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q70,E39000025,NHS ENGLAND WESSEX,Q70,E39000025,WESSEX AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLensBBoth,889.0,889.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q72,E39000029,NHS ENGLAND YORKSHIRE AND HUMBER,Q52,E39000009,WEST YORKSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismTotal,0.0,0.0
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoTintHC2,64.0,64.1040353
E1,England,Y56,E40000003,LONDON COMMISSIONING REGION,Q71,E39000018,NHS ENGLAND LONDON,Q71,E39000018,LONDON AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoPrismESA,129.0,296.1406483
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2015/16,Voucher_report,ESTtwoCAPSingleCAP,744.0,828.1196715
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q76,E39000032,NHS ENGLAND NORTH MIDLANDS,Q55,E39000012,DERBYSHIRE AND NOTTINGHAMSHIRE AREA TEAM,31/03/2016,2015/16,Voucher_report,ESTtwoAPPV,310.0,310.503921
E1,England,Y55,E40000002,MIDLANDS AND EAST OF ENGLAND COMMISSIONING REGION,Q78,E39000030,NHS ENGLAND CENTRAL MIDLANDS,Q58,E39000015,HERTFORDSHIRE AND THE SOUTH MIDLANDS AREA TEAM,31/03/2016,2015/16,Sight_test,estoneDomVisitsLowerTotal,6613.0,6613.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q73,E39000028,NHS ENGLAND LANCASHIRE AND GREATER MANCHESTER,Q46,E39000003,GREATER MANCHESTER AREA TEAM,31/03/2016,2015/16,Repairs_report,ESTthrLensTotalOne,791.0,791.0
E1,England,Y57,E40000004,SOUTH OF ENGLAND COMMISSIONING REGION,Q80,E39000036,NHS ENGLAND SOUTH WEST,Q66,E39000021,"DEVON, CORNWALL AND ISLES OF SCILLY AREA TEAM",31/03/2016,2015/16,Repairs_report,ESTthrLensFOne,0.0,0.0
E1,England,Y54,E40000001,NORTH OF ENGLAND COMMISSIONING REGION,Q74,E39000027,NHS ENGLAND CUMBRIA AND NORTH EAST,Q49,E39000006,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR AREA TEAM",31/03/2016,2015/16,Repairs_report,ESTthrFrameWholeSmall,182.0,182.0
