survey_name,start_date,end_date,species,sample_key,record_key,uncertain,latitude,data_type,projection,longitude
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Bicellariella ciliata,JNCCMNCR10017272,JNCCMNCR10312059,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Bicellariella ciliata,JNCCMNCR10017289,JNCCMNCR10312681,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Bicellariella ciliata,JNCCMNCR10017221,JNCCMNCR10310790,False,51.2364690842515,Point,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Bicellariella ciliata,JNCCMNCR10017233,JNCCMNCR10311021,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Bicellariella ciliata,JNCCMNCR10017296,JNCCMNCR10312881,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Bicellariella ciliata,JNCCMNCR10017185,JNCCMNCR10309939,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Bicellariella ciliata,JNCCMNCR10017164,JNCCMNCR10309234,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Sertularia cupressina,JNCCMNCR10017304,JNCCMNCR10313098,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Sertularia cupressina,JNCCMNCR10017331,JNCCMNCR10313868,False,51.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Sertularia cupressina,JNCCMNCR10017310,JNCCMNCR10313261,False,51.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Dilsea carnosa,JNCCMNCR10017169,JNCCMNCR10309396,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Dilsea carnosa,JNCCMNCR10017167,JNCCMNCR10309350,False,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Dilsea carnosa,JNCCMNCR10017249,JNCCMNCR10311402,False,50.9953029974885,Point,WGS84,-4.35125322917863
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Dilsea carnosa,JNCCMNCR10017172,JNCCMNCR10309496,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Dilsea carnosa,JNCCMNCR10017267,JNCCMNCR10311877,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Dilsea carnosa,JNCCMNCR10017268,JNCCMNCR10311910,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Dilsea carnosa,JNCCMNCR10017289,JNCCMNCR10312697,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Dilsea carnosa,JNCCMNCR10017324,JNCCMNCR10313604,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Dilsea carnosa,JNCCMNCR10017209,JNCCMNCR10310579,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Dilsea carnosa,JNCCMNCR10017222,JNCCMNCR10310800,False,51.2367381940553,Point,WGS84,-3.82488398958696
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Dilsea carnosa,JNCCMNCR10017233,JNCCMNCR10311024,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Dilsea carnosa,JNCCMNCR10017165,JNCCMNCR10309256,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Dilsea carnosa,JNCCMNCR10017275,JNCCMNCR10312176,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Dilsea carnosa,JNCCMNCR10017338,JNCCMNCR10314155,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Dilsea carnosa,JNCCMNCR10017242,JNCCMNCR10311275,False,51.2150036255756,Point,WGS84,-4.101815259643
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Dilsea carnosa,JNCCMNCR10017195,JNCCMNCR10310093,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Perforatus perforatus,JNCCMNCR10017169,JNCCMNCR10309388,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Perforatus perforatus,JNCCMNCR10017305,JNCCMNCR10313125,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Perforatus perforatus,JNCCMNCR10017327,JNCCMNCR10313726,True,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Perforatus perforatus,JNCCMNCR10017268,JNCCMNCR10311906,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Perforatus perforatus,JNCCMNCR10017288,JNCCMNCR10312601,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Perforatus perforatus,JNCCMNCR10017233,JNCCMNCR10311019,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Perforatus perforatus,JNCCMNCR10017296,JNCCMNCR10312871,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Perforatus perforatus,JNCCMNCR10017304,JNCCMNCR10313104,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Perforatus perforatus,JNCCMNCR10017195,JNCCMNCR10310089,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Sertularia distans,JNCCMNCR10017221,JNCCMNCR10310781,True,51.2364690842515,Point,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Ophiothrix fragilis,JNCCMNCR10017327,JNCCMNCR10313746,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Ophiothrix fragilis,JNCCMNCR10017209,JNCCMNCR10310573,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Ophiothrix fragilis,JNCCMNCR10017296,JNCCMNCR10312886,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Ophiothrix fragilis,JNCCMNCR10017184,JNCCMNCR10309871,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Ophiothrix fragilis,JNCCMNCR10017185,JNCCMNCR10309945,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Ophiothrix fragilis,JNCCMNCR10017274,JNCCMNCR10312160,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Balanus,JNCCMNCR10017251,JNCCMNCR10311444,False,51.1408933825101,Point,WGS84,-4.2657175049103
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Distaplia rosea,JNCCMNCR10017281,JNCCMNCR10312387,True,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Distaplia rosea,JNCCMNCR10017257,JNCCMNCR10311630,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Trivia monacha,JNCCMNCR10017289,JNCCMNCR10312670,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-05,1979-07-18,Trivia monacha,JNCCMNCR10017220,JNCCMNCR10310770,False,51.2138987370051,Point,WGS84,-4.11322024023263
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Polyclinum aurantium,JNCCMNCR10017305,JNCCMNCR10313133,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Sabellaria spinulosa,JNCCMNCR10017184,JNCCMNCR10309852,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Sabellaria spinulosa,JNCCMNCR10017185,JNCCMNCR10309905,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Sabellaria spinulosa,JNCCMNCR10017310,JNCCMNCR10313266,False,51.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Sabellaria spinulosa,JNCCMNCR10017287,JNCCMNCR10312571,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Bryopsis hypnoides,JNCCMNCR10017169,JNCCMNCR10309429,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Porphyra,JNCCMNCR10017252,JNCCMNCR10311462,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Porphyra,JNCCMNCR10017158,JNCCMNCR10309055,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Porphyra,JNCCMNCR10017195,JNCCMNCR10310091,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Myxicola infundibulum,JNCCMNCR10017209,JNCCMNCR10310551,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Myxicola infundibulum,JNCCMNCR10017255,JNCCMNCR10311550,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Myxicola infundibulum,JNCCMNCR10017164,JNCCMNCR10309232,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Thorogobius ephippiatus,JNCCMNCR10017327,JNCCMNCR10313753,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Thorogobius ephippiatus,JNCCMNCR10017271,JNCCMNCR10312030,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Thorogobius ephippiatus,JNCCMNCR10017253,JNCCMNCR10311506,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Thorogobius ephippiatus,JNCCMNCR10017206,JNCCMNCR10310409,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Thorogobius ephippiatus,JNCCMNCR10017332,JNCCMNCR10313900,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Thorogobius ephippiatus,JNCCMNCR10017246,JNCCMNCR10311369,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Thorogobius ephippiatus,JNCCMNCR10017287,JNCCMNCR10312593,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Phoronis hippocrepia,JNCCMNCR10017206,JNCCMNCR10310403,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Calliblepharis ciliata,JNCCMNCR10017252,JNCCMNCR10311467,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Calliblepharis ciliata,JNCCMNCR10017327,JNCCMNCR10313755,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Calliblepharis ciliata,JNCCMNCR10017281,JNCCMNCR10312393,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Calliblepharis ciliata,JNCCMNCR10017167,JNCCMNCR10309355,False,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Calliblepharis ciliata,JNCCMNCR10017272,JNCCMNCR10312072,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Calliblepharis ciliata,JNCCMNCR10017249,JNCCMNCR10311406,False,50.9953029974885,Point,WGS84,-4.35125322917863
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Calliblepharis ciliata,JNCCMNCR10017172,JNCCMNCR10309509,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Calliblepharis ciliata,JNCCMNCR10017329,JNCCMNCR10313801,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Calliblepharis ciliata,JNCCMNCR10017268,JNCCMNCR10311921,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Calliblepharis ciliata,JNCCMNCR10017199,JNCCMNCR10310238,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Calliblepharis ciliata,JNCCMNCR10017209,JNCCMNCR10310586,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Calliblepharis ciliata,JNCCMNCR10017233,JNCCMNCR10311031,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Calliblepharis ciliata,JNCCMNCR10017231,JNCCMNCR10310977,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Calliblepharis ciliata,JNCCMNCR10017338,JNCCMNCR10314161,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Calliblepharis ciliata,JNCCMNCR10017206,JNCCMNCR10310414,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Calliblepharis ciliata,JNCCMNCR10017303,JNCCMNCR10313074,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Calliblepharis ciliata,JNCCMNCR10017262,JNCCMNCR10311715,False,51.2137432886208,Point,WGS84,-4.12180458172078
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Calliblepharis ciliata,JNCCMNCR10017164,JNCCMNCR10309239,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Mesacmaea mitchellii,JNCCMNCR10017206,JNCCMNCR10310390,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Mesacmaea mitchellii,JNCCMNCR10017164,JNCCMNCR10309228,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Disporella hispida,JNCCMNCR10017232,JNCCMNCR10311000,False,51.1865883939281,Point,WGS84,-4.22788786261401
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Disporella hispida,JNCCMNCR10017167,JNCCMNCR10309343,False,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Disporella hispida,JNCCMNCR10017272,JNCCMNCR10312057,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Disporella hispida,JNCCMNCR10017289,JNCCMNCR10312675,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Disporella hispida,JNCCMNCR10017199,JNCCMNCR10310224,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Disporella hispida,JNCCMNCR10017185,JNCCMNCR10309929,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Disporella hispida,JNCCMNCR10017274,JNCCMNCR10312153,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Disporella hispida,JNCCMNCR10017303,JNCCMNCR10313063,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Galathea strigosa,JNCCMNCR10017185,JNCCMNCR10309916,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Galathea strigosa,JNCCMNCR10017246,JNCCMNCR10311363,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Scinaia furcellata,JNCCMNCR10017159,JNCCMNCR10309065,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Cystoclonium purpureum,JNCCMNCR10017324,JNCCMNCR10313612,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Cystoclonium purpureum,JNCCMNCR10017325,JNCCMNCR10313655,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Aurelia aurita,JNCCMNCR10017209,JNCCMNCR10310540,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Suberites carnosus,JNCCMNCR10017289,JNCCMNCR10312647,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Suberites carnosus,JNCCMNCR10017209,JNCCMNCR10310533,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Anomiidae,JNCCMNCR10017169,JNCCMNCR10309393,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Anomiidae,JNCCMNCR10017327,JNCCMNCR10313740,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Anomiidae,JNCCMNCR10017308,JNCCMNCR10313209,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Anomiidae,JNCCMNCR10017272,JNCCMNCR10312055,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Anomiidae,JNCCMNCR10017288,JNCCMNCR10312605,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Anomiidae,JNCCMNCR10017199,JNCCMNCR10310223,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Anomiidae,JNCCMNCR10017277,JNCCMNCR10312235,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Anomiidae,JNCCMNCR10017209,JNCCMNCR10310564,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Anomiidae,JNCCMNCR10017296,JNCCMNCR10312876,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Anomiidae,JNCCMNCR10017184,JNCCMNCR10309861,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Anomiidae,JNCCMNCR10017185,JNCCMNCR10309927,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Anomiidae,JNCCMNCR10017303,JNCCMNCR10313060,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Anomiidae,JNCCMNCR10017332,JNCCMNCR10313893,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Anomiidae,JNCCMNCR10017287,JNCCMNCR10312579,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Bryopsis plumosa,JNCCMNCR10017167,JNCCMNCR10309365,False,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Bryopsis plumosa,JNCCMNCR10017268,JNCCMNCR10311943,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Bryopsis plumosa,JNCCMNCR10017288,JNCCMNCR10312645,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Bryopsis plumosa,JNCCMNCR10017159,JNCCMNCR10309100,False,51.0153811117234,Point,WGS84,-4.42498666455148
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Bryopsis plumosa,JNCCMNCR10017275,JNCCMNCR10312193,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Bryopsis plumosa,JNCCMNCR10017338,JNCCMNCR10314171,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Bryopsis plumosa,JNCCMNCR10017303,JNCCMNCR10313088,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Bryopsis plumosa,JNCCMNCR10017262,JNCCMNCR10311733,False,51.2137432886208,Point,WGS84,-4.12180458172078
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Maja squinado,JNCCMNCR10017327,JNCCMNCR10313730,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Maja squinado,JNCCMNCR10017272,JNCCMNCR10312052,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Maja squinado,JNCCMNCR10017209,JNCCMNCR10310555,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Maja squinado,JNCCMNCR10017205,JNCCMNCR10310376,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Maja squinado,JNCCMNCR10017325,JNCCMNCR10313644,False,50.9980292981176,Point,WGS84,-4.39415026382308
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Maja squinado,JNCCMNCR10017206,JNCCMNCR10310398,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-05,1979-07-18,Maja squinado,JNCCMNCR10017220,JNCCMNCR10310769,False,51.2138987370051,Point,WGS84,-4.11322024023263
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Maja squinado,JNCCMNCR10017306,JNCCMNCR10313178,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Maja squinado,JNCCMNCR10017310,JNCCMNCR10313270,False,51.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Maja squinado,JNCCMNCR10017200,JNCCMNCR10310262,False,51.2150550176805,Point,WGS84,-4.09895370617106
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Rhodophyllis divaricata,JNCCMNCR10017172,JNCCMNCR10309510,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Rhodophyllis divaricata,JNCCMNCR10017268,JNCCMNCR10311922,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Rhodophyllis divaricata,JNCCMNCR10017277,JNCCMNCR10312243,True,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Bugula flabellata,JNCCMNCR10017196,JNCCMNCR10310124,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Bugula flabellata,JNCCMNCR10017221,JNCCMNCR10310791,False,51.2364690842515,Point,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Bugula flabellata,JNCCMNCR10017219,JNCCMNCR10310761,False,51.2156441704836,Point,WGS84,-4.11616411144186
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Bugula flabellata,JNCCMNCR10017257,JNCCMNCR10311626,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Bugula flabellata,JNCCMNCR10017296,JNCCMNCR10312882,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Bugula flabellata,JNCCMNCR10017165,JNCCMNCR10309252,True,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Bugula flabellata,JNCCMNCR10017185,JNCCMNCR10309940,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-05,1979-07-18,Bugula flabellata,JNCCMNCR10017220,JNCCMNCR10310771,False,51.2138987370051,Point,WGS84,-4.11322024023263
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Dictyopteris polypodioides,JNCCMNCR10017268,JNCCMNCR10311938,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Dictyopteris polypodioides,JNCCMNCR10017288,JNCCMNCR10312636,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Dictyopteris polypodioides,JNCCMNCR10017289,JNCCMNCR10312715,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Dictyopteris polypodioides,JNCCMNCR10017324,JNCCMNCR10313631,False,51.2472208033837,Point,WGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Dictyopteris polypodioides,JNCCMNCR10017199,JNCCMNCR10310255,False,51.1996016686144,Point,WGS84,-4.20561193063901
