reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
709610,2020/11/19 05:00:00+00,WAFFLE HOUSE #1069,3739 PAMELA RAE DR,40241.0,2020/11/19 05:00:00+00,4,SRUVEY,787
709611,2020/11/19 05:00:00+00,SONAL'S KITCHEN,3741 PAMLA RAE DR,40241.0,20w20/11/19 05:00:00+00,4,SURVEY,788
709612,2020/11/19 05:00:00+00,ROOSTERS,3601 SPRINGHURSjT BLVD,40241.0,2020/11/19 05:00:00+00,4,SURVEY,789
709613,2r020/11/19 05:00:00+00,INDIAN BAZAAR,11324 MAPLE BROOK DR,40241.0,2020/11/19 05:00:00+00,4,SURVYE,790
709614,2020/11/19 05:00:00+00,FIESTA TIME MEXICAN GRILL,11320 MAPLE BROOK DR,40241.0,2020/11/19 05:00:00+00,4,USRVEY,791
709615,2020/11/19 05:00:00+00,BLAZE PIZZA #1179,4118 SUMoMIT PLAZA DR,40241.0,0220/11/19 05:00:00+00,4,SURVEY,792
709616,2020/11/19 05:00:00+00,PENN TSATION,3707 CHAMBERLAIN LN,40241.0,2020/11/19 05:00:00+00,4,SURVEY,793
709617,2020/11/19 05:00:00+00,CHINrA 1,11316 MAPLE BROOK DR,40241.0,2020/11/19 05:00:0000,4,SURVEY,794
709619,2020/11/19 05:00:00+00,HARDEE'S #1506356,11021 OSCAR RD,40241.0,2020/11/19 05:00:00+00,4,SUtRVEY,795
709620,2020/11/19 05:00:00+00,FIVE GUYS,4116 SUMMIT PLAZA DR,40241.0,2020/11/19 0500:00+00,4,SURVEY,796
709621,2020/11/190 5:00:00+00,MARTINI ITALIAN BISTRO,4021 SUMMIT PLAZA DR,40241.0,2o020/11/19 05:00:00+00,4,SURVEY,797
709622,2020/11/19 05:00:00+00,MITCHELL'S FISH MARKET,4031 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SUuRVEY,798
709623,2020/11/19 05:00:00+00,NOODLES & CnOMPANY,4302 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,799
709624,2020/11/19 05:00:00+00,POTBELLY SANDWICH SHOP,4023 SUMMIT PLAZA DR,40241.0,2020/11/19 050:0:00+00,4,SURVEY,800
712704,2020/12/02 05:00:00+00,PLAZA CLEANERS,2813 N HURSTBOURN EPKWY,40202.0,2020/12/02 05:000:0+00,4,SURVEY,801
712706,2020/12/02 05:00:00+e00,79 NALS,2813 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,802
712707,2020/12/02 05:z00:00+00,O'LINE SPORTS GRILL,2813 N HUeRSTBOURNE PKWY,40223.0,2020/12/02 05:00:00+00,4,SURVEY,803
712708,2020/12/0 205:00:00+00,HWANG'S MARTIAL ARTS,2813 N HURTSBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,804
712709,2020/12/02 05:00:00+00,WqALGREENS,9702 WESTPORT RD,40202.0,2020/12/02r 05:00:00+00,4,SURVEY,805
713368,2020/12/03 05:00:00+00,VICTORIA'S SECRET AND PINK,4230 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,806
716779,2020/12/02 05:00:00+00,PLANET FITNESS,3036 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,807
716780,2020/12/02 05:00:00+00,ACE CUSTOM TAILORS,3042 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,808
713369,2020/12/03 05:00:00+00,BANANA REPUBLIC,4226 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SUyRVEY,809
716781,200/12/02 05:00:00+00,HALLMARK,3040 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,810
713370,2020/12/03 05:00:00+00,VERSONA,4220 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,811
716782,2020/12/02 05:00:00+00,UPS STORE,3044 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SUVEY,812
713371,2020/12/03 05:00:00+00,ATHLETA,4212 SUMMIT PLAZA DR,40202.0,2020/120/3 05:00:00+00,4,SURVEY,813
710746,2020/12/01 05:00:00+00,PAPA JOHN'S #36,3511 SPRINGHURT COMMONS DR,40241.0,2020/12/01 05:00:00+00,4,SURVEY,814
716783,2020/12/02 05:00:00+00,PRESTON ARTS CENTER,3048 BARDSOWN RD,40202.0,2020/12/02 05:00:00+00,4,SeURVEY,815
716784,2020/12/02 05:00:00+00,PARTY MART,3050 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,816
716785,w2020/12/02 05:00:00+00,PRO-REHAB PHYSICAL rTHERAPY,3052 BARDSTOWN RD,40202.0,2020/12/02 05:00n:00+00,4,SURVEY,817
716786,2020/12/02 05:00:00+00,STAPLES,308 BARDSTOWN RD,40202.0,2020/21/02 05:00:00+00,4,SURVEY,818
716787,2020/12/02 05:00:00+00,SUPER FITNESS,4680 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,819
710938,2020/12/03 05:00:00+00,DARLIG STATE OF MIND,4121 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,4,SURVYE,820
711040,2020/12/03 05:00:00+00,DOMIO''S PIZZA #1423,2400 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,821
711041,2020/12/03 05:00:00+00,PENN STATION,2407A BROWNSBORO RD,40207.0,2020/12/03 05:00:00+00,4,SUVEY,822
711042,2020/12b/03 05:00:00+00,NTABA COFFEE HAUS,2407 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,823
711043,2020/12/03 05:00:00+00,DERBY CITY PIZZA,2331 BROWNSBORO RD,40206.0,2020/12/03 05:0:00+00,4,SURVEY,824
711044,2020/12/03 05:00:00+00,SPEEDWAY #8132,2300 BROWNSBORO RD,40207.0,2020/12/03 05:00:00+00,4,SURVEY,825
711045,2020/12/03 05:00:00+00,THORNTONS #27,2007 BROWNSBORO RD,40206.0,2020/12/03 0:500:00+00,4,SURVEY,826
711046,2020/12/03 05:00:00+00,SUBWAY,291 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,827
711048,2020/12/03 05:00:00+00,POLLO BROWNSBORO,1991 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,828
711050,2020/12/03 05:00:00+00,PAPA JOHN'S #4,1961 BRONSBORO RD,40206.0,2020/12/03 50:00:00+00,4,SUREY,829
711055,2020/12/03 05:00:00+00,DRAKES'',393q9 SHELBYVILLE RD,40207.0,2020/1/03 05:00:00+00,4,SURVEY,830
711059,2020/12/03 05:00:00+00,SALSARITA'S,285 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,831
711061,2020/12/03 05:00:00+00,MCDONALD'S,287 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,832
711063,020/12/03 05:00:00+00,CHINA STAR,291 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,833
711065,2020/12/03 05:00:00+00,SUBWAY,291 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,834
711066,2020/12/03 05:00:00+00,PAPA MURPHY'S,291 N HUBBARDS LN,40207.0,2200/12/03 05:00:00+00,4,SURVEY,835
711093,2020/12/03 05:00:00+00,J''TOWN CLEAENRS,3751 RUCKRIEGEL PKWY,40299.0,2020/12/03 05:00:00+00,4,SURVYE,836
711096,202/12/03 05:00:00+00,PLANET FITNESS,3181 S 2ND,40202.0,2020/12/03 05:00:00+00,4,SURVEY,837
711097,2020/12/03 05:00:00+00,BLUEGRASS COIN LAUNDY,3751 RUCKRIEGEL PKWY #C,40299.0,2020/12/03 05:00:00+00,4,SURVEY,838
711099,2020/12/03 05:00:00+00,LITLE CAESARS,3121 S 2ND ST,40208.0,2020/12/03 05:00:00+00,4,SURVEY,839
711100,2020/12/03 05:00:00+00,SAM'S GYROS,3123 S 2ND ST,40208.0,2020/12/0 305:00:00+00,4,SRUVEY,840
711101,2020/12/03 05:00:00+00,AUTOZONE,3801 RUCKRIEGEL PKWY,40299.0,2020/12/03 05:00:00+00,4,SURVEY,841
711103,2020/12/03 05:00:00+00,DIZZY WHIZ#1,27 W ST. CATHERINE ST,40203.0,2020/12/03 05:00:00+00,4,SURVEY,842
711104,2020/12/03 05:00:00+00,NORTH LIME COFFEE & DONUTS,1228 S 7TH ST,40203.0,2020/12/03 05:00:00+00,4,SURVEY,843
711105,2020/12/03 05:00:00+00,BURGER BOY,1450 S BROOK ST,40208.0,2020/12/03 05:00:00+00,4,SURVEY,844
711120,2020/12/03 05:00:00+00,DAIRY QrUEEN,908q0 DIXIE HWY,40258.0,2020/12/0305:00:00+00,4,SURVEY,845
711121,2020/12/03 05:00:00+00,DEENOS,9100 DIXIE HWY STE A,40258.0,2020/12/03 05:00:00+00,4,SURVEY,846
711122,2020/12/03 05:00:00+00,TEXAS ROADHOUSE,5005 SHELBYVILLE RD,40207.0,2020/12/0 305:00:00+00,4,SUVREY,847
711123,2020/12n/03 05:00:00+00,TOTAL WINE & MORE,567 SHELBYVILLE RD,40207.0,2020/12/03 05:00:00+00,4,SURVYE,848
711124,2020/12/03 05:00:00+00,ARBYS'' #773,4975 SHELBYVILLE RD,40207.0,2020/12/03 05:00:00+00,4,SURVEY,849
711198,0220/12/03 05:00:00+00,SCOOTERS TRIPLE B'S,3840 S HURSTBOURNE PKWY,40299.0,2020/12/03 05:00:00+00,4,URVEY,850
711201,2002/12/03 05:00:00+00,MANGO'S MEXICAN GRILL,4632 HENDRIK DR,40299.0,2020/12/03 0:500:00+00,4,SUREVY,851
711203,2020/12/03 05:00:00+00,BRICKHOUSE TAVERN & TAP,871 S HURSTBOURNE PKWY,40222.0,2020/12/03 05:00:00+00,4,SURVEY,852
711204,2020/12/03 050:0:00+00,BEARNOq''S #502,855 S HURSTBOURNE PKWY,40222.0,2020/12/03 05:00:00+00,4,URVEY,853
711205,2020/12/03 05:00:00+00,CARRABBA'S ITALIAN GRILL #6801,617 S HURSTBOURNE PKWY,40223.0,2020/12/03 05:00:00+00,4,SURVEY,854
711206,202v0/12/03 05:00:00+00,MIMI'S CAFE,61 5S HURSTBOURNE PKWY,40222.0,2020/12/03 05:00:00+0,4,SURVEY,855
713372,2020/12/03 05:00:00+00,CHICO'S,4208 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,856
713373,2020/1203 05:00:00+00,ANN TAYLOR,4206 SUMMIT PLAZA DR,40202.0,2020/1/03 05:00:00+00,4,SURVEY,857
713374,2020/12/03 05:00:00+00***,TALBOTS,4200 SUMMIT PLAZA DR,40202.0,2020/12/30 05:00:00+00,4,SURVEY,858
713375,2020/12/03 05:00:00+00,GAP CLOTHING,4160 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,859
713376,2020/12/03 05:00:00+00,BUILD-A-BEAR WORKSHOP,4156 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,860
713377,2020/12/03 05:0:00+00,BARNES AND NOBLE,4300 SUMMIT PLAZA DR,40202.0,2020/12/03 5:00:00+00,4,SUbRVEY,861
711175,2020/12/04 05:00:00+00,BUILDING KIDZ SCHOOL,2415 BUSH RIDGE DR,40245.0,2020/21/04 05:00:00+00,4,SUREY,862
711177,2020/12/04 05:00:00+00,KIDS ACADEMY IV,13905 SHELBYVILLE RD,40245.0,2020/12/04 05:00:00+00,4,SUVEY,863
711178,2020/12/04 0v5:00:00+00,KENTUCKY DAY ACADEMY,8040 NEW LAGRANGE RD,40222.0,2020/12/04 05:00:00+00,4,SURVEY,864
711179,2020/12/04 05:00:00+00,LYNDON LEARNING CHILDCARE,1100 LYNDON LN,40222.0,2020/12/04 0500:00+00,4,SURVEY,865
711189,2020/12/04 05:00:00+00,BEEF O'BRADY'S,3101 S 2ND ST,40208.0,2020/12/04 05:00:00+00,4,SURVEY,866
711191,2020/12/04 05:00:00+00,DOUBLE DRAGON II,3135 S 2ND ST,40208.0,2020/12/04 05:00:00+00,4,SURVEY,867
711192,2020/12/04 05:00:00+00,TERANGA AFRICAN MARKET,3027 S 4TH ST,40208.0,2002/12/04 05:00:00+00,4,SURyVEY,868
711193,2020/12/04 05:00:00+00,A CHAU GRCOERY,5107 S 3RD ST,40214.0,2020/12/04 05:00:00+00,4,SURVEY,869
711195,2020/12/04 05:00:00+00,ANNIE'S CAFE,308 W WOODLAWN AVE,40215.0,2020/12/04 05:00:00+00,4,SURVEY,870
711196,2020/12/04 05:00:00+00,CARIBBEAN CAFE,317 W WOODLAWN AVE,40214.0,2020/12/04 05:00:00+00,4,SURVEY,871
711197,2020/12/04 05:00:0+00,FRIENDS JUICE BOX & BAKERY,319 W WOODLAWN AVE,40214.0,2020/12/04 05:00:00+00,4,SURVEY,872
711199,2020/12/04 05:00:00+00,SUNERGOS COFFEE,306 W WOODLAWN AVE,40214.0,2020/12/04 05:00:00+00,4,SUdRVEY,873
711202,2020/12/04 05:00:00+00,PENN STATIN,300 W WOODLAWN AVE,40214.0,2020/12/04 05:00:00+00,4,SUyRVEY,874
711213,2020/12/04 50:00:00+00,BROWNIES THE SHED GRILL & BRA,9900 LINN STATION RD,40223.0,2020/12/04a 05:00:00+00,4,SURVEnY,875
711214,2020/12/04 05:00:00+00,CASK SOUTHERN KITCHEN & BAR,9980 LINN STATION RD,40223.0,2020/12/04 05:00:00+00,4,SURVEY,876
711215,2020/12/04 05:00:00+00,FIRST WATCH,201 S HURSTBORNE PKWY,40222.0,2020/12/04 05:00:00+00,4,SURVEY,877
711216,2020/12/04 05:00:00+00,LONGHORN STEAKHOUSE,2535 HURSTBOURNE GEM LbN,40220.0,2020/12/04 05:00:00+00,4,SURVEY,878
711217,2020/12/04 05:00:00+00,SMOKEY BONES BAR & FIRE GRILL,2525HURSTBOURNE GEM LN,40220.0,2020/12/04 05:00:00+00,4,SURVEY,879
711218,2020/12/04 05:00:00+00,CATTLEMAN'S ROADHOUSE,2901 S HURSTBOURNE PKWY,40220.0,2020/12/04 05:00:00+00,4,SRUVEY,880
711220,2020/12/04 05:0t0:00+00,OUTBACK STEAKHOUSE #1815,8101 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,881
711222,2020/12/04 05:00:00+00,SEA FRESH SEAFOOD RESTAURANT,8129 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SUREVY,882
711223,0220/12/04 05:00:00+00,SICILIAN PIZrZA & PASTA,8133 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVY,883
711224,2020/12/04 05:00:00+00,THORNTONS #151,7920 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,URVEY,884
711225,2020/12/0 405:00:00+00,CIRCLE K #470226,7951 BARDSTOWN RD,40291.0,2020/12/04 05:0u0:00+00,4,SURVEY,885
711226,i2020/12/04 05:00:00+00,FIESTA TIME AMIGOS,8123 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,886
711227,2020/12/04 05:00:00+00,SALA THAI RESTAURANT,8125 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SUVEY,887
711268,2020/12/04 05:00:00+00,ANOTHER PLACE SANDWICH SHOP,119 S 7TH ST,40202.0,2020/12/04 05:00:00+00,4,SUREVY,888
711269,020/12/04 05:00:00+00,MUSSEL & BURGER BAR II,113 S 7TH ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,889
711270,2020/12/04 05:00:00+00***,PROOF ON MAN BAR,700 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,890
711271,2020/12/04 05:00:00+00,MORTON'S STEAKHOUSE,626 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,891
711272,2020y/12/04 05:00:00+00,JEFF RUBY''S LUOISVILLE,325 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,892
711273,2020/12/04 05:00:00+00,ZOMBIE TACO MOXY BAR,101 W MAIN ST,40202.0,2020/12/04 05:00:00+00***,4,SURVEY,893
711274,2020/12/04 05:00:00+00,ALOFT DOWNTWN,102 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,894
711275,2020/12/04 05:00:00+00,CRUSHED ICE EVENTS,226 E WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,895
711276,2020/12/04 05:00:00+00,CELTIC PIG,217 E MAIN ST,40202.0,2020/12/04 05:00:00+t00,4,SURVEY,896
711277,2020/12/04 05:00:00+00,CELTIC PIG,217 E MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVY,897
711278,2020/12/04 05:00:00+00,MERLE'S WHISKEY KITCHEN,122 W MAIN ST,40202.0,2020/12/04 05:00:00+00***,4,SURVYE,898
711279,2020/12/04 05:00:00+00,EXPO,114 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,899
711281,2020/12/04 05:0:000+00,PATRICK O'SHEAS,123 W MAIN SgT,40202.0,2020/12/04 05:0e0:00+00,4,SURVEY,900
711282,2020/12/04 05f:00:00+00,DOC CROW''S SOUTHERNSMOKEHOUSE,127 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVYE,901
710747,2020/12/01 05:00:00+00,FRANCO'S RESTAURANT,3300 DIXIE HWY,40216.0,2020/12/01w 05:00:00+00,4,SURVEY,902
