reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
702689.0,2020/11/19 05:00:00+00,CHICK-FIL-A,5001 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,208.0
699365.0,2020/11/19 05:00:00+00,TACO BELL #34660,4910 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,3.0
709255.0,2020/11/19 05:00:00+00,CIRCLE K #4700106,4300 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,12.0
708971.0,2020/11/19 05:00:00+00,FIVE GUYS,4226 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,5.0
709256.0,2020/11/19 05:00:00+00,PIZZA HUT #036948,4211 SHELBYVILLE RD,40207.0,2020/11/19 05:00:00+00,4,SURVEY,782.0
702689.0,2020/11/19 05:00:00+00,BIG LOTS #226,4121 SHELBYVILLE RD,40205.0,2020/11/19 05:00:00+00,4,SURVEY,783.0
709587.0,2020/11/19 05:00:00+00,EQUUS JACK'S,122 SEARS AVE,40207.0,2020/11/19 05:00:00+00,4,SURVEY,784.0
709589.0,2020/11/19 05:00:00+00,LOU LOU FOOD & DRINK,106 SEARS AVE,40207.0,2020/11/19 05:00:00+00,4,SURVEY,785.0
709590.0,2020/11/19 05:00:00+00,SIMPLY THAI,323 WALLACE AVE,40207.0,2020/11/19 05:00:00+00,4,SURVEY,786.0
709610.0,2020/11/19 05:00:00+00,WAFFLE HOUSE #1069,3739 PAMELA RAE DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,787.0
709611.0,2020/11/19 05:00:00+00,SONAL'S KITCHEN,3741 PAMELA RAE DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,788.0
709612.0,2020/11/19 05:00:00+00,ROOSTERS,3601 SPRINGHURST BLVD,40241.0,2020/11/19 05:00:00+00,4,SURVEY,789.0
709613.0,2020/11/19 05:00:00+00,INDIAN BAZAAR,11324 MAPLE BROOK DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,790.0
709614.0,2020/11/19 05:00:00+00,FIESTA TIME MEXICAN GRILL,11320 MAPLE BROOK DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,791.0
709615.0,2020/11/19 05:00:00+00,BLAZE PIZZA #1179,4118 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,792.0
709616.0,2020/11/19 05:00:00+00,PENN STATION,3707 CHAMBERLAIN LN,40241.0,2020/11/19 05:00:00+00,4,SURVEY,793.0
709617.0,2020/11/19 05:00:00+00,CHINA 1,11316 MAPLE BROOK DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,794.0
709619.0,2020/11/19 05:00:00+00,HARDEE'S #1506356,11201 OSCAR RD,40241.0,2020/11/19 05:00:00+00,4,SURVEY,795.0
709620.0,2020/11/19 05:00:00+00,FIVE GUYS,4116 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,796.0
709621.0,2020/11/19 05:00:00+00,MARTINI ITALIAN BISTRO,4021 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,797.0
709622.0,2020/11/19 05:00:00+00,MITCHELL'S FISH MARKET,4031 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,798.0
709623.0,2020/11/19 05:00:00+00,NOODLES & COMPANY,4302 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,799.0
709624.0,2020/11/19 05:00:00+00,POTBELLY SANDWICH SHOP,4023 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,800.0
712704.0,2020/12/02 05:00:00+00,PLAZA CLEANERS,2813 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,801.0
712706.0,2020/12/02 05:00:00+00,79 NAILS,2813 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,802.0
712707.0,2020/12/02 05:00:00+00,O'LINE SPORTS GRILL,2813 N HURSTBOURNE PKWY,40223.0,2020/12/02 05:00:00+00,4,SURVEY,803.0
712708.0,2020/12/02 05:00:00+00,HWANG'S MARTIAL ARTS,2813 N HURSTBOURNE PKWY,40202.0,2020/12/02 05:00:00+00,4,SURVEY,804.0
712709.0,2020/12/02 05:00:00+00,WALGREENS,9702 WESTPORT RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,805.0
713368.0,2020/12/03 05:00:00+00,VICTORIA'S SECRET AND PINK,4230 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,806.0
716779.0,2020/12/02 05:00:00+00,PLANET FITNESS,3036 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,807.0
716780.0,2020/12/02 05:00:00+00,ACE CUSTOM TAILORS,3042 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,808.0
713369.0,2020/12/03 05:00:00+00,BANANA REPUBLIC,4226 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,809.0
716781.0,2020/12/02 05:00:00+00,HALLMARK,3040 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,810.0
713370.0,2020/12/03 05:00:00+00,VERSONA,4220 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,811.0
716782.0,2020/12/02 05:00:00+00,UPS STORE,3044 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,812.0
713371.0,2020/12/03 05:00:00+00,ATHLETA,4212 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,813.0
710746.0,2020/12/01 05:00:00+00,PAPA JOHN'S #36,3511 SPRINGHURST COMMONS DR,40241.0,2020/12/01 05:00:00+00,4,SURVEY,814.0
716783.0,2020/12/02 05:00:00+00,PRESTON ARTS CENTER,3048 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,815.0
716784.0,2020/12/02 05:00:00+00,PARTY MART,3050 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,816.0
716785.0,2020/12/02 05:00:00+00,PRO-REHAB PHYSICAL THERAPY,3052 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,817.0
716786.0,2020/12/02 05:00:00+00,STAPLES,3058 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,818.0
716787.0,2020/12/02 05:00:00+00,SUPER FITNESS,4680 BARDSTOWN RD,40202.0,2020/12/02 05:00:00+00,4,SURVEY,819.0
710938.0,2020/12/03 05:00:00+00,DARLING STATE OF MIND,4121 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,4,SURVEY,820.0
711040.0,2020/12/03 05:00:00+00,DOMINO'S PIZZA #1423,2400 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,821.0
711041.0,2020/12/03 05:00:00+00,PENN STATION,2407A BROWNSBORO RD,40207.0,2020/12/03 05:00:00+00,4,SURVEY,822.0
711042.0,2020/12/03 05:00:00+00,NTABA COFFEE HAUS,2407 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,823.0
711043.0,2020/12/03 05:00:00+00,DERBY CITY PIZZA,2331 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,824.0
711044.0,2020/12/03 05:00:00+00,SPEEDWAY #8132,2300 BROWNSBORO RD,40207.0,2020/12/03 05:00:00+00,4,SURVEY,825.0
711045.0,2020/12/03 05:00:00+00,THORNTONS #27,2007 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,826.0
711046.0,2020/12/03 05:00:00+00,SUBWAY,291 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,827.0
711048.0,2020/12/03 05:00:00+00,POLLO BROWNSBORO,1991 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,828.0
711050.0,2020/12/03 05:00:00+00,PAPA JOHN'S #4,1961 BROWNSBORO RD,40206.0,2020/12/03 05:00:00+00,4,SURVEY,829.0
711055.0,2020/12/03 05:00:00+00,DRAKE'S,3939 SHELBYVILLE RD,40207.0,2020/12/03 05:00:00+00,4,SURVEY,830.0
711059.0,2020/12/03 05:00:00+00,SALSARITA'S,285 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,831.0
711061.0,2020/12/03 05:00:00+00,MCDONALD'S,287 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,832.0
711063.0,2020/12/03 05:00:00+00,CHINA STAR,291 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,833.0
711065.0,2020/12/03 05:00:00+00,SUBWAY,291 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,834.0
711066.0,2020/12/03 05:00:00+00,PAPA MURPHY'S,291 N HUBBARDS LN,40207.0,2020/12/03 05:00:00+00,4,SURVEY,835.0
711093.0,2020/12/03 05:00:00+00,J'TOWN CLEANERS,3751 RUCKRIEGEL PKWY,40299.0,2020/12/03 05:00:00+00,4,SURVEY,836.0
711096.0,2020/12/03 05:00:00+00,PLANET FITNESS,3181 S 2ND,40202.0,2020/12/03 05:00:00+00,4,SURVEY,837.0
711097.0,2020/12/03 05:00:00+00,BLUEGRASS COIN LAUNDRY,3751 RUCKRIEGEL PKWY #C,40299.0,2020/12/03 05:00:00+00,4,SURVEY,838.0
711099.0,2020/12/03 05:00:00+00,LITTLE CAESARS,3121 S 2ND ST,40208.0,2020/12/03 05:00:00+00,4,SURVEY,839.0
711100.0,2020/12/03 05:00:00+00,SAM'S GYROS,3123 S 2ND ST,40208.0,2020/12/03 05:00:00+00,4,SURVEY,840.0
711101.0,2020/12/03 05:00:00+00,AUTOZONE,3801 RUCKRIEGEL PKWY,40299.0,2020/12/03 05:00:00+00,4,SURVEY,841.0
711103.0,2020/12/03 05:00:00+00,DIZZY WHIZ #1,217 W ST. CATHERINE ST,40203.0,2020/12/03 05:00:00+00,4,SURVEY,842.0
711104.0,2020/12/03 05:00:00+00,NORTH LIME COFFEE & DONUTS,1228 S 7TH ST,40203.0,2020/12/03 05:00:00+00,4,SURVEY,843.0
711105.0,2020/12/03 05:00:00+00,BURGER BOY,1450 S BROOK ST,40208.0,2020/12/03 05:00:00+00,4,SURVEY,844.0
711120.0,2020/12/03 05:00:00+00,DAIRY QUEEN,9080 DIXIE HWY,40258.0,2020/12/03 05:00:00+00,4,SURVEY,845.0
711121.0,2020/12/03 05:00:00+00,DEENO'S,9100 DIXIE HWY STE A,40258.0,2020/12/03 05:00:00+00,4,SURVEY,846.0
711122.0,2020/12/03 05:00:00+00,TEXAS ROADHOUSE,5005 SHELBYVILLE RD,40207.0,2020/12/03 05:00:00+00,4,SURVEY,847.0
711123.0,2020/12/03 05:00:00+00,TOTAL WINE & MORE,5067 SHELBYVILLE RD,40207.0,2020/12/03 05:00:00+00,4,SURVEY,848.0
711124.0,2020/12/03 05:00:00+00,ARBY'S #773,4975 SHELBYVILLE RD,40207.0,2020/12/03 05:00:00+00,4,SURVEY,849.0
711198.0,2020/12/03 05:00:00+00,SCOOTERS TRIPLE B'S,3840 S HURSTBOURNE PKWY,40299.0,2020/12/03 05:00:00+00,4,SURVEY,850.0
711201.0,2020/12/03 05:00:00+00,MANGO'S MEXICAN GRILL,4632 HENDRIK DR,40299.0,2020/12/03 05:00:00+00,4,SURVEY,851.0
711203.0,2020/12/03 05:00:00+00,BRICKHOUSE TAVERN & TAP,871 S HURSTBOURNE PKWY,40222.0,2020/12/03 05:00:00+00,4,SURVEY,852.0
711204.0,2020/12/03 05:00:00+00,BEARNO'S #502,855 S HURSTBOURNE PKWY,40222.0,2020/12/03 05:00:00+00,4,SURVEY,853.0
711205.0,2020/12/03 05:00:00+00,CARRABBA'S ITALIAN GRILL #6801,617 S HURSTBOURNE PKWY,40223.0,2020/12/03 05:00:00+00,4,SURVEY,854.0
711206.0,2020/12/03 05:00:00+00,MIMI'S CAFE,615 S HURSTBOURNE PKWY,40222.0,2020/12/03 05:00:00+00,4,SURVEY,855.0
713372.0,2020/12/03 05:00:00+00,CHICO'S,4208 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,856.0
713373.0,2020/12/03 05:00:00+00,ANN TAYLOR,4206 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,857.0
713374.0,2020/12/03 05:00:00+00,TALBOTS,4200 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,858.0
713375.0,2020/12/03 05:00:00+00,GAP CLOTHING,4160 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,859.0
713376.0,2020/12/03 05:00:00+00,BUILD-A-BEAR WORKSHOP,4156 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,860.0
713377.0,2020/12/03 05:00:00+00,BARNES AND NOBLE,4300 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,861.0
711175.0,2020/12/04 05:00:00+00,BUILDING KIDZ SCHOOL,2415 BUSH RIDGE DR,40245.0,2020/12/04 05:00:00+00,4,SURVEY,862.0
711177.0,2020/12/04 05:00:00+00,KIDS ACADEMY IV,13905 SHELBYVILLE RD,40245.0,2020/12/04 05:00:00+00,4,SURVEY,863.0
711178.0,2020/12/04 05:00:00+00,KENTUCKY DAY ACADEMY,8040 NEW LAGRANGE RD,40222.0,2020/12/04 05:00:00+00,4,SURVEY,864.0
711179.0,2020/12/04 05:00:00+00,LYNDON LEARNING CHILDCARE,1100 LYNDON LN,40222.0,2020/12/04 05:00:00+00,4,SURVEY,865.0
711189.0,2020/12/04 05:00:00+00,BEEF O'BRADY'S,3101 S 2ND ST,40208.0,2020/12/04 05:00:00+00,4,SURVEY,866.0
711191.0,2020/12/04 05:00:00+00,DOUBLE DRAGON II,3135 S 2ND ST,40208.0,2020/12/04 05:00:00+00,4,SURVEY,867.0
711192.0,2020/12/04 05:00:00+00,TERANGA AFRICAN MARKET,3027 S 4TH ST,40208.0,2020/12/04 05:00:00+00,4,SURVEY,868.0
711193.0,2020/12/04 05:00:00+00,A CHAU GROCERY,5107 S 3RD ST,40214.0,2020/12/04 05:00:00+00,4,SURVEY,869.0
711195.0,2020/12/04 05:00:00+00,ANNIE'S CAFE,308 W WOODLAWN AVE,40215.0,2020/12/04 05:00:00+00,4,SURVEY,870.0
711196.0,2020/12/04 05:00:00+00,CARIBBEAN CAFE,317 W WOODLAWN AVE,40214.0,2020/12/04 05:00:00+00,4,SURVEY,871.0
711197.0,2020/12/04 05:00:00+00,FRIENDS JUICE BOX & BAKERY,319 W WOODLAWN AVE,40214.0,2020/12/04 05:00:00+00,4,SURVEY,872.0
711199.0,2020/12/04 05:00:00+00,SUNERGOS COFFEE,306 W WOODLAWN AVE,40214.0,2020/12/04 05:00:00+00,4,SURVEY,873.0
711202.0,2020/12/04 05:00:00+00,PENN STATION,300 W WOODLAWN AVE,40214.0,2020/12/04 05:00:00+00,4,SURVEY,874.0
711213.0,2020/12/04 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/12/04 05:00:00+00,4,SURVEY,875.0
711214.0,2020/12/04 05:00:00+00,CASK SOUTHERN KITCHEN & BAR,9980 LINN STATION RD,40223.0,2020/12/04 05:00:00+00,4,SURVEY,876.0
711215.0,2020/12/04 05:00:00+00,FIRST WATCH,201 S HURSTBOURNE PKWY,40222.0,2020/12/04 05:00:00+00,4,SURVEY,877.0
711216.0,2020/12/04 05:00:00+00,LONGHORN STEAKHOUSE,2535 HURSTBOURNE GEM LN,40220.0,2020/12/04 05:00:00+00,4,SURVEY,878.0
711217.0,2020/12/04 05:00:00+00,SMOKEY BONES BAR & FIRE GRILL,2525 HURSTBOURNE GEM LN,40220.0,2020/12/04 05:00:00+00,4,SURVEY,879.0
711218.0,2020/12/04 05:00:00+00,CATTLEMAN'S ROADHOUSE,2901 S HURSTBOURNE PKWY,40220.0,2020/12/04 05:00:00+00,4,SURVEY,880.0
711220.0,2020/12/04 05:00:00+00,OUTBACK STEAKHOUSE #1815,8101 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,881.0
711222.0,2020/12/04 05:00:00+00,SEA FRESH SEAFOOD RESTAURANT,8129 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,882.0
711223.0,2020/12/04 05:00:00+00,SICILIAN PIZZA & PASTA,8133 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,883.0
711224.0,2020/12/04 05:00:00+00,THORNTONS #151,7920 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,884.0
711225.0,2020/12/04 05:00:00+00,CIRCLE K #4703226,7951 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,885.0
711226.0,2020/12/04 05:00:00+00,FIESTA TIME AMIGOS,8123 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,886.0
711227.0,2020/12/04 05:00:00+00,SALA THAI RESTAURANT,8125 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,887.0
711268.0,2020/12/04 05:00:00+00,ANOTHER PLACE SANDWICH SHOP,119 S 7TH ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,888.0
711269.0,2020/12/04 05:00:00+00,MUSSEL & BURGER BAR II,113 S 7TH ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,889.0
711270.0,2020/12/04 05:00:00+00,PROOF ON MAIN BAR,700 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,890.0
711271.0,2020/12/04 05:00:00+00,MORTON'S STEAKHOUSE,626 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,891.0
711272.0,2020/12/04 05:00:00+00,JEFF RUBY'S LOUISVILLE,325 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,892.0
711273.0,2020/12/04 05:00:00+00,ZOMBIE TACO MOXY BAR,101 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,893.0
711274.0,2020/12/04 05:00:00+00,ALOFT DOWNTOWN,102 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,894.0
711275.0,2020/12/04 05:00:00+00,CRUSHED ICE EVENTS,226 E WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,895.0
711276.0,2020/12/04 05:00:00+00,CELTIC PIG,217 E MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,896.0
711277.0,2020/12/04 05:00:00+00,CELTIC PIG,217 E MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,897.0
711278.0,2020/12/04 05:00:00+00,MERLE'S WHISKEY KITCHEN,122 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,898.0
711279.0,2020/12/04 05:00:00+00,EXPO,114 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,899.0
711281.0,2020/12/04 05:00:00+00,PATRICK O'SHEAS,123 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,900.0
711282.0,2020/12/04 05:00:00+00,DOC CROW'S SOUTHERN SMOKEHOUSE,127 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,901.0
710747.0,2020/12/01 05:00:00+00,FRANCO'S RESTAURANT,3300 DIXIE HWY,40216.0,2020/12/01 05:00:00+00,4,SURVEY,902.0
