crimeid_UK_CSV0000000000010804,monthvalue_UK_CSV0000000000010804,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000012651,monthvalue_UK_CSV0000000000012651
6373df2ee5735e1518a4f2c9db99aa3300b5dde2655dd654d0c1f30a31c1ae87,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.709302,52.575131,On or near LONG LANE,E01026603,Great Yarmouth 009C,Investigation complete; no suspect identified,,
536eced7057268e8a4e56698b11d30917436f90cbdc41926665540d19174f232,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.822759,52.564865,On or near MERTON ROAD,E01026490,Breckland 009E,Investigation complete; no suspect identified,,
6903882be04cc695ea4ed31c4492becfacac929ab0ad3215ee41d7dba76889df,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.417202,52.633451,On or near HALL ROAD,E01026509,Broadland 017B,Investigation complete; no suspect identified,,
b4d9e6a20a3c16012d1036df034f96f92e1e083041cf4665e288bfa57e154497,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.730864,52.598136,On or near QUEEN'S ROAD,E01026626,Great Yarmouth 006E,Unable to prosecute suspect,,
1f26e34e21121cafe7b55c7687f5449b8f6f509e568148fe9ffaa0f28f576e1d,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.401767,52.744938,On or near A148,E01026706,King's Lynn and West Norfolk 011F,Investigation complete; no suspect identified,,
30e612e1b60b2001617fe2aa2fe448b93fd2e22abdad693419a143d78e882ffe,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Investigation complete; no suspect identified,,
27aa209a751efaf3411ee7c4d61e2d34ca3b21c5352e1db79179bb206e3d1fbb,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.103326,52.376936,On or near CROFT CLOSE,E01026891,South Norfolk 015D,Formal action is not in the public interest,,
2539b8d0d4248fde6ac875a3569e4926d34955d6c92bfd8ae3eaa18976dda642,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.298076,52.610137,On or near COKE ROAD,E01026819,Norwich 013D,Unable to prosecute suspect,,
4b428cfc6acf6dcc60f8229ec10c92ccc987bb9aa0fbac768dc00662af0fe29f,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.324567,52.658654,On or near Supermarket,E01026553,Broadland 012A,Unable to prosecute suspect,,
0d29ba1fdd824acca0df54fb890fe8a3575be4c175870a4915f656961249a80d,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.941318,52.681357,On or near Supermarket,E01026426,Breckland 005B,Investigation complete; no suspect identified,,
b30fe080e2211c7a1aa78857a822b0a89587729aa686ddb9de2bfadb142d4f66,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.868216,52.834368,On or near GEORGE EDWARDS ROAD,E01026748,North Norfolk 011D,Investigation complete; no suspect identified,,
264982d76b28328bc4a5879e3cef03f2ec1615e6160fcb07a204c3cf07cb9840,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.269924,52.627278,On or near RECREATION ROAD,E01026836,Norwich 009B,Formal action is not in the public interest,,
a12611e0f56c43ddd64f6537cc65275e41d1c99e39747389971f131988a45800,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.269924,52.627278,On or near RECREATION ROAD,E01026836,Norwich 009B,Formal action is not in the public interest,,
76441b586adc1b57f0f6fd1e6982e2e97309ba9262e594848ad0713b6f4bfa56,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.399681,52.755779,On or near NORFOLK STREET,E01026698,King's Lynn and West Norfolk 011A,Suspect charged,,
bc985c87af198bea63524002d9fb89e4476f5f95c836c7818f39e4c2e0e2b285,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.398937,52.755452,On or near PARADISE LANE,E01026698,King's Lynn and West Norfolk 011A,Suspect charged,,
3d46fa7ec25f4e3f76154d6d58fdd947c507438ff644d0c5beeeedccb1f93390,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.398937,52.755452,On or near PARADISE LANE,E01026698,King's Lynn and West Norfolk 011A,Unable to prosecute suspect,,
214468803e42c62ef6a3e5de011033d79340f3edcd266eb22d960923843e71e0,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.290984,52.628241,On or near Norwich Police Station,E01026822,Norwich 007A,Investigation complete; no suspect identified,,
1ba17a2dfb05d0738c087c03122204272bea4619472c07a6cd90ed4423660627,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.723173,52.576269,On or near MIDDLETON ROAD,E01026630,Great Yarmouth 010D,Unable to prosecute suspect,,
9e8ba034b8453df287af81f27f2e8b9100b8813d334ca3d753ba32babddecd11,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.949031,52.683827,On or near ALBERT MYHILL CLOSE,E01026429,Breckland 003B,Suspect charged,,
4549d6ab972b75fde47129dd39fef6f02f0fbe2901f52dacabe255c1660bda68,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.235433,52.629143,On or near SARAH WILLIMAN CLOSE,E01026861,Norwich 010D,Unable to prosecute suspect,,
3a5402872b44cdba21f3426daa4a07abc021b879053c6247ddcc12ef922a9c25,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.294057,52.63982,On or near HEATH ROAD,E01026846,Norwich 003F,Suspect charged,,
58952a8795433ed75233827d75552d530d03f8b1f4e022784a6d85c8f184101e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.229161,52.486514,On or near WELHOLME'S CLOSE,E01026940,South Norfolk 011F,Unable to prosecute suspect,,
0cd1ca1ec035608ac3dd554a4c116cbaaee35c3946dddea0b60d2e741ffde664,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.244518,52.629874,On or near PRISCILLA CLOSE,E01026861,Norwich 010D,Offender given a drugs possession warning,,
6edfb5753a4a326642b675e25069d5ac7ebebce8ac03a0d66dda0586930c992d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.268856,52.610975,On or near ROSSLARE,E01026812,Norwich 012C,Unable to prosecute suspect,,
a99d68eeeee86fe5f1ae55241e64313f40c3bada157e6c0dc62dcd2006e084e4,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.734259,52.60106,On or near VICTORIA GARDENS,E01026624,Great Yarmouth 006C,Unable to prosecute suspect,,
ccb5c180a7434c84b277f98ee791367e27577ae54569a1d5f1aa33cda8ba6655,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.39812,52.751917,On or near TOWER STREET,E01026699,King's Lynn and West Norfolk 011B,Unable to prosecute suspect,,
bcdedd612771ef0df8220f31228341043a46ff501a1670cb3a414612e6975e93,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.415638,52.73454,On or near BEVERIDGE WAY,E01026724,King's Lynn and West Norfolk 014E,Suspect charged,,
2b6bdca4968295958708b3fedb819b7981f32d61b76cfeb192ccf2db72f0e50a,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.866325,52.569195,On or near BOSCOMBE ROAD,E01033041,Breckland 010G,Unable to prosecute suspect,,
3d3d2fe96f791ee1d67b8057093ae326964c2212b6af7bc07d901a2c6fb4119b,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.843848,52.800028,On or near SCHOOL ROAD,E01026442,Breckland 002A,Unable to prosecute suspect,,
f11395c1ed42433df6261a1971649940fd4c2275eced18bb0fac8eb5445e9222,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.735426,52.600708,On or near Conference/Exhibition Centre,E01026626,Great Yarmouth 006E,Investigation complete; no suspect identified,,
b2c99b76be92cc40e10d7d945f30b9bbc4a429572e0ce10b23bbeb021147f458,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Unable to prosecute suspect,,
c6116be72b26adc25230d45fe8ebdce66285e6b9dda75a01a007cd8103014864,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.460078,52.776877,On or near GRIMSTON ROAD,E01026710,King's Lynn and West Norfolk 005E,Offender given a drugs possession warning,,
ee9e2f348be2da7b4bffdd1c459c4661a63a5247bfa31b05c20dc2c2fed218e0,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.735931,52.625878,On or near CHAUCER ROAD,E01026641,Great Yarmouth 004D,Unable to prosecute suspect,,
d1500c0c5479f7d36b8513ee902b455e1b24c5db497ebe99b7c99496ef336112,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.387174,52.605276,On or near WORDSWORTH CLOSE,E01033036,King's Lynn and West Norfolk 017E,Unable to prosecute suspect,,
274865ed01b7a3ba428e72bb5b698474e9afee578fb5512f55c96f75fa7b36cb,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Unable to prosecute suspect,,
e2abf69c3633c4bddca9ed97c90417d7e69e3793229909e90a9ed4b05401f4a7,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.109709,52.761861,On or near Petrol Station,E01026547,Broadland 002E,Unable to prosecute suspect,,
637b4a7a714eaaae7cf021a93b03f11eaa575a8207e861dedc8c1c5b93ec1100,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.718644,52.573344,On or near ST CATHERINE'S WAY,E01026604,Great Yarmouth 009D,Investigation complete; no suspect identified,,
39cd886b51334290aab6d2fddf4ff97758197cf93a3361727f2db6a8aaa727b9,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.712526,52.57136,On or near NUFFIELD CLOSE,E01026620,Great Yarmouth 011D,Investigation complete; no suspect identified,,
9820962bdeada9ec358efb6cc72bece92e068917eb66388d75026c296ce171d8,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.315145,52.625057,On or near THORPE ROAD,E01033439,Norwich 014B,Unable to prosecute suspect,,
ce4874142e0242812148683433ede17d2c87c278c3014c82569e4b3042db679e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.324254,52.653564,On or near CARLETON CLOSE,E01026560,Broadland 013D,Unable to prosecute suspect,,
e1db875bca86383c36cc67aa234c3e445fb5d3ad93639ec08838ee9d60476c48,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.298933,52.631149,On or near TOMBLAND,E01033438,Norwich 014A,Investigation complete; no suspect identified,,
68b052e15e8ddca326080038546422dc37f42176bba517d60642e1e07ff6aee7,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.448955,52.774463,On or near STODY DRIVE,E01026710,King's Lynn and West Norfolk 005E,Investigation complete; no suspect identified,,
f38a3306778695a4fab069da59e0d6ef894f586dd33f1f49640f923eec55b1a0,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.725174,52.577402,On or near ROSLYN ROAD,E01026630,Great Yarmouth 010D,Unable to prosecute suspect,,
e3f0b7cee49b9b9e53a0ff0eb340662296322f19c791d9960ab77fc40bc9fe0a,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.72887,52.602831,On or near NOTTINGHAM WAY,E01026625,Great Yarmouth 006D,Unable to prosecute suspect,,
f4a11c449dede4e2668f3f36b120ed90d452a2698539690f7798e22147acfa91,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.221052,52.618086,On or near Hospital,E01026883,South Norfolk 002C,Unable to prosecute suspect,,
b374ca23f9816ed36e7d58626199e6726076ef3f8eee0ae4fc1fd0f8036f7e4e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Unable to prosecute suspect,,
6848005a051a553f0175e9b18eb4d54d03c00943b5b67b5f0de5a1946142cbc0,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.943018,52.676935,On or near LONDON ROAD,E01026425,Breckland 005A,Unable to prosecute suspect,,
fcfbd8b5acd280dbad2198a50dd55e193d2ae42d406d26b1eddd09e1e061c9d9,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.72887,52.602831,On or near NOTTINGHAM WAY,E01026625,Great Yarmouth 006D,Unable to prosecute suspect,,
59727f1ffa435089af27b52058567b746d1d0fd79e6e02b70effa813b815e71d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged,,
e71aeea1f72b7fa8ce4fcf714eb87e476261912633b3c504d5e4f7cae127d972,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.728925,52.579677,On or near BLACKWALL REACH,E01026632,Great Yarmouth 009E,Unable to prosecute suspect,,
ddfbd6fc47cabe66b3cf74510a0724e271f6dae3f2bc79e68731286c970fd9a8,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.682583,52.648211,On or near PRINCES STREET,E01026455,Breckland 007A,Unable to prosecute suspect,,
967138efb83375408ac249eee2934fb664b152a0a206acf117f3427a3069dc08,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.730417,52.60209,On or near DENE SIDE,E01026624,Great Yarmouth 006C,Unable to prosecute suspect,,
c6296ac5b947a6b35516ac343259bfa8e13059ae3a32d3d4b041da3ab6d8dce3,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.288975,52.628063,On or near LITTLE BETHEL STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified,,
1315da5550ee7985106142a6dbf9390fa9fb02a6ea8ad9fd42dde2302646671b,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.72887,52.602831,On or near NOTTINGHAM WAY,E01026625,Great Yarmouth 006D,Unable to prosecute suspect,,
8b2172dee9d543f0cdd19bd4294651db974e9222375523bc28d93838d46d6556,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.726833,52.584069,On or near AVENUE ROAD,E01026601,Great Yarmouth 009A,Unable to prosecute suspect,,
70e047b7ce951c449303f819ec5a178c7113a4cf64e6ec78b940bf23281f9bef,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.414993,52.762518,On or near Sports/Recreation Area,E01026690,King's Lynn and West Norfolk 007D,Unable to prosecute suspect,,
6cf5f63fb9df5fe8134bbd0540fb16164a883746e998ae04d9feb330f142cdb2,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged,,
721b4ac68da8d6f94ccbd35dd7f665d7dff12951ed49ab1778bdd1b668949adb,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.306355,52.663877,On or near BILLING CLOSE,E01026543,Broadland 009D,Investigation complete; no suspect identified,,
e53e6fb471b8c192671427e74beee78c6a5b1f5c1c7d70a77274ce71296caef0,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.72887,52.602831,On or near NOTTINGHAM WAY,E01026625,Great Yarmouth 006D,Unable to prosecute suspect,,
6bbb2161a54de31aede3bffa12ec3c9edea2a8a01f3e3cc77ff6c6c37970cf16,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.298566,52.629613,On or near Nightclub,E01033438,Norwich 014A,Unable to prosecute suspect,,
ff130e62d31a872c0da2f1a21ce77937bb8cbe266bddabf41cf320105f1d9a9d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.300319,52.629726,On or near Nightclub,E01033438,Norwich 014A,Unable to prosecute suspect,,
007347a401890c82b5bd485061b615e86f15a33e4d348a0f551ee528f8500087,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.737125,52.412626,On or near PRIOR STEPHEN WAY,E01026474,Breckland 017A,Unable to prosecute suspect,,
1cb88a5225103ac62b954733f723d81508683f229a43d3c892677c9a9d690662,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.735471,52.602101,On or near SULTAN PLACE,E01026626,Great Yarmouth 006E,Unable to prosecute suspect,,
85ab83cafab467ffb2f3883710722ddab0b925271e03d895032054d4d9df9872,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.431589,52.753124,On or near HIGHFIELD,E01026663,King's Lynn and West Norfolk 010B,Unable to prosecute suspect,,
605a0b4797ae0082016f9a5880e7beece1254062155b3fef8c2b3cb6c02bdb74,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.009451,52.951803,On or near ODDFELLOWS FIELD,E01026739,North Norfolk 002A,Unable to prosecute suspect,,
53c67a5ba0329714ac8a7fef9560e37099aeaa2418665a1493ca613643f9d160,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.396994,52.744099,On or near DIAMOND STREET,E01026706,King's Lynn and West Norfolk 011F,Unable to prosecute suspect,,
3b533f584d05a806504b006300bfebbf3ec9e7925ce5d34fed22147791e1f762,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.297158,52.629958,On or near BANK PLAIN,E01026822,Norwich 007A,Suspect charged,,
fcaefe919626a7d1b9472c2b476e0f7f2a28c9822dee15ec236d053338c74887,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.285544,52.650696,On or near JEWSON ROAD,E01026800,Norwich 001D,Unable to prosecute suspect,,
32a077fe157ca6d818d771a57184f549fac0316aea8ebff0beaf76bc1ce5dd58,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.237955,52.638265,On or near PETO COURT,E01026793,Norwich 005C,Unable to prosecute suspect,,
ea28ed0a07321468d2003d8a4eb038708e2ba8abd8adc06b093ba2912773316a,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.396994,52.744099,On or near DIAMOND STREET,E01026706,King's Lynn and West Norfolk 011F,Suspect charged,,
5c1a5476f24794e5612848d31449b8d37183034679d2c7ad79d3e7d29e1e9339,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.396994,52.744099,On or near DIAMOND STREET,E01026706,King's Lynn and West Norfolk 011F,Suspect charged,,
646e22910d69d6fe1817c1d2049b7f0c99a0f90a4409a99e810d53748fe35a2f,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.009451,52.951803,On or near ODDFELLOWS FIELD,E01026739,North Norfolk 002A,Unable to prosecute suspect,,
f51d836c2e5a827d810970e8c8970e7d0f041860bb6988a90f7d0095d40944f6,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.285544,52.650696,On or near JEWSON ROAD,E01026800,Norwich 001D,Suspect charged,,
9184479543d796f5c401b37433aea61cad4b992e2a58e3b15801c32a3987a023,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.285544,52.650696,On or near JEWSON ROAD,E01026800,Norwich 001D,Suspect charged,,
587518c9ccd31def63cf3a4cd5c03a71deb623a8bc18ecf5cd3dfb501a39c2f5,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.4031,52.765385,On or near WALPOLE ROAD,E01026687,King's Lynn and West Norfolk 007A,Unable to prosecute suspect,,
d20f30bf3c9a657b3d1e6afe7c4761e18c1060e38da202bdb815267ab9bb564a,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.716784,52.609085,On or near BREYDON ROAD,E01026635,Great Yarmouth 007D,Investigation complete; no suspect identified,,
ebc438e53f40a7767b821000d4c58b5d654f05c715023cd707139226cd9a68a8,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.281593,52.634482,On or near HASLIPS CLOSE,E01026824,Norwich 007C,Unable to prosecute suspect,,
9d11f855ed1ae9c483b027d637c05cd892f2e97c97eaae07350176306ac9bcaa,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.714732,52.592194,On or near BRINELL WAY,E01026633,Great Yarmouth 007B,Offender given a caution,,
d38442b7af9a34de94f93a7b8baca1503579d3e5e243468d901cae2ae65cc858,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.324882,52.633391,On or near NEWBEGIN CLOSE,E01026808,Norwich 004F,Formal action is not in the public interest,,
2bf74de32a586623c8953013479e4e4a18c24105862b9719e582925d43adcbbd,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.437915,52.753084,On or near MULBERRY ROAD,E01026663,King's Lynn and West Norfolk 010B,Unable to prosecute suspect,,
a86e65ccafe3d811a3bf9db1f28a0725239fd5dd338b47a5d42010ab3aa236f4,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.407757,52.767313,On or near JARVIS ROAD,E01026688,King's Lynn and West Norfolk 007B,Investigation complete; no suspect identified,,
12a5ff97f72af9acff99421dfaee26228d3b2275c4493df80bb495d48da358c3,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.437915,52.753084,On or near MULBERRY ROAD,E01026663,King's Lynn and West Norfolk 010B,Unable to prosecute suspect,,
0dcb0e5f5a25fbea7dd5fcaf7b93905bceebcceca1b47090d218f24aab463d2a,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.62505,52.701849,On or near Supermarket,E01026637,Great Yarmouth 002D,Unable to prosecute suspect,,
7ad595b79bc0dbcb86cafb107cd0ebc8a177c68ce3c0656e035cf1774548798c,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.293246,52.626082,On or near Shopping Area,E01026822,Norwich 007A,Unable to prosecute suspect,,
ada4f32f302f7cfcb7bbb50dcf737bffe69ec3dc54f95ef8b6cce5f1129101b5,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.847883,52.828159,On or near Parking Area,E01026747,North Norfolk 011C,Suspect charged,,
5109bb1ef4258d1c86eb20a05414972cb15c0ea0e1f2b523bae9400081289fe1,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.32988,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Unable to prosecute suspect,,
a5deb86865fe35dda1330da429467528ce4ad8a4221193a8b071d581e6af3c91,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.32988,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Unable to prosecute suspect,,
bf2e35a069d2280ac4619a8638b3ff42f9ae708d0941a150b6c2a61149138e6d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.009383,52.781303,On or near STRING LANE,E01026522,Broadland 002A,Unable to prosecute suspect,,
0966ca41e1a920900be2212e9744c48569411633cd7e50e25dcc38d1e92c3e40,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.734604,52.599205,On or near SHADINGFIELD CLOSE,E01026626,Great Yarmouth 006E,Unable to prosecute suspect,,
83ff0765be11295fe2ea68a400ad73d4df6a4b65876a1230870cbc3748b83dad,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.340493,52.754768,On or near WYNNE'S LANE,E01026647,King's Lynn and West Norfolk 008A,Investigation complete; no suspect identified,,
12d4ad1ef104be8f51868d4a99795dc77f56776a997310d3d1626086bc75333c,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.847883,52.828159,On or near Parking Area,E01026747,North Norfolk 011C,Suspect charged,,
dbd27d1aba49cb92366e60a2865418d690b5077518d0cb14dec994626f6e37d0,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.401224,52.756089,On or near Supermarket,E01026698,King's Lynn and West Norfolk 011A,Unable to prosecute suspect,,
20919008e04b3f56b57cd757ca850b625d554a0d3c9f5d430da0137e99678caf,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.284545,52.626333,On or near MANCHESTER PLACE,E01033437,Norwich 011H,Unable to prosecute suspect,,
38a4be9e78e166759a71f675bbdf616d422ff85106ae15071f186dfe4e5d72a3,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.311298,52.657066,On or near ALLEN'S LANE,E01026555,Broadland 012C,Investigation complete; no suspect identified,,
0b19251a5e05cdacdbafe2a9a22feb426f1fb4acf045257a9b71c1bb0d2593cd,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.32988,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Unable to prosecute suspect,,
24875270f51cce48e40c1009bf3200aa1cc005932e7461d451b7ee376e83ac90,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.685838,52.646078,On or near ORCHARD PLACE,E01026455,Breckland 007A,Unable to prosecute suspect,,
16ff4de3b41dee07062c9d80cc76bc440ddcc5627be15a1cd89e655b5cb19ed2,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.28001,52.735497,On or near PARISH ROAD,E01026534,Broadland 004B,Investigation complete; no suspect identified,,
f3f8a611ee25bce10b364bbdc74d4a0575de91644369ab9b71aeb74b72d0616c,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.734862,52.420494,On or near GUILDFORD WAY,E01026467,Breckland 015C,Unable to prosecute suspect,,
7bad12a56cc5317ca665f94db864fb0b80196d5c6ca158c8a21ab229d4a266c3,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.685838,52.646078,On or near ORCHARD PLACE,E01026455,Breckland 007A,Unable to prosecute suspect,,
43a6ff925f2cc594ed7a3d64d51d3509b744bd839d1c48a75a24de80916fe96c,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.057738,52.852386,On or near GLOUCESTER PLACE,E01026730,North Norfolk 008B,Unable to prosecute suspect,,
8d0a5ec615e66a1fd9c8c3941e012708a83d4084b6168129cdd37bbed033edda,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.098822,52.800375,On or near REEPHAM ROAD,E01026522,Broadland 002A,Investigation complete; no suspect identified,,
16beb58f8f6602b49b25bb2e7aa95748ac9219c56c3fbc44498238873c5e1bf3,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.847883,52.828159,On or near Parking Area,E01026747,North Norfolk 011C,Suspect charged,,
5cfa240ea03402a32b3e49504ce9028f7ee4ffc75befaf472f4e97b1121f613e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Unable to prosecute suspect,,
9db0caf7d61090749006bd79ef9c9c7dbdc71f3b32b639f51e5c7b59377d7d36,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.938158,52.673081,On or near MOORGATE ROAD,E01026425,Breckland 005A,Suspect charged,,
9ce24af7ad330521c4c6c75b161f0171c5a80d07a45343e70f20047a880e8f31,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.717288,52.581392,On or near CHERRY ROAD,E01026602,Great Yarmouth 009B,Unable to prosecute suspect,,
fc08a05f766295bb919293902d6a23c1e45f8f8ed464c0d1ce213562bcb1da86,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.32988,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Unable to prosecute suspect,,
40451f4c73560c8289fe24fb97267e8f0f426792452714f7a8232111961a255c,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.20108,52.679262,On or near VICTORIA CLOSE,E01026567,Broadland 006F,Investigation complete; no suspect identified,,
a561cb1da9134aeaf4bc276b303810dfd284f1a11281c84b1844950209cbf13a,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.733096,52.538259,On or near TURIN WAY,E01026588,Great Yarmouth 013D,Investigation complete; no suspect identified,,
132e836943a1be4f2a564097bb46f586dd5a1d22829aab13516d5962c62ebe68,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.143106,52.405464,On or near CROWN GREEN,E01026874,South Norfolk 014B,Unable to prosecute suspect,,
e941517db9c5a91d6e47dd14c1aefd8295899418cc441d3aff81e937cbe4a4ba,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.32988,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Unable to prosecute suspect,,
6251ce109c3ed904e32b92e4dbb8e249342f9211e80b57ab20e3c041bd26b83b,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.293057,52.644426,On or near SUN LANE,E01026843,Norwich 003C,Investigation complete; no suspect identified,,
33a85d9f5187285a86d88a90eb891ccfbb2244723e25e30a864df3da91cff29b,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.395044,52.755549,On or near HIGH STREET,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified,,
3ee5f4c7ab78fe97e5e7bf755aa653eac7fabedbfc8259f52ea04f68afc1c22d,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.385217,52.6084,On or near LYNN ROAD,E01033036,King's Lynn and West Norfolk 017E,Unable to prosecute suspect,,
