survey_name,start_date,end_date,species,sample_key,record_key,uncertain,latitude,data_type,projection,longitude
1978-79 SWBSS North Devon survey,1978-6-11,1978-06-11,Leuconiab nivea,JNCCMNCR10017209,JNCCMNCR10310531,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Spermothamnion repens,JNCCMNCR10017159,JNCCMNCR10309083,False,51.0153811117234,Point,WGS84,89.57501333544852
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Mimachlamys varia,JNCCMNCR10017185,JNCCMNCR10309926,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Alcyonidium diaphanum,JNCCMNCR10017232,JNCCMNCR10311001,False,51.1865883939281,Point,WGS84,-4.22788786261401
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Alcyonidium diaphanum,JNCCMNCR10017327,JNCCMNCR10313741,False,96.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,178-06-07,197806-07,Alcyonidium diaphanum,JNCCMNCR10017167,JNCCMNCR10309344,False,119.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Alcyonidium diaphanum,JNCCMNCR10017172,JNCCMNCR10309490,False,51.2113244759727,Piont,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Alcyonidium diaphanum,JNCCMNCR10017289,JNCCMNCR10312676,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Alcyonidium diaphanum,JNaCCMNCR10017209,JNCCMNCR10310565,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Alcyonidium diaphanum,JNCCMNCR10017221,JNCCMNCR10310788,False,51.2364690842515,Point,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1s978-06-08,1978-06-08,Alcyonidium diaphanum,JNCCMNCR10017253,JNCCMNCR10311496,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Alcyonidium diaphanum,JNCCMNCR10017257,JNCCMNCR10311621,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBS North Devon survey,1978-06-08,1978-06-08,Alcyonidium diaphanum,JNCCMNCR10017296,JNCCMNCR10312878,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-50,1979-07-18,Alcyonidium diaphanum,JNCCMNCR10017186,JNCCMNCR10309962,False,51.2357158981589,Point,WGS84,-3.88930747566612
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Alcyonidium diaphanum,JNCCMNCR10017184,JNCCMNCR10309862,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,197-06-06,1978-06-06,Alcyonidium diaphanum,JNCCMNCR10017185,JNCCMNCR10309930,False,51.2182356591843,Ponit,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-16,978-06-16,Alcyonidium diaphanum,JNCCMNCR10017304,JNCCMNCR10313107,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Alcyonidium diaphanum,JNCCMNCR10017274,JNCCMNCR10312154,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,1798-06-05,1978-0-05,Alcyonidium diaphanum,JNCCMNCR10017155,JNCCMNCR10308940,False,99.2167750919938,Point,WGS84,18.89667204746508
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Alcyonidium diaphanum,JNCCMNCR10017306,JNCCMNCR10313181,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-o06-12,1978-06-12,Alcyonidium diaphanum,JNCCMNCR10017310,JNCCMNCR10313275,False,116.1454136190676,Pont,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Alcyonidium diaphanum,JNCCMNCR10017201,JNCCMNCR10310274,False,51.2211315096244,oint,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Alcyonidium diaphanum,JNCCMNCR10017287,JNCCMNCR10312581,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS Nortyh Devon survey,1978-06-12,1978-061-2,Sertularia argentea,JNCCMNCR10017327,JNCCMNCR10313715,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-15,1p978-06-15,Sertularia argentea,JNCCMNCR10017152,JNCCMNCR10308841,False,53.2309427889571,Point,WGS84,-4.01373079410804
1978-79 SWBSS North Devon survey,1978-06-10,978-06-10,Sertularia argentea,JNCCMNCR10017289,JNCCMNCR10312656,False,51.2184846877283,Point,WG84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978k-06-08,1978-06-08,Sertularia argentea,JNCCMNCR10017253,JNCCMNCR10311488,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-l18,Sertulaira argentea,JNCCMNCR01017257,JNCCMNCR10311601,False,51.0153811102677,Point,WGS84,-4.42498666479072
1978-79 SWBSS North Devon survey,1978-06-05,1979-07-18,Sertularia argentea,JNCCMNCR10017186,JNCCMNCR10309956,False,51.2357158981589,Point,WGS84,-3.88930747566612
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Sertularia argentea,JNCCMNCR10017184,JNCCMNCR10309847,False,51.2231680959983,Point,WGS84,-4.09789063290171
198-79 SWBSS North Devon survey,1978-60-06,1978-06-06,Sertularia argentea,JNCCMNCR10017185,JNCCMNCR10309896,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-16,197u8-06-16,Sertularia argentea,JNCCMNCR10017304,JNCCMNCR10313097,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Sertularia argentea,JNCCMNCR10017274,JNCCMNCR10312141,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,1978-06-05,1979-07-18,Sertularia argentea,JNCCMNCR10017220,JNCCMNCR10310765,False,51.2138987370051,Point,WG84,-4.11322024023263
1978-79 SWBSS North Devon survey,1978-0605,1978-06-05,Sertularia argentea,JNCCMNCR10017155,JNCCMNCR10308927,False,86.21677509199381,Point,WGS84,-4.10332795253492
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Sertularia argentea,JNCCMNCR10017306,JNCCMNRC10313170,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Sertularia argentea,JNCCMNCR10017170,JNCCMNCR10309438,False,51.2333116747382,Point,WGS84,-3.92645311267276
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Sertularia argentea,JNCCMNCR10017201,JNCCMNCR10759055,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Sertularia argentea,JNCCMNCR10017287,JNCCMNCR10z312567,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Asterias rubens,JNCCMNCR10017232,JNCCMNCR10311004,False,51.1865883939281,Point,WGS84,-4.22788786261401
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Asterias rubens,JNCCMNCR10017196,JNCCMNCR10310126,False,51.2416748740217,Point,WGS84,-3.79642531811094
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Asterias rubens,JNCCMNCR10017327,JNCCMNCR10313744,False,51.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-15,9178-06-15,Asterias rubens,JNCCMNCR10017152,JNCCMNCR10308850,False,113.2309427889571,Point,WGS84,-4.01373079410804
1978-79 SWBSS North Devon survey,1978-061-0,1978-06-10,Asterias rubens,JNCCMNCR10017288,JNCCMNCR10312610,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survye,1978-60-10,1978-06-10,Asterias rubens,JNCCMNCR1d0017289,JNCCMNCR10312685,False,51.2184846877283,Point,WGS4,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-05,1979-07-18,Asterias rubens,JNCCMNCR10017188,JNCCMNCR10309968,False,51.2150036255756,Point,WGS84,-4.101815259643
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Asterias rubens,JNCCMNCR10017221,JNCCMNCR10310792,False,51.2364690842515,oint,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Asterias rubens,JNCCMNCR10017219,JNCCMNCR10310762,False,51.2156441704836,Point,WGS48,-4.11616411144186
1978-79 SWBSS North Devon survey,1978-0-608,1978-06-08,Asterias rubens,JNCCMNCR10017253,JNCCMNCR10311502,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Asterias rubens,JNCCMNCR10017218,JNCCMNCR10310754,False,51.0153811102677,Point,WGS84,19.57501333520928
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Asterias rubens,JNCCMNCR10017257,JNCCMNCR10311628,False,51.0153811102677,Point,WGS84,53.57501333520928
1978-79 SBSS North Devon survey,19780-6-05,1979-07-18,Asterias rubens,JNCCMNCR10017186,JNCCMNCR10309964,False,51.2357158981589,Point,WGS84,-3.88930747566612
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Asterias rubens,JNCCMNCR10017184,JNCCMNCR10309869,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,197-06-06,1978-06-06,Asterias rubens,JNCCMNCR10017185,JNCCMNCR10309943,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Asterias rubens,JNCCMNCR10017304,JNCCMNCR10313110,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Asterias rubens,JNCCMNCR10017274,JNCCMNCR10312158,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North Devon survey,197y8-06-05,1987-06-05,Asterias rubens,JNCCMNCR10017155,JNCCMNCR10308945,False,65.21677509199381,Poqint,WGS84,82.89667204746507
1978-79 SWBSS North Devon suvey,1978-06-16,1978-06-16,Asterias rubens,JNCCMNCR10017306,JNCCMNCR10313187,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Asterias rubens,JNCCMNCR10017331,JNCCMNCR10313876,False,117.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Asterias rubens,JNCCMNCR10017310,JNCCMNCR10313279,False,91.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Asterias rubens,JNCCMNCR10017170,JNCCMNCR10309451,False,51.2333116747382,Pont,WGS84,22.07354688732724
1978-79 SWBSS North Devon survey,197-806-06,1978-06-06,Asterias rubens,JNCCMNCR10017164,JNCCMNCR10309236,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Asterias rubens,JNCCMNCR10017287,JNCCMNCR10312585,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Polycera quadrilineata,JNCCMNCR10017257,JNCCMNCR10311616,False,51.0153811102677,Point,WG84,65.57501333520928
1978-79 SWBSS North Dsevon survey,1979-07-18,1979-07-18,Macropodia rostrata,JNCCMNCR10017218,JNCCMNCR10310751,False,51.0153811102677,Point,WGS84,74.57501333520928
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Sphondylothamnion multifidum,JNCCMNCR10017199,JNCCMNCR10310242,False,51.1996016686144,Point,WS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Henricia oculata,JNCCMNCR10017152,JNCCMNCR10308849,False,51.2309427889571,Point,WGS84,31.98626920589196
1978-79 SWBSS North Deovn survey,1978-06-10,1978-06-10,Henricia oculata,JNCCMNCR10017288,JNCCMNCR10312609,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Henricia oculata,JNCCMNCR10017289,JNCCMNCR10312684,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Henricia oculata,JNCCMNCR10017253,JNCCMNCR10311501,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1978-06-08,197-806-08,Henricia oculata,JNCCMNCR10017296,JNCCMNCR10312885,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Henricia oculata,JNCCMNCR10017275,JNCCMNCR10312173,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Henricia oculata,JNCCMNCR10017184,JNCCMNCR10309868,False,51.2231680959983,Point,WGS84,-4.09789063290171
178-79 SWBSS North Devon survey,197-06-06,1978-06-06,Henricia oculata,JNCCMNCR10017185,JNCCMNCR10309942,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Henricia oculata,JNCCMNCR10017304,JNCCMNCR10313109,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Henricia oculata,JNCCMNCR10017306,JNCCMNCR10313186,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-f06-08,1978-06-08,Henricia oculata,JNCCMNCR10017170,JNCCMNCR10309450,False,51.2333116747382,Point,WGdS84,-3.92645311267276
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Henricia oculata,JNCCMNCR10017287,JNCCMNCR10312584,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Trdivia arctica,JNCCMNCR10017221,JNCCMNCR10310786,False,51.2364690842515,oPoint,WGS84,-3.84206391617925
1978-79 SWBSS North Devon survey,197-06-06,1978-06-06,Trivia arctica,JNCCMNCR10017185,JNCCMNCR10309922,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Bicellariella ciliata,JNCCMNCR10017272,JNCCMNCR10312059,False,51.1997632345959,Point,WGS84,-4.19703069069309
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Bciellariella ciliata,JNCCMNCR10017829,JNCCMNCR10312681,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Bicellariella ciliata,JNCCMNCR10017221,JNCCMNCR10310790,False,51.2364690842515,Pint,WGS84,-3.84206391617925
1978-79 SWBSS North Devong survey,1978-06-08,1978-06-08,Bicellariella ciliata,JNCCMNCR10017233,JNCCMNCR10311021,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SBSS North Devon survey,1978-06-08,1978-06-08,Bicellariella ciliata,JNCCMNCR10017296,JNCCMNCR10312881,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-p06,1978-06-06,Bicellariella ciliata,JNCCMNCR10017185,JNCCMNCR10309939,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-06,978-06-06,Bicellariella ciliata,JNCCMNCR10017164,JNCCMNCR10309234,False,147.2139699999067,Point,WG84,83.9411891018518
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Sertularia cupressina,JNCCMNCR10017304,JNCCMNCR10313098,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Sertularia cupressina,JNCCMNCR10017331,JNCCMNCR10313868,False,51.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Sertularia cupressina,JNCCMNCR10017310,JNCCMNCR10313261,False,138.1454136190676,Point,WGS84,-4.26450914013944
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Dilsea carnosa,JNCCMNCR10017169,JNCCMNCR10309396,False,51.1473487536856,Point,WGS84,72.74254544112367
1978-79 SWBSS North Devon survey,9178-06-07,1978-06-07,Dilseac arnosa,JNCCMNCR10017167,JNCCMNCR10309350,False,51.1997632341582,Point,WGS84,-4.19703069117569
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Dilsea carnosa,JNCCMNCR10017249,JNCCMNCR10311402,False,97.9953029974885,Point,WGS84,-4.35125322917863
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Dilsea carnosa,JNCCMNCR10017172,JNCCMNCR10309496,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-9 SWBSS North Devon survey,1978-06-13,1978-06-13,Dilsea carnosa,JNCCMNCR10017267,JNCCMNCR10311877,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Dilsea carnosa,JNCCMNCR10107268,JNCCMNCR10311910,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1987-06-10,1978-06-10,Dilsea carnosa,JNCCMNCR10017289,JNCCMNCR10312697,False,51.2184846877283,Point,GWS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Dilsea carnosa,JNCCMNCR10017324,JNCCMNCR10313604,False,51.2472208033837,Point,aWGS84,-3.78661139610697
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Dilsea carnosa,JNCCMNCR10017209,JNCCMNCR10310579,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-1u5,1978-06-15,Dilsea carnosa,JNCCMNCR10017222,JNCCMNCR10310800,False,51.2367381940553,Point,WSG84,-3.82488398958696
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Dilsea carnosa,JNCCMNCR10017233,JNCCMNCR10311024,False,51.2323971369795,Point,WGS84,-3.87198223844871
1978-79 SWBSS North Devon survey,1978-06-08,197c8-06-08,Dilsea carnosa,JNCCMNCR10017165,JNCCMNCR10309256,False,51.2274653783599,Point,WGS84,10.10100462396723
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Dilsea carnosa,JNCCMNCR10017275,JNCCMNCR10312176,False,51.2274653783599,Point,WGS84,-3.89899537603277
1978-79 SWBSS North Devon survey,1978-06-07,1978-06-07,Dilsea carnosa,JNCCMNCR10017338,JNCCMNCR10314155,False,51.2020147046213,Point,WGS84,-4.17280133740369
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Dilsea carnosa,JNCCMNCR10017242,JNCCMNCR10311275,False,51.2150036255756,Point,WGS84,-4.101815259643
1978-79 SWBSS North Devon survey,978-06-06,1978-06-06,Dilsea carnosa,JNCCMNCR10017195,JNCCMNCR10310093,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Perforatus perforatus,JNCCMNCR10017169,JNCCMNCR10309388,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Perforatus perforatus,JNCCMNCR10017305,JNCCMNCR10313125,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Perforatus perforatus,JNCCMNCR10017327,JNCCMNCR10313726,True,61.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Perforatus perforatus,JNCCMNCR10017268,JNCCMNCR10311906,False,51.2113244759727,Point,WGS84,-4.05582923383369
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Perforatus perforatus,NCCMNCR10017288,JNCCMNCR10312601,False,51.2184846877283,Poinet,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Perforatus perforatus,JNCCMNCR10017233,JNCCMNCR10311019,False,51.2323971369795,oint,WGS84,-3.87198223844871
1978-79 SWBSS North eDvon survey,1978-06-08,1978-06-08,Perforatus perforatus,JNCCMNCR10017296,JNCCMNCR10312871,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-61,Perforatus perforatus,JNCCMNCR10017304,JNCCMNCR10313104,False,51.2188032089271,Point,WGS84,-4.09053184633273
1978-79 SWBSS North Devon survey,197806-06,1978-06-06,Perforatus perforatus,JNCCMNCR10017195,JNCCMNCR10310089,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-15,1978-06-15,Sertularia distans,JNCCMNCR10017221,JNCCMNCR10310781,True,51.2364690842515,Point,WG84,-3.84206391617925
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Ophiothrix fragilis,JNCCMNCR10017327,JNCCMNCR10313746,False,147.14089338656112,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Ophiothrix fragilis,JNCCMNCR10017209,JNCCMNCR10310573,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-0-08,1978-06-08,Ophiothrix fragilis,JNCCMNCR10017296,JNCCMNCR10312886,False,51.2238008239349,Point,WGS84,-3.9031409801048
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Ophiothrix fragilis,JNCCMNCR10017184,JNCCMNCR10309871,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,978-06-06,1978-06-06,Ophiothrix fragilis,JNCCMNCR10017185,JNCCMNCR10309v945,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Ophiothrix fragilis,JNCCMNCR10017274,JNCCMNCR10312160,False,51.2018549058301,Point,WGS84,-4.18138313166936
1978-79 SWBSS North eDvon survey,1978-06-12,1978-06-12,Balanus,JNCCMNCR10017251,JNCCMNCR10311444,False,51.1408933825101,Point,WGS84,-4.2657175049103
1978-79 SWBSS North Devon survey,1978-06-05,1978-06-05,Distaplia rosea,JNCCMNCR10017281,JNCCMNCR10312387,True,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,Distaplia rosea,JNCCMNCR10017257,JNCCMNCR10311630,False,51.0153811102677,Point,WGS84,51.57501333520928
1978-79 SWBSS North Devon survey,1978-06-10,1978-06-10,Trivia monacha,JNCCMNCR10017289,JNCCMNCR10312670,False,51.2184846877283,Point,WGS84,-4.00602684665328
1978-79 SWBSS North Devon survey,1978-0-05,1979-07-18,Trviia monacha,JNCCMNCR10017220,JNCCMNCR1030770,False,51.2138987370051,Poitn,WGS84,-4.11322024023263
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Polyclinum aurantium,JNCCMNCR10017305,JNCCMNCR10313313,False,51.1473487536458,Point,WGS84,-4.25745455893696
1978-79 SWBSS North Devon survey,1978-06-09,1978-06-09,Sabellaria spinulosa,JNCCMNCR10017184,JNCCMNCR10309852,False,51.2231680959983,Point,WGS84,-4.09789063290171
1978-79 SWBSS North Devon survey,1978-06-k06,1978-06-06,Sabellaria spinulosa,JNCCMNC10017185,JNCCMNCR10309905,False,51.2182356591843,Point,WGS84,-4.07188958255261
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Sabellaria spinuloa,JNCCMNCR10017310,JNCCMNCR10313266,False,74.1454136190676,Point,GWS84,-4.26450914013944
1978-79 SWBSS North Deovn survey,1978-06-13,1978-06-13,Sabellaria spinulosa,JNCCMNCR10017287,JNCCMNCR10312571,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Bryopsis hypnoides,JNCCMNCR10017169,JNCCMNCR10309429,False,51.1473487536856,Point,WGS84,-4.25745455887633
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Porphyra,JNCCMNCR10017252,JNCCMNCR10311462,False,83.1408933865611,Point,WGS8t4,-4.26571750540694
1978-79 SWBSS North Devon survey,1979-07-18,1979-07-18,orphyra,JNCCMNCR10017158,qJNCCMNCR10309055,False,51.0153811117234,Point,WGS84,1.5750133354485198
1978-79 SWBSS North Devon survey,1978-0z6-06,1978-06-06,Prphyra,JNCCMNCR10017195,JNCCMNCR10310091,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Myxicola infunibulum,JNCCMNCR10017209,JNCCMNCR10310551,False,51.2042611677795,Point,WGS84,-4.14856946164071
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Myxicola infundibulum,JNCCMNCR10017255,JNCCMNCR10311550,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,978-06-06,1978-0k6-06,Myxicola infundibulum,JNCCMNCR10017164,JNCCMNCR10309232,False,55.2139699999067,Piont,WGS84,9.9411891018518
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Thorogobius ephippiatus,JNCCMNCR10017327,JNCCMNCR10313753,False,128.14089338656112,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-11,1978-06-11,Thorogobius ephippiatus,JNCCMNCR10017271,JNCCMNCR10312030,False,51.1996016686144,Point,WGS84,-4.20561193063901
1978-79 SWBSS North Devon survey,1978-06-08,1978-06-08,Thorogobius ephippiatus,JNCCMNCR10017253,JNCCMNCR10311506,False,51.2323971425511,Point,WGS84,-3.87198223834451
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Thozrogobius ephippiatus,JNCCMNCR10017206,JNCCMNCR10310409,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-16,1978-06-16,Thorogobius ephippiatus,JNCCMNCR10017332,JNCCMNCR10313900,False,51.2104509883742,Point,WGS84,-4.0543585304208
1978-79 SWBSS North Devon survey,1978-06-06,1978-06-06,Thorogobius ephippiatus,JNCCMNCR10017246,JNCCMNCR10311369,False,51.2139699999067,Point,WGS84,-4.0588108981482
1978-79 SWBSS North Devon survey,1978-06-13,1978-06-13,Thorogobius ephippiatus,JNCCMNCR10017287,JNCCMNCR10312593,False,51.2211315096244,Point,WGS84,-4.009006165657
1978-79 SWBSS North Devon survey,1798-06-06,1978-06-06,Phoronis hippocrepia,JNCCMNCR10017206,JNCCMNCR10310403,False,51.213894356363,Point,WGS84,-4.0631032324561
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Calliblepharis ciliata,JNCCMNCR10017252,JNCCMNCR10311467,False,135.14089338656112,Pont,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,1978-06-12,1978-06-12,Calliblepharis ciliata,JNCCMNCR10017327,JNCCMNCR10313755,False,63.1408933865611,Point,WGS84,-4.26571750540694
1978-79 SWBSS North Devon survey,197806-05,1978-06-05,Calliblepharis ciliata,JNCCMNCR10017281,JNCCMNCR10312393,False,51.2132834912881,Point,WGS84,-4.09744123709183
1978-79 SWBSS North Devon survey,197m8-06-07,1q978-06-07,Calliblepharis ciliata,JNCCMNCR10017167,JNCCMNCR10309355,False,60.1997632341582,Point,WGS84,-4.19703069117569
