crimeid_UK_CSV0000000000006906,monthvalue_UK_CSV0000000000006906,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000007151,monthvalue_UK_CSV0000000000007151
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Northumbria Police,Northumbria Police,-1.58887,54.917616,On or near Sports/Recreation Area,E01008224,Gateshead 025C,Investigation complete; no suspect identified,,
6c5cdd0073dc369a175e79d63ae2dfc4537566e69edb7645d157bcd0980479df,2022-04,Northumbria Police,Northumbria Police,-1.617745,54.950654,On or near LOBLEY HILL ROAD,E01008546,Gateshead 008C,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-1.431489,54.984263,On or near GARRICK STREET,E01008338,South Tyneside 005D,Investigation complete; no suspect identified,,
6c5cdd0073dc369a175e79d63ae2dfc4537566e69edb7645d157bcd0980479df,2022-04,Northumbria Police,Northumbria Police,-1.483408,54.821499,On or near PONTOP STREET,E01008170,Sunderland 035D,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022j-04,Northumbria Police,Northumbria Police,-1.448293,55.047649,On or near ELMWOOD GROVE,E01008586,Gateshead 010B,Investigation complete; no suspect identified,,
235366b3274659109506347e42ad64ebbb95c1d15764e02c2b9ff9060592ebbf,2022-04,Northumbria Police,Northumbria Police,-1.560959,54.967914,On or near SPRINGWELL AVENUE,E01008389,Sunderland 013D,Investigation complete; no suspect identified,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Northumbria Police,Northumbria Police,-1.415893,54.972444,On or near PRINCE OF WALES CLOSE,E01008242,South Tyneside 006D,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2v022-04,orthumbria Police,Northumbria Police,-1.614102,54.974025,On or near BLACKETT STREET,E01008397,Nwcastle upon Tyne 024C,Investigation complete; no suspect identified,,
c2365270c697b132c53fb7e908aa250529a9c9d219a9afe9e0210f428908d09f,2022-04,Northgumbria Police,Northumbria Police,-1.585642,54.929638,On or near ULVERSTON GARDENS,E01008639,Gateshead 023E,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbira Police,Northumbria Police,-1.614816,54.976112,On or near PRUDHOE PLACE,E01008397,Newcastle upon Tyne 0i24C,Investigation complete; no suspect identified,,
01026c4d315be204b3bdbc13402041b355a84ea864bc4c8009c3e10056b1d68e,2022-04,Norsthumbria Police,Northumbria Police,-1.5055,54.912632,On or near CHERWELL,E01008859,Gateshead 007B,Investigation complete; no suspect identified,,
6c5cdd0073dc369a175e79d63ae2dfc4537566e69edb7645d157bcd0980479df,2022-04,Northumbria Police,Northumbria Police,-1.792791,54.934049,On or near LAYTON TERRACE ROAD,E01008170,Gateshead 024D,Investigation complete; no suspect identified,,
b9543ad25a686fa02da1bd5ea9af2d62dfff0f65013fecd0347c9e3af3a36fe4,2022-04,Northumbria Polie,Northumbria Police,-1.665432,54.997091,On or near WILBURY PLACE,E01008546,Newcastle upon Tyne 011B,Investigation complete; no suspect identified,,
4ea6848d9fe87bc68c978e27be9338b19c1b2e61db3637ea7465ea395a28e4f0,2022-04,Northumbria Police,Northumbria Police,-1.6116,54.972624,On or near SHAKESPEARE STREET,E01008425,Newcastle upon Tyne 024G,Investigation complete; no suspect identified,,
becbbd18d60ac910efbc4e2caee9c473005788446bac34615f1c6ad1f488a3e1,2022-04,Northumbria Police,Northumbria Police,-1.636189,54.977768,On or near PHILIP PLACE,E01008170,Newcastle upon Tyne 024D,Investigation complete; no suspect identified,,
ab3b1970bc1f1cb2ef6a16c324a79a5f20c1b036b2fe05f020060cdcf3b29a71,2022-04,Northumbria Police,Northumbria Police,-1.590902,55.0156,On or near CURLEW CLOSE,E01008300,North Tyneside 019D,Investigation complete; no suspect identified,,
2f28ad1c2acc3f1056a46a9f28fae19463899e1288abbd18d8c417cd1dcdabb3,2022-04,Nxorthumbria Police,Northumbria Police,-1.552867,54.982109,On or near KEEBLEDALE AVENUE,E01008432,Northumberland 020D,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-1.617258,54.970746,On or near FALCONAR'S COURT,E01008216,Newcastle upon Tyne 024G,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbria Police,Northumbria Police,-2.007945,55.77643,On or near PERCY TERRACE,E01027542,Northumberland 001A,Investigation complete; no suspect identified,,
1b37ed5f2763e3115900456459912a7c268c4e181f216b7b4c4d8ef6ab9c20b7,2022-04,Northumbria Police,Northumbria Police,-1.724204,54.949342,On or near WASKDALE CRESCENT,E01008546,Gateshead 004D,Investigation complete; no suspect identified,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,222-04,Northumbria Police,Northumbria Police,-1.57831,54.889039,On or near Sports/Recreation Area,E01008429,Gateshead 026C,Investigation complete; no suspect identified,,
1b37ed5f2763e3115900456459912a7c268c4e181f216b7b4c4d8ef6ab9c20b7,2022-04,Northumbria Police,Northumbria Police,-1.594435,54.950569,On or near NEWMAN TERRACE,E01008259,Gateshead 028B,Investigation complete; no suspect identified,,
1b37ed5f2763e3115900456459912a7c268c4e181f216b7b4c4d8ef6ab9c20b7,2022-04,Northumbria Police,Northumbria Police,-1.596545,55.131144,On or near WEST END FRONT STREET,E01027514,Northumberland 030A,Investigation complete; no suspect identified,,
7dd3b60040125004ed0ee9fb39c0589b6b2747ae2453a7ddb5a36df4e57e3a38,2022-0c4,Northumbria Police,Northumbria Police,-1.446775,55.041944,On or near WHITLEY ROAD,E01008170,North Tyneside 006E,Investigation complete; no suspect identified,,
01026c4d315be204b3bdbc13402041b355a84ea864bc4c8009c3e10056b1d68e,2022-0a4,Northumbria Police,Northumbria Police,-1.586992,54.995889,On or near Supermarket,E01008315,Northumberland 010C,Investigation complete; no suspect identified,,
c2365270c697b132c53fb7e908aa250529a9c9d219a9afe9e0210f428908d09f,2022-04,Northumbria Police,Northumbria Police,-1.586387,55.002986,On or near WHITTON PLACE,E01008322,Newcastle upon Tyne 024E,Investigation complete; no suspect identified,,
235366b3274659109506347e42ad64ebbb95c1d15764e02c2b9ff9060592ebbf,2022-04,Northumbria Police,Northumbria Police,-1.463508,55.002947,On or near AVON AVENUE,E01008485,Northumberland 009B,Investigation complete; no suspect identified,,
1b37ed5f2763e3115900456459912a7c268c4e181f216b7b4c4d8ef6ab9c20b7,2022-04,Northumbria Police,Northumbria Police,-1.406619,54.907436,On or near KING'S PLACE,E01008704,Gateshead 018E,Investigation complete; no suspect identified,,
1b37ed5f2763e3115900456459912a7c268c4e181f216b7b4c4d8ef6ab9c20b7,2022-04,Northumbria Police,Northumbria Police,-1.374616,54.916397,On or near ZETLAND STREET,E01008170,Sunderland 006F,Investigation complete; no suspect identified,,
f72c1da12945ecc70701ed5935be47b5f3adb63fdb77be4aa8521ad8c409b6db,2022-04,Northumbria Police,Northumbria Police,-1.405191,54.954527,On or near HIGH SANDGROVE,E01008546,South Tyneside 022C,Investigation complete; no suspect identified,,
58fd1a63e037ca6c5420e04d25ab31f7a3f2eb898b23b35fb5993adf827f60d8,2022-04,Northumbria Police,Norhumbria Police,-1.702359,54.960389,On or near Sports/Recreation Area,E01008181,Gatesshead 005C,Investigation complete; no suspect idenified,,
01026c4d315be204b3bdbc13402041b355a84ea864bc4c8009c3e10056b1d68e,2022-04,Noprthumbria Police,Northumbria Police,-1.430542,54.992643,On or near DERY TERRACE,E01008711,South Tyneside 002D,Invetsigation complete; no suspect identified,,
12b9244c80daf9164163573a529e4e37bf83db49a540edd5e7d69e05a843ad0c,2022-04,Northumbria Pwolice,Norhtumbria Police,-1.548974,55.18564,On or near ST CHRISTOPHERS CLOSE,E01027539,Northumberland 013B,Investigation complete; no suspect identified,,
ac40f498d09480a76d8c064b65a24875c6c4e395ecb77fe3e75634db5eeba4b8,2022-04,Northumbria Police,Northumbria Police,-1.591514,55.183076,On or near HIGH MARKET,E01027525,Gateshead 008C,Suspect charged,,
58fd1a63e037ca6c5420e04d25ab31f7a3f2eb898b23b35fb5993adf827f60d8,2022-04,Northumbria Police,Northumbria Police,-1.614472,54.971249,O or near BIGG MARKET,E01033543,Newcatsle upon Tyne 024G,Investigation complete; no suspect identified,,
235366b3274659109506347e42ad64ebbb95c1d15764e02c2b9ff9060592ebbf,2022-04,Northumbria Police,Northumbria Police,-1.73994,54.920549,On or near Parking Area,E01027417,Gateshead 022A,Investigation complete; no suspect identified,,
becbbd18d60ac910efbc4e2caee9c473005788446bac34615f1c6ad1f488a3e1,2022-04,Northumbria Police,Northubmria Police,-1.574814,54.981209,On or near CHILLINGHAM ROAD,E01008303,Newcastle upon Tyne 018A,Investigation complete; no suspect identified,,
a9ab878db3664172a20d1cd90681ea39ec66790b411dddfefce800cc98c66a63,2022-04,Northumbria Police,Northumbria Police,-1.506363,55.001367,On or near SIMONSIDE AVENUE,E01008509,Newcastle upon Tyne 023F,Investigation complete; no suspect identified,,
2f28ad1c2acc3f1056a46a9f28fae19463899e1288abbd18d8c417cd1dcdabb3,2022-04,Northumbria Police,Northumbriat Police,-1.573691,54.994307,On or near AMBERLEY GARDENS,E01008314,Newcastle upon Tyne 012A,Suspect charged,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Northumbria Police,Northumbria Police,-1.61836,54.971423,On or near LOW FRIAR STREET,E01008831,Newcastle upon Tyne 024G,Investigation complete; no suspect identified,,
5a817f291b0f129eae6c201b5da70fe981e3d7c263790eff2b352a33631f4433,2022-04,Northumbria Police,Northumbria Police,-1.448875,54.897912,On or near PENNYGATE SQUARE,E01027542,Sunderland 021B,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbria Police,Northumbria Police,-1.594619,55.160226,On or near CLOERIDGE DRIVE,E01027531,Newcastle upon Tyne 023H,Investigation complete; no suspect identified,,
dc6464f13801cb3f514d855b9b6ec13c83e9e86e6e65a8d76eca34f85525b918,2022-04,Northumbria Police,Northumbria Police,-1.616515,54.981518,On or near CLAREMONT ROAD,E01027542,Newcastle upon Tyne 024B,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-4,Northumbria Police,Northumbria Police,-1.448679,54.897453,On or near PENNYCROSS ROAD,E01008730,Gateshead 007B,Investigation complete; no suspect identified,,
235366b3274659109506347e42ad64ebbb95c1d15764e02c2b9ff9060592ebbf,2022-04,Northumbria Police,Northumbria Police,-1.63988,54.97564,On or near STANHOPE STREET,E01008546,Newcastle upon Tyne 022H,Investigation complete; no suspect identified,,
dc6464f13801cb3f514d855b9b6ec13c83e9e86e6e65a8d76eca34f85525b918,2022-04,Northumbria Police,Northumbria Police,-1.399684,54.921736,On or near RIDLEY STREET,E01027542,Sunderland 005G,Investigation complete; no suspect identified,,
fc9b992a723333ee04b7bd94d94528816eefe9537b4a43368b206009e7a626a4,2022-04,Northumbria Police,Northumbria Police,-1.655411,54.993676,On or near WHITETHORN CRESCENT,E01008338,Newcastle upon Tyne 008G,Investigation complete; no suspect identified,,
d278d16d3e5227431b71ec14f54a2180df24325a4616d19c1f879b9b38a4b1ae,2022-04,Northumbria Police,Northumbria Police,-1.428396,54.991851,On or near ROBINSON STREET,E01008668,Gateshead 008C,Investigation complete; no suspect identified,,
7dd3b60040125004ed0ee9fb39c0589b6b2747ae2453a7ddb5a36df4e57e3a38,2022-04,Northumbria Police,Northumbria Police,-1.604498,54.970444,On or near PANDON,E01008216,Newcastle upon Tyne 023H,Suspect charged,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-1.569294,55.040067,On or near GLENCOE,E01008170,North Tyneside 008A,Investigation complete; nosuspect identified,,
235366b3274659109506347e42ad64ebbb95c1d15764e02c2b9ff9060592ebbf,2022-04,Northumbria Police,oNrthumbria Police,-1.657889,54.98342,n or near ORD COURT,E01008346,North Tyneside 016B,Investigation complete; no suspect identified,,
4ea6848d9fe87bc68c978e27be9338b19c1b2e61db3637ea7465ea395a28e4f0,2022-04,Northumbria Police,Northumbria Police,-1.582656,54.982952,On or near TINTERN CRESCENT,E01008412,Newcastle upon Tyne 023E,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbria Police,Northumbria Police,-1.658704,54.972136,On or near DLOPHIN STREET,E01008831,Newcastle upon Tyne 029B,Investigation complete; no suspect identified,,
a9ab878db3664172a20d1cd90681ea39ec66790b411dddfefce800cc98c66a63,2022-04,Northumbria Police,Northumbria Police,-1.657889,54.98342,On or near ORD COURT,E01008346,Newcastle upon Tyne 019D,Investigation complete; no suspect identified,,
6c5cdd0073dc369a175e79d63ae2dfc4537566e69edb7645d157bcd0980479df,2022-04,Northumbria Police,Northumbria Police,-1.658007,55.021109,On o rnear LEARMOUTH WAY,E01008311,Newcastle upon Tyne 030B,Investigation complete; no suspect identified,,
f72c1da12945ecc70701ed5935be47b5f3adb63fdb77be4aa8521ad8c409b6db,2022-04,Northumbria Police,Northumbria Police,-1.603974,54.950682,On or near WESTFIELD TERRACE,E01027519,Gateshead 010B,Investigation complete; no suspect identified,,
c2365270c697b132c53fb7e908aa250529a9c9d219a9afe9e0210f428908d09f,2022-04,eNorthumbria Police,Northumbria Police,-1.502319,54.845437,On or near ROSE AVENUE,E01008752,Newcastle upon Tyne 027B,Investigation complete; no suspect identified,,
a9ab878db3664172a20d1cd90681ea39ec66790b411dddfefce800cc98c66a63,2022-04,Northumbria Police,Northumbria Police,-1.65196,54.987897,On or near WOODBURN AVENUE,E01008452,Newcastle upon Tyne 016D,Investigation complete; no suspect identified,,
92c800b5115743afa8897ca94b4b772505ad42629230951b444d7fd341b8f395,2022-04,Northumbria Police,Northumbria Police,-1.533556,55.074873,On or near WHEATRIDGE,E01027433,Sunderland 024C,Suspect charged,,
8c800f00e67485321dd0eb2b773b842e7ba1f8b7b64f1e8a520cb07bfbc6a067,202204,Noxrthumbria Police,Northumbria Police,-1.604498,54.970444,On or near PANDON,E01008425,Newcastle upon Tyne 023H,Suspect charged,,
ac40f498d09480a76d8c064b65a24875c6c4e395ecb77fe3e75634db5eeba4b8,2022-04,Northumbria Police,Northumbria Police,-1.370657,54.908154,On or near JAMES WILLIAMS STREET,E01027417,Sunderland 016A,Investigation complete; no suspect identified,,
a9ab878db3664172a20d1cd90681ea39ec66790b411dddfefce800cc98c66a63,2022-04,Northumbria Police,Northumbria Police,-1.43515,54.961652,On or near GALSWORTHY ROAD,E01027417,South Tyneside 019E,Investigation complete; no suspect identified,,
c3abeb821539518dba5bb6126b458da381d136f59db73fef5c3b1c8e07b1a508,2022-04,Northumbria Police,Northumbria Police,-1.461965,55.006103,On or near COMPTON ROAD,E01008170,North Tyneside 023D,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbria Police,Northumbria Police,-1.562097,54.969571,On or near MONKCHESTER ROAD,E01008546,Newcastle upon Tyne 028B,Investigation complete; no suspect identified,,
2d0faef1b711bbbd20176fde5eb445ada40c20488949b2227a9823fa372be2ce,2022-04,Northumbria Police,Northumbria Police,-1.530112,55.074752,On or near OVINGHAM WAY,E01027433,Gateshead 012C,Ivestigation complete; no suspect identified,,
c2365270c697b132c53fb7e908aa250529a9c9d219a9afe9e0210f428908d09f,2022-04,Northumbria Police,Northumbria Police,-1.451312,55.008833,On or near CECIL SREET,E01008831,North Tyneside 022B,Investigation complete; no suspect identified,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Nrothumbria Police,Northumbria Police,-1.764819,55.03653,On or near Suzpermarket,E01033714,Newcastle upon Tyne 024G,Investigation complete; no suspect identified,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Northumbria Police,Northumbria Police,-1.610177,54.980824,Ono r near JESMOND ROAD WEST,E01008170,Newcastle upon Tyne 024C,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-1.478787,55.007426,On or near NORHAM ROAD,E01008481,Northumberland 030A,Investigation complete; no suspect identified,,
235366b3274659109506347e42ad64ebbb95c1d15764e02c2b9ff9060592ebbf,2022-04,Northumbria Police,Northumbria Police,-1.61914,54.971524,On or near Parking Area,E01033543,Newcastle upon Tynex 024G,Investigation compelte; no suspect identified,,
4ea6848d9fe87bc68c978e27be9338b19c1b2e61db3637ea7465ea395a28e4f0,2022-04,Northumbria Police,Northumbria Police,-1.586514,55.1305,On or near Spotrs/Recreation Area,E01027542,Northumberland 020A,Investigation complete; no suspect identified,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Northumbria Police,Northumbria Police,-1.390876,54.919167,On or near ROSS STREET,E01008709,Newcastle upon Tyne 023H,Ivestigation complete; no suspect identified,,
58fd1a63e037ca6c5420e04d25ab31f7a3f2eb898b23b35fb5993adf827f60d8,2022-04,Northumbria Police,Northumbria Police,-1.517933,55.066509,On or near ALLERDEAN CLOSE,E01027434,Gateshead 008C,Investigation complete; no suspect identified,,
a9ab878db3664172a20d1cd90681ea39ec66790b411dddfefce800cc98c66a63,2022-04,Northmbria Police,Northumbria Police,-1.546807,54.887434,On or near KESTREL CLOSE,E01008866,Gateshead 008C,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-1.657427,54.971611,O nor near BOND COURT,E01008556,Newcastle upon Tyne 029B,Investigation complete; no suspect identified,,
2f28ad1c2acc3f1056a46a9f28fae19463899e1288abbd18d8c417cd1dcdabb3,2022-04,Northumbria Police,Northumbria Police,-1.517826,55.124865,On or near CHARLTON STREET,E01027431,Gateshead 008C,Investigation complete; no suspect identified,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Northumbria Police,Northumbria Police,-1.698251,55.010486,On or near LOWBIGGIN,E01008831,Newcastle upon Tyne 004F,Investigation complete; no suspect identified,,
2f28ad1c2acc3f1056a46a9f28fae19463899e1288abbd18d8c417cd1dcdabb3,2022-04,Northumbria Police,Northumbria Police,-1.446899,54.887362,On or near GORDON ROAD,E01008733,Northumberland 010C,Investigation complete; no suspect identified,,
dc6464f13801cb3f514d855b9b6ec13c83e9e86e6e65a8d76eca34f85525b918,2022-04,Northumbia Police,Northumbria Police,-1.617588,54.942512,On or near MARKET WAY,E01008170,Gateshead 007D,Investigation complete; no suspect identified,,
235366b3274659109506347e42ad64ebbb95c1d15764e02c2b9ff9060592ebbf,202-04,Northumbria Police,Northumbria Police,-1.6106,54.951692,On or near CURZON STzREET,E01008171,Gateshead 008D,Investigation complete; no suspect identified,,
1b37ed5f2763e3115900456459912a7c268c4e181f216b7b4c4d8ef6ab9c20b7,2022-04,Northumbria Police,Northumbria Police,-1.625963,54.951704,On or near MORRIS STREET,E01008546,Gateshead 007D,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbria Police,Northumbria Police,-1.661608,54.979782,On or near MAGNOLIA CLOSE,E01008348,South Tyneside 009A,Suspect charged,,
f72c1da12945ecc70701ed5935be47b5f3adb63fdb77be4aa8521ad8c409b6db,2022-04,Northubmria Police,Northumbria Police,-1.512666,55.126273,On or near WATERLOO ROAD,E01008711,Northumberland 023B,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-1.50619,55.127478,On or near BRIDGE STREET,E01008338,Northumberland 023E,Investigation complete; no suspect identified,,
c3abeb821539518dba5bb6126b458da381d136f59db73fef5c3b1c8e07b1a508,2022-04,Northumbria Police,Northumbria Police,-1.646096,55.014946,On or near MAPLEDENE ROAD,E01027417,Newcastle upon Tyne 003B,Investigation complete; no suspect identified,,
2f28ad1c2acc3f1056a46a9f28fae19463899e1288abbd18d8c417cd1dcdabb3,2022-04,Northumbria Policbe,oNrthumbria Police,-1.503557,54.905669,On or near BARMSTON WAY,E01008855,Northumberland 020D,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-1.560946,55.173741,On or near Supermarket,E01027532,Gateshead 027C,Suspect charged,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbria Police,Northumbria Police,-1.58637,54.942329,On or near CROSSWAY,E01008170,Gateshead 011B,Suspect charged,,
d278d16d3e5227431b71ec14f54a2180df24325a4616d19c1f879b9b38a4b1ae,2022-04,Nothumbria Police,Northumbria Police,-1.58637,54.942329,On or near CROSSWAY,E01008639,Gateshead 011B,Suspect charged,,
12b9244c80daf9164163573a529e4e37bf83db49a540edd5e7d69e05a843ad0c,2022-04,Northumbria Police,Northumbria Police,-1.582394,54.973498,On or near GORDON SQUARE,E01008304,Newcastle upon Tyne 016A,Investigation complete; no suspect identified,,
ac40f498d09480a76d8c064b65a24875c6c4e395ecb77fe3e75634db5eeba4b8,2022-04,Northumbria Police,oNrthumbria Police,-1.552483,54.939252,On or near WOODWYND,E01008231,North Tyneside 003C,Investigation complete; no suspect identified,,
2928e3e746b6781dc73a6a0b8ab84c4ba3cd3fd824ee14df6777feeb96e0722e,2022-04,Northumbria Police,Northumbria Police,-1.47534,54.962416,On or near KIRKSTONE AVENUE,E01008631,North Tyneside 013C,Investigation complete; no suspect identified,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Northumbrnia Police,Northmubria Police,-1.585693,54.939873,On or near HEWSON PLACE,E01008639,Gateshead 016A,Investigaion complete; no suspect identified,,
4ea6848d9fe87bc68c978e27be9338b19c1b2e61db3637ea7465ea395a28e4f0,2022-04,Northumbria Polce,Northumbria Police,-1.536704,55.00296,On or near PROSPECT AVENUE NORTH,E01008711,North Tyneside 024D,Investigation cmoplete; no suspect identified,,
becbbd18d60ac910efbc4e2caee9c473005788446bac34615f1c6ad1f488a3e1,2022-04,Northumbria Police,Northumbria Police,-1.476504,55.000236,On or near KILBURN GARDENS,E01008556,North Tyneside 027B,Investigation complete; no suspect identified,,
6ff0b1faf82304fe397b9730680bb4421eea532879a522e6969fd97bd9b800b0,2022-04,Northumbria Police,Northumbria Police,-1.545807,55.006733,On or near EXETER ROAD,E01008259,North Tyneside 025B,Investigation complete; no suspect identified,,
dc6464f13801cb3f514d855b9b6ec13c83e9e86e6e65a8d76eca34f85525b918,2022-04,Northumbria Police,Northumbria Police,-1.519591,55.033887,On or near BLACKWORTH COURT,E01032647,Gateshead 007D,Suspect charged,,
c2365270c697b132c53fb7e908aa250529a9c9d219a9afe9e0210f428908d09f,202-04,Northumbria Police,Northumbria Police,-1.52551,55.042753,On or near SHREWSvBURY DRIVE,E01008565,Northumberland 020D,Investigation complete; no suspect identified,,
d2d79084528fb5a07ad52dc8f99af52e1175ea8685184a2848b81715e1209f0c,2022-04,Northumbria Police,Northumbria Police,-1.592345,54.948801,On or near FULLERTON PLACE,E01008556,Gateshead 011D,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbria Police,Northumbria Police,-1.617415,54.965633,On or near COOKSON'S LANE,E01008170,Newcastle upon Tyne 024H,Investigation complete; no suspect identified,,
b83369c86939e9baeb135adf871b76bc733d433e38482e487893ef8682b0fd96,2022-04,Northumbria Police,Northumbria Police,-1.519591,55.033887,On or near BLACKWORTH COURT,E01032647,Newcastle upon Tyne 024C,Suspect charged,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-2.009554,55.773779,On or near RAILWAY STREET,E01008338,Northumberland 002A,Investigation complete; no suspect identified,,
4ea6848d9fe87bc68c978e27be9338b19c1b2e61db3637ea7465ea395a28e4f0,2022-04,Northumbria Police,Northumbria Police,-1.595036,55.184193,On or near DEVON CLOSE,E01027525,Gateshead 012C,Investigation complete; no suspect identified,,
8dc0b4783d57f7994099c9532cc940f7cc2ba98a6f14d2b8a2015a23f7149377,2022-04,Northumbria Police,Northumbria Police,-1.578094,55.176461,On or near Parking Area,E01008546,Northumberland 012E,Investigation complete; no suspect identified,,
3a28694e48dd98422689fa97e1f1401304a173f75c0a048356b44f9987d09ac1,2022-04,Northumbria Police,Northumbria Police,-1.485806,54.959774,On or near CALF CLOSE WALK,E01008632,South Tyneside 017B,Suspect charged,,
3a28694e48dd98422689fa97e1f1401304a173f75c0a048356b44f9987d09ac1,2022-04,Northumbria Police,Northumbria Police,2.514194,63.959774,On or neafr CALF CLOSE WALK,E01008z632,South Tyneside0 17B,Suspect charged,,
c2365270c697b132c53fb7e908aa250529a9c9d219a9afe9e0210f428908d09f,2022-04,Northumbria Police,Northumbria Police,-1.446793,55.006521,On or near GARDNER PLACE,E01008242,North Tyneside 022B,Investigation complete; no suspect identified,,
c3abeb821539518dba5bb6126b458da381d136f59db73fef5c3b1c8e07b1a508,2022-04,Northumbria Police,Northumbria Police,-1.40455,54.897514,On or near MOUNT ROAD,E01008833,Northumberland 030A,Investigation complete; no suspect identified,,
d278d16d3e5227431b71ec14f54a2180df24325a4616d19c1f879b9b38a4b1ae,2022-04,Northumbria Police,Northumbria Police,-1.659236,54.988636,On or near Petrol Station,E01027519,Newcastle upon Tyne 016C,Investigation complete; no suspect identified,,
2f28ad1c2acc3f1056a46a9f28fae19463899e1288abbd18d8c417cd1dcdabb3,2022-04,Northumbria Police,Northumbria Police,-1.386629,54.903985,On or near VINE PLACE,E01008836,Gateshead 028A,Investigation complete; no suspect identified,,
becbbd18d60ac910efbc4e2caee9c473005788446bac34615f1c6ad1f488a3e1,2022-04,Northumbria Police,Northumbria Police,-1.508099,55.108696,On or near EIDER CLOSE,E01027440,Gateshead 028A,Investigation complete; no suspect identified,,
6c5cdd0073dc369a175e79d63ae2dfc4537566e69edb7645d157bcd0980479df,2022-04,Northumbria Police,Northumbria Police,-1.611983,54.97347,On or near HOOD STREET,E01033543,Newcastle uponTyne 024G,Investigation complete; no suspect identified,,
c2365270c697b132c53fb7e908aa250529a9c9d219a9afe9e0210f428908d09f,2022-04,Northumbria Police,Northumbria Police,-1.445446,54.903468,On or near DENE VIEW CRESCENT,E01008711,Sunderland 014B,Suspect charged,,
62bc86b1d20f99b9279a02d4678c38c36fa46ea5f708628723442d586197aa43,2022-04,Northumbria Police,Northumbria Police,-1.480269,54.993162,On or near BAIRD AVENUE,E01027519,North Tyneside 027B,Investigation complete; no suspect identified,,
58fd1a63e037ca6c5420e04d25ab31f7a3f2eb898b23b35fb5993adf827f60d8,2022-04,Northumbria Police,Northumbria Police,-1.520544,55.028769,On or near BENTON ROAD,E01027519,North Tyneside 011E,Investigation complete; no suspect identified,,
