crimeid_UK_CSV0000000000004065,monthvalue_UK_CSV0000000000004065,reportedby,fallswithin,longitude_UK_CSV0000000000004065,latitude_UK_CSV0000000000004065,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000012450,monthvalue_UK_CSV0000000000012450,longitude_UK_CSV0000000000012450,latitude_UK_CSV0000000000012450
d2ccd80a78c8860c94e962b2cdf545b5e2d13ce7fa1213e7c6e81ed37d33fcc7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.146296,50.550685,On or near Supermarket,E01020332,West Devon 005A,Unable to prosecute suspect,,,,
6f7e1808ad5e37098aedfff41c1070dac33a6fa8cfaa40af5469ce49bd611679,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.458272,50.125297,On or near CHURCHWAY,E01018990,Cornwall 061D,Offender given a caution,,,,
3629e3cf2207732cdc2e87b083342e75eec0ef8c6b0f1905eb3d2d3e472a910b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.524217,50.459953,On or near VICTORIA PARADE,E01015256,Torbay 008C,Investigation complete; no suspect identified,,,,
fd4057c1fbe40b73fc708fe4f46a2351b59d2376da36fddc6fb075f84c72a2c3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.231488,50.23602,On or near PENDER'S LANE,E01018911,Cornwall 046D,Investigation complete; no suspect identified,,,,
4b95711374a2e4d9e54eef62f2488917fd45e7deb508c62f7353a5d006f6cc2f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.751721,50.337858,On or near WINDSOR DRIVE,E01019017,Cornwall 036E,Investigation complete; no suspect identified,,,,
477bbbf9f57da861943b3440dc194f4fb9e870b29238f281a6139cca1b113b78,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.563758,50.478558,On or near DART AVENUE,E01015249,Torbay 003A,Unable to prosecute suspect,,,,
2c4cd5b2183c990a6a556b4954add529708f6fa59fa49ed90668efa4b9a567ac,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.738745,50.338273,On or near CRINNIS CLOSE,E01019017,Cornwall 036E,Investigation complete; no suspect identified,,,,
0f28ea545140745c59dd4f4dbc8c7ea51de700144b0bac4267dc75c279042ece,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.538521,50.474407,On or near CLARENDON CLOSE,E01015261,Torbay 008D,Investigation complete; no suspect identified,,,,
1b57ed91bec69ee7d5c2e8ded67d86873b704ca14f8d2baa0c4027c6173012fe,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.780283,50.282624,On or near TREVANNA ROAD,E01020189,South Hams 010C,Unable to prosecute suspect,,,,
53f483991c06a8039db3c39f59dabe17477273eb254c28e2d76d3e3e04874055,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.152544,50.391722,On or near LYNDHURST ROAD,E01015106,Plymouth 013E,Investigation complete; no suspect identified,,,,
b9b971f2864fe43f32753ae7bbb1539370310febc5ab38ee0c149426d401e3ae,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.421374,50.949605,On or near Park/Open Space,E01020288,Torridge 005A,Unable to prosecute suspect,,,,
b793007fc5c133746f4874373f54995b17c3734fd2c262f43facfe9ec736c4d5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified,,,,
d26eb7a154792da10a997c040ddf41d20b94258ba55d8bc0ddae5b745f4fa855,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.494375,50.552786,On or near BARNPARK TERRACE,E01020267,Teignbridge 008C,Investigation complete; no suspect identified,,,,
ed5c7b061ec6b9b3e5f4ef34b01e9bd470ae1287a5062de8b9ce1988f24e1718,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.152548,50.346141,On or near PONSMERE ROAD,E01018844,Cornwall 033D,Investigation complete; no suspect identified,,,,
e07f905b0fc70a7b7ce194290355e0fd6e0baa67bfb59c67a22886e46180b17e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.617933,50.529603,On or near BRADLEY LANE,E01020216,Teignbridge 015A,Investigation complete; no suspect identified,,,,
acdd89bc7ba891c2af1582c384f8342f5905e35cd63297cf7901ead02055730c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.415699,50.62184,On or near Parking Area,E01019918,East Devon 019C,Unable to prosecute suspect,,,,
12a0431ac528f8e9048aa2b01bd501915a2bcc8e917f3a2945b7a1af3cffee2a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.525112,50.461947,On or near LAWRENCE PLACE,E01015256,Torbay 008C,Investigation complete; no suspect identified,,,,
f81966d00396af2c6c067e08b3af5bf37e9c7236b748bf474d371e2cab326f87,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.158017,51.102714,On or near BARTON LANE CLOSE,E01020089,North Devon 005A,Investigation complete; no suspect identified,,,,
1f9e7157ad03de6ff191e343a0f0849a32737fdf9d9be8f344eebe54a7c6daac,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.544929,50.491977,On or near ASCENSION WAY,E01015252,Torbay 003D,Investigation complete; no suspect identified,,,,
f952fa64a3063f7d07e6ba0aeccf397518b5b3e19cc9af3f9be29a52808a2500,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.286715,50.210234,On or near MENETH ROAD,E01018870,Cornwall 055B,Investigation complete; no suspect identified,,,,
87b830ba242ccbafe9e049c5dbbc0e251cc50acd03088f560383c94c10ec2b89,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.578695,50.350186,On or near HIGHER STREET,E01020152,South Hams 007B,Investigation complete; no suspect identified,,,,
750bad5b2f4a73d345fa4a966f0f85c27b647c3000c199f222123c65e7cc5c91,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.525496,50.727304,On or near KING WILLIAM STREET,E01020022,Exeter 004E,Offender given a caution,,,,
c2fc5e3e1b9f0a02e5c0bed99ea867631993e5b880b1e46884591d40ce199527,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.540611,50.47062,On or near Police Station,E01015261,Torbay 008D,Suspect charged,,,,
2ec81cac4268177d92d7e851f6dd2368c32055f6139ad40aae7a34c54a210161,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.520892,50.725583,On or near Parking Area,E01019995,Exeter 008B,Unable to prosecute suspect,,,,
ab868e050613a642d6a994d3b5bc4e112301db28d9e5fbaacb24010b4494329a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.450099,50.599932,On or near HAZELWOOD DRIVE,E01020229,Teignbridge 005A,Suspect charged,,,,
b19bbeb0754736adea290e6c78ada8813f9365970602ed9d5b5a5e637175eea3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.528223,50.467537,On or near MARKET STREET,E01015217,Torbay 008A,Unable to prosecute suspect,,,,
aba9ebe1aeb9f4efd7fe9412213dec80fb4fb93ab9d480525040d14bad4245c9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.52324,50.469023,On or near PRINCES ROAD WEST,E01015216,Torbay 006C,Investigation complete; no suspect identified,,,,
4e1ea6f707226cbbc6ec8c0b854465383ecf88256d07f26600781c447e0e915a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.528223,50.467537,On or near MARKET STREET,E01015217,Torbay 008A,Unable to prosecute suspect,,,,
ead9f00d3d6f53aaa6a67e44c47c29af0b8464b34c5dd7c3055603a44bad09dc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.780739,50.346909,On or near THORNPARK ROAD,E01019046,Cornwall 039F,Investigation complete; no suspect identified,,,,
04fb1b5d95229e496f87a2a2ae4deffe3db82bb8a859bddef9897b1eea8e5257,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.162516,50.394128,On or near BAYTREE GARDENS,E01015078,Plymouth 013C,Suspect charged,,,,
52559c002ad8f973f2c21336fd2a6549030b33077b51ca97b952afe7202d61e3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.549161,50.478268,On or near OLD WOODS HILL,E01015258,Torbay 004B,Investigation complete; no suspect identified,,,,
bbbf203442251bf90136cfaec0df7bd6372b8bdbc70b7a7b519534eb3a03e2cc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.126703,50.383033,On or near ASHFORD ROAD,E01015031,Plymouth 023A,Local resolution,,,,
4444792c2adee5a934d0781d8f78ce30ebe39fd3bb3df0f2901c20bee5253bc2,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.028054,50.311068,On or near POLISKEN WAY,E01018815,Cornwall 032A,Investigation complete; no suspect identified,,,,
90a358532a0d0db78ce5c494fbcdc76ee688c9403503656b1dc5e4811564cd91,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.13648,51.068108,On or near SAMPSONS PLANTATION,E01020105,North Devon 011A,Local resolution,,,,
e6f4fd8620ba7f50bfed54085307ef36dec17f277d2ea5907f473ef33852f122,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.936181,50.389177,On or near WOODLAND ROAD,E01020166,South Hams 005F,Unable to prosecute suspect,,,,
8310e571268698bdadcf2953ed9f26ae0a501bf6db635627abc903d2e8a17430,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.137279,50.532971,On or near BUZZARD ROAD,E01020338,West Devon 005G,Unable to prosecute suspect,,,,
a2a47375b977ca5d979be6f529b3154890c97155e85f96d74e2f5c1c05ee629f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.115915,50.371996,On or near GRENVILLE ROAD LANE SOUTH,E01015180,Plymouth 028C,Investigation complete; no suspect identified,,,,
1b869bb726b1704c686288902681c09eb5a80cbcd3e87f2dbf982959fc3a7284,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.126906,50.370905,On or near ST JUDE'S ROAD,E01015181,Plymouth 028D,Unable to prosecute suspect,,,,
b329b08c86c5e0aac3d7ce15231c67523c08194ed8121fa664bc109025a88142,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.173185,50.406512,On or near TELFORD CRESCENT,E01015148,Plymouth 006E,Unable to prosecute suspect,,,,
7ebf0999b62d21a4c338094161001339dfbe1e42f57bb5f1214b61894f33031e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.174259,50.378942,On or near Supermarket,E01015044,Plymouth 020B,Investigation complete; no suspect identified,,,,
7e87394a62bb5530e0681ce7ba20fa61cd69a0a94ba9151065b6ee6fef5a7c64,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.179992,50.40303,On or near MOOR LANE,E01015144,Plymouth 009D,Unable to prosecute suspect,,,,
460a7af8ba40c6bdd9c6d922c4036aa049011fd67f767fe172304cebfc5973a9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.114597,50.374304,On or near Sports/Recreation Area,E01015180,Plymouth 028C,Unable to prosecute suspect,,,,
80c89e8b7471aac6fb11d7f5fb110cb381383a9ec8ff94b2b92fcc4bccb3b926,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.115659,50.418078,On or near DERRIFORD ROAD,E01015092,Plymouth 005C,Investigation complete; no suspect identified,,,,
8d54365ab89a33589cb401f5a7e335c03f4fb513fd1cf1909fbf4dfe880ced9a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.139063,50.379181,On or near SUTHERLAND ROAD,E01015050,Plymouth 023D,Unable to prosecute suspect,,,,
5783a542c543ea5c84d9d601a98b12b17e57df1d8bce85c45d818476ffe5edc0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.12644,50.374961,On or near BEATRICE AVENUE,E01015179,Plymouth 028B,Investigation complete; no suspect identified,,,,
14ca751ca0c3f96decebd037ab91767518e3bc4f33a000da68a7522dbfb4b0cf,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.138094,50.367947,On or near Supermarket,E01032658,Plymouth 027G,Unable to prosecute suspect,,,,
52dcf04b15006282db232ca5ff37ddea08a9ae23cc57225e0bf1a64735f486b4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.113622,50.37926,On or near CROSSWAY AVENUE,E01015176,Plymouth 021F,Unable to prosecute suspect,,,,
267fc01bf5d032f56782ff9383db146d6f7e12eb531b9593d2307c77c8b11ecd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.131491,50.375938,On or near BARING STREET,E01015053,Plymouth 027A,Unable to prosecute suspect,,,,
9fe04f66cc866bb751d3c5420f73a42a773a7f271a518f03a3a0b835bb635a13,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.111049,50.436267,On or near CHEPSTOW AVENUE,E01015164,Plymouth 001D,Investigation complete; no suspect identified,,,,
b68c4fc2c81a46b8046688f3ba927b2d3911d1dae6909aff6815bf2a05619933,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.165448,50.410002,On or near EASTBURY AVENUE,E01015087,Plymouth 006B,Unable to prosecute suspect,,,,
f562ca5a398f247a9f603362de5e11f1c40d768b1be4909edcd6d9ba584218aa,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.165448,50.410002,On or near EASTBURY AVENUE,E01015087,Plymouth 006B,Unable to prosecute suspect,,,,
d967922d83b6ff504f328456632587815fff80c7ab464cc0ae3eab83d7084e7b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.183897,50.40748,On or near VERNA PLACE,E01015147,Plymouth 006D,Unable to prosecute suspect,,,,
7b0c310aa4415203f009fa137369543cc94148fe15a9518345786304b427ef2f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.10707,50.384398,On or near FEDERATION ROAD,E01015057,Plymouth 021C,Unable to prosecute suspect,,,,
8986a1543bd3f4f7811518ebe581b51dd96ba69579a1362e5a30939b030534cf,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.112633,50.387705,On or near CASTLE CAREY GARDENS,E01015057,Plymouth 021C,Investigation complete; no suspect identified,,,,
557af133aa6146897fcb4ac6802c5629f538937496e2b8159e03b64701e348bc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.152226,50.435009,On or near CUNNINGHAM ROAD,E01015165,Plymouth 003E,Unable to prosecute suspect,,,,
879150f92b25dbc4fa7e93740704cd5c40a15ca3b710238decee47a0fe154d60,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.595438,50.352764,On or near MAYFLOWER CLOSE,E01020155,South Hams 007D,Unable to prosecute suspect,,,,
bb74d0e7d6c8dd7937198d81a8fda3862cc75f3bc972c80d98cb9fbf3d069d70,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.134315,50.379628,On or near NORTH HILL,E01015050,Plymouth 023D,Unable to prosecute suspect,,,,
e2fb2da35754e7490a67e05cdd786f7cfe4736c5ee7675c5acba2486b10834ca,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529553,50.724823,On or near MUSGRAVE ROW,E01020016,Exeter 008C,Formal action is not in the public interest,,,,
3266bf234c1e8d90264b754bbaa54e3d97822b7751cf8854cc4e1dec6c080a51,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.280579,50.788725,On or near Sports/Recreation Area,E01019925,East Devon 004A,Unable to prosecute suspect,,,,
9c7c5cfdfa1f6aa4522c84fd3e635bd862501a5631321e18f512c02612d788d9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.556471,50.718387,On or near WELLSWOOD GARDENS,E01019974,Exeter 012B,Unable to prosecute suspect,,,,
e2cf7dfd9bf3c78666ac63b8a90d19c03598d37136715e599eccc032ca4e7695,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.239526,50.68368,On or near CONNAUGHT ROAD,E01019956,East Devon 012A,Unable to prosecute suspect,,,,
40e3c711624a84a912eb9ea73f6de84143a2074f47089a7b9e67a9f8c4b245a8,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.390968,50.864117,On or near COURT DRIVE,E01020054,Mid Devon 007A,Unable to prosecute suspect,,,,
07a09de38776e6fb02b805ba06ea40cd8a7db758f1e2431caca607fb4db80143,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.370564,50.890825,On or near SOMERLEA,E01020064,Mid Devon 006D,Investigation complete; no suspect identified,,,,
7c7b6a2dfe8c52995c702037b46241fb597c39ae17dc46034243f10e0a20996e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.469786,50.898251,On or near SPENCER DRIVE,E01020051,Mid Devon 002B,Unable to prosecute suspect,,,,
5e7f300b9672f5673e02b60b7a28253196ce2879c761accdb136deaea9c97e88,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.525668,50.728669,On or near QUEEN'S CRESCENT,E01020022,Exeter 004E,Unable to prosecute suspect,,,,
018cc1c171d544c0b88feb7ad44e77d0e6936b0321a41811365df77ff57a4018,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.16188,51.109595,On or near Parking Area,E01020093,North Devon 005D,Investigation complete; no suspect identified,,,,
f3f42e1bbb00fa3292ab78288f22fc9b525a0cdebd1df326140ff91989a41918,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.150468,51.146867,On or near WILLINGCOTT HILL,E01020109,North Devon 004C,Unable to prosecute suspect,,,,
dde984788fafe7605ac3acd15020fd8941220480c19dbfe7dc3608998f51596f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.16256,51.105796,On or near GUBBIN'S LANE,E01020093,North Devon 005D,Investigation complete; no suspect identified,,,,
d9e9206f9ad3accb05ae0484b55d7fe80ba67e7a696c8b766daf1099617ee03f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.532888,50.720237,On or near RACK STREET,E01020016,Exeter 008C,Unable to prosecute suspect,,,,
7ce9719aea95af2cae0de374f61879ee57d0b862bdfb7c33a394e5eefb239505,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.392139,50.636415,On or near BROADMEAD,E01019904,East Devon 015A,Investigation complete; no suspect identified,,,,
cc2ee848f74492078a05a4976cf3ef0d9c3cc7f9ccccea25fe3e711351a8bafb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.392139,50.636415,On or near BROADMEAD,E01019904,East Devon 015A,Investigation complete; no suspect identified,,,,
739a195ec9773088d5209d1127f99eb310223a014cf98f07ec995187d3c3d650,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.410585,50.621479,On or near MEADOW STREET,E01019916,East Devon 019A,Investigation complete; no suspect identified,,,,
c1e8c76c211cbc105a3cf5752560f6c4d8358f1d025371e97eeb138b39608622,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.001665,50.73457,On or near STATION ROAD,E01020329,West Devon 002C,Investigation complete; no suspect identified,,,,
183225753b296eb373d9a758526730d498e3421cc13d0308d3df1379f9bf8877,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.516354,50.726776,On or near Sports/Recreation Area,E01019994,Exeter 008A,Unable to prosecute suspect,,,,
c0cbe99311303ebf78bd9d5cd41a204a9f166f8593bc0d3772696ae433ffc0e4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.727755,50.776463,On or near CHAPEL CLOSE,E01020082,Mid Devon 009D,Investigation complete; no suspect identified,,,,
3653327f868c985402f0f1770c18c1903abf002a22740c94ae77ff4f1910f217,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.84001,51.217023,On or near BARBROOK ROAD,E01020126,North Devon 002D,Unable to prosecute suspect,,,,
4e3ccedbda8dd594ef3a657c457ebc54d98fa0b88fd128d2788f5c9246484776,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.76781,50.350591,On or near HALLANE ROAD,E01019016,Cornwall 036D,Unable to prosecute suspect,,,,
df31bc5643e81c1052ad8d052814b9c8771fadd53686cb80dae607b0d9aa5760,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.510661,50.599584,On or near PENPONT VIEW,E01018925,Cornwall 006A,Unable to prosecute suspect,,,,
5ed89d560c0458dd9cbfc446625fb0320292781b24ca7270d9770e64fb8c5fb3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.536413,50.463714,On or near Parking Area,E01015261,Torbay 008D,Suspect charged,,,,
8731da8627055132666e932328ed87195fb48b53e85aa1598417c91325a2f8f2,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.19134,50.572538,On or near CHESTNUT CLOSE,E01020331,West Devon 004C,Unable to prosecute suspect,,,,
0dc34261e10053b02bc6c550d4d487e9f70c6c420f4d8bab2c037146212fdd1b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.19134,50.572538,On or near CHESTNUT CLOSE,E01020331,West Devon 004C,Unable to prosecute suspect,,,,
e9fcce51d61849464bdfe5037fc3078ea6e8048676ee0109b4ed34fcb7cde77f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.523526,50.727725,On or near Supermarket,E01020022,Exeter 004E,Investigation complete; no suspect identified,,,,
1788851c8ddf3b71f288c6eb6f10ca7f984f357c3b48766f8ab6c63052ea19be,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Investigation complete; no suspect identified,,,,
22b6fc745da7869c0a08b819dbc001ac8db772d91505ea05cfc840f786f0755b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.423881,50.652165,On or near GLEBELANDS,E01019965,East Devon 014C,Unable to prosecute suspect,,,,
ef428ec6d2d988305eebe30c50f14ff0fdd12cd71852642242ffe13f83f48f79,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.418185,50.745701,On or near BLUEHAYES LANE,E01019892,East Devon 006B,Unable to prosecute suspect,,,,
a185617f6d9f16d34165b7b2a9abc25113af6209788d6fa58fdee31a6df37f7a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.514923,50.710526,On or near SALMONPOOL LANE,E01020010,Exeter 013B,Unable to prosecute suspect,,,,
3cf82f712bccf6a6e9d3adf16ef91ffc0867e2300e1abc097c4e80894e16d2cc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.52584,50.730897,On or near Supermarket,E01020022,Exeter 004E,Unable to prosecute suspect,,,,
3aef7d4ff6eb7bc79147c4a9905b99725da1575f038b1dd963f2764e4c8cfb52,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.189526,50.479761,On or near Parking Area,E01020313,West Devon 007B,Unable to prosecute suspect,,,,
3398527009a7915c33599c9251e39f763521d71ffef253827590dfd6b8e4ed20,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect,,,,
50d84bb0952dd68c3e4ba9945b3f94f577582acfbebfd7f33916ea41cd52351c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeter 008C,Unable to prosecute suspect,,,,
d17b991ccdb3273089efbfb7451120ec595fff955e060ee1a6339b37fbbc01dc,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.775894,50.286892,On or near Parking Area,E01020169,South Hams 010B,Investigation complete; no suspect identified,,,,
aa1fb16125aea55ea75732fbe14fee996a2d4c3ee69339961490bb8b63bbb24f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.071196,50.705646,On or near CROSS STREET,E01019947,East Devon 010B,Investigation complete; no suspect identified,,,,
69b4d98092b87422b90ae03887d56ee5c6526c90de91a8ff34920cdd2d2eef20,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.202901,49.971346,On or near PER KITHEN,E01018881,Cornwall 073A,Investigation complete; no suspect identified,,,,
e200c51d463fb18a06458dedc57c0a5ab52ed56fd39ef63e35d59385c8143076,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.371969,50.890727,On or near LEA VIEW,E01020064,Mid Devon 006D,Investigation complete; no suspect identified,,,,
c99e9f84d5bce1d100e876f6f57d6b113179a8ac9534c7e3e94fd8a5ca7e7999,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.162315,50.376718,On or near VALLETORT ROAD,E01015173,Plymouth 024C,Investigation complete; no suspect identified,,,,
518aecd5dbd811dc1c5471d8a48bd16689cc5bde628e6c5ebb5320673af620e5,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.767082,50.237702,On or near NORMANDY WAY,E01020173,South Hams 012B,Investigation complete; no suspect identified,,,,
762679bfab1fb37fcf5a13310ad0c5e3a47d30325c7340d6106aab1daececb55,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.530741,50.721713,On or near BEAR STREET,E01020016,Exeter 008C,Investigation complete; no suspect identified,,,,
8b3ce30063e430fb95e938db85531b1fd4b3b2de979fdbe6bdc55b0cf24164ed,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.538461,50.494248,On or near LANGFORD CRESCENT,E01015265,Torbay 001D,Investigation complete; no suspect identified,,,,
4abfece91c7a4b4cd67d2137e9e5c1d13ade9142e3a225e70790f76a79013b4b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.520061,50.474901,On or near ALL SAINTS' ROAD,E01015216,Torbay 006C,Investigation complete; no suspect identified,,,,
b331b418a07f44e73b6aa544bbf0b025e1b3a504413aa4d2f024c06e12925f5f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.154416,50.369409,On or near Supermarket,E01015157,Plymouth 029D,Suspect charged,,,,
d6832fc2a8f67fa1e2a9c3592433e4dac70d9a13703aee34208e141919591719,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.136596,50.377167,On or near SKARDON PLACE,E01015050,Plymouth 023D,Unable to prosecute suspect,,,,
70844a1e4b4468bbda602b0dd5938fc3382d512901aa3d768651866f68e6a891,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.205215,50.209014,On or near Sports/Recreation Area,E01018916,Cornwall 050A,Unable to prosecute suspect,,,,
37444149f62e02d61a50b0916efdd028639e3dd1e5bedfcc2d92b7fef399aeac,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.128165,50.389608,On or near ROSEVEAN GARDENS,E01015036,Plymouth 016C,Unable to prosecute suspect,,,,
57a5987504c91be66b1ebc1817936d8f7ca69024ac420c790b685080562cf6c1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.163906,50.360391,On or near Parking Area,E01015157,Plymouth 029D,Investigation complete; no suspect identified,,,,
413e6f0bf45a27d5aebbf6287a0fc120d235f2cae6c0300eb2d9cd2254584008,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.52322,50.468376,On or near ROSEHILL ROAD,E01015270,Torbay 010D,Suspect charged,,,,
0a1b64f37ee5e79ce4caa0532d0f23e0618b25f7409557e8853a0439b4c38f07,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.363295,50.640499,On or near STATION ROAD,E01018950,Cornwall 005E,Unable to prosecute suspect,,,,
e9eb085e94bb94e381fe6c3d1b7dbb6938f38a8ed2e116501d9e49df6c310e7b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.159579,50.395756,On or near KENILWORTH ROAD,E01015079,Plymouth 011C,Unable to prosecute suspect,,,,
b8423cd4ee9a4102e846bcb76a1c1e740e85b3224382eeb9dc2791352c377ded,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.108761,50.41743,On or near DAVY ROAD,E01015092,Plymouth 005C,Suspect charged,,,,
14e1566fd10b4bc0b1b54ec63f5d5a0a2e0c9da23bba559d1c32ef6c79db1112,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.519495,50.724882,On or near LOWER SUMMERLANDS,E01019995,Exeter 008B,Unable to prosecute suspect,,,,
