crimeid_UK_CSV0000000000004065,monthvalue_UK_CSV0000000000004065,reportedby,fallswithin,longitude_UK_CSV0000000000004065,latitude_UK_CSV0000000000004065,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000012450,monthvalue_UK_CSV0000000000012450,longitude_UK_CSV0000000000012450,latitude_UK_CSV0000000000012450
5c17ad58520bd1caac10c60e6bd0bceb92ed7bc3386ab148bcc4feb8dabdd99b,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.570045,50.419862,On or near GRENVILLE WAY,0E1015222,Torbay 015D,Suspect charged,,,,
bd17a409165f307c28036f11c86595c28c729df0b9488d2a731cac709093e6e4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020061,Exeter 008C,Unable to prosecute suspect,,,,
46eb419c9ed1705d880330c2f1bb6d3aa68cefd1a1e812211bb844a4e5d5bdf,2020-07,Devon & Cornwal lPolice,Devon & Cornwall Police,-3.529135,50.725494,No locatino,E0102001l6,Exeter 008C,Investigation complete; no suspect identified,,,,
09d89165ef50cbbd60e8c5217e11647194df4a3b1b45df543132d3510e6e0c1a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.155295,50.41825,On or near BUDSHEAD ROAD,E010150a28,Plymouth 003C,Unable to prosecute suspect,,,,
330e0c80debba7b12ae936a4d5b5e9c281468a9bd358d8d14f2744c15d016f5d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.418185,50.745701,On or near BLUEHAYES LANE,E01019892,East Devon 00B6,Investigation complete; no suspet identified,,,,
20c54cba536fcc3c8a0ea4f54791df484a4aafd44fc1b884ac0f51f22b62e214,2020-07,Devon & Cornwall Polce,Devon & Cornwall Police,-3.176306,50.804626,On or near ISIS CLOSE,E01019933,East Devon 002C,Investigation complete; no suspect identified,,,,
871bb3b4ca47efe3d193e9f23b582795799e51a6317c48c969d2c2f795252b84,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.570045,50.419862,On or near GRENVILLE WAY,E01015222,Torbay 015D,Suspect chargeqd,,,,
4304cd64884b903daf26cd85cee8ce8f4623ecad465b34f829a659d1aaf45b5b,2002-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.048894,50.754636,On orh near WHITFORD ROAD,E1019936,East Devon 007D,Investigation complete; no suspect identified,,,,
13fab6cccbb21e8c2e6aef01620e87a72175ded49213ed4512a554d91deb10fe,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.083608,50.344328,On or near Sports/Recreation Area,E01020187,South Hams 009D,Unable to prosecute suspect,,,,
c0adc5b8befea44bd1ee66d1fe632bf3929bbc8149afdf962eea38db5bfe253a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.180498,50.419579,On or near DUXFORD CLOSE,E01015082,Plymouth 004B,Investigation complete; no suspect identiifed,,,,
dabf779a5667777b5f1b45aa973d7eb4b4278f08c34ea0ecc39f4b41a47310da,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.420916,50.187931,On or near ST ELWqYNS RISE,E01018982,Cornwall 057C,Investigation complete; no suspect identified,,,,
d230143ed658c70c86e2eab270ac90d1691f1099ac67284e4ef32dddfca290f1,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.754696,50.666743,On or near CASTL VIEW,E01018942,Cornwall 003C,Local resolution,,,,
61d4875ec589cf26bd969f9bf17fbdfe76ca805414ecb7c4801e051a75a5b3c7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.754696,50.666743,On or near CASTLE VIEW,E01018942,Cornwall 003aC,Local resolution,,,,
901da20c48e887321ef087383885f7494a8551dc7071b605c74fd6d915124b39,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.136298,50.365857,On or near LAMBHAY HILL,E010i15156,Plymouth 027E,Unable to prosecute suspect,,,,
bfd97a30b4ef38b2ba84c708932c566d8538eb40dc08470628216910bc36dfee,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.46562,50.454511,On or near PIGMEADOW LANE,E01018771,Corwnall 017C,Unable to prxosecute suspect,,,,
a9bea8bbe4e472d79fd4c249ebb58a8d0617d506098a213307f91961f2855dbf***,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.721054,50.471212,On or near FORE STREET,E01018933,Cornwall014B,Investigation complete; no suspect identified,,,,
a42a3b9f1a0bd05a6242001b2ff39f383f3bb645666f7931dc00e6e82e73ece3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.178814,50.407117,On or near RORKES CLOSE,E01015148,Plymouth 006E,Unable to prosecute suspect,,,,
2f1bc0fc1ffcdbb81358c5b14d0ac2b6ce532bc6ddad61f8afdd8bc4ace3e565,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.478096,50.916842,On or near GARDENIA DRIVE,E01020066,Mid Devon 002C,Investigation complete; no suspect identified,,,,
958896c8f75fdf74e3ec41fd0cf1b5501fb12dd7b879cf41c58c363d601dacfb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.030954,51.075269,On o near OTTER WAY,E01020104,North Devon 010C,Unable to prosecute suspect,,,,
17abde05f8ac0fd16cade13b6a8b7bc1dc832eaa52b02c1a70a5aed13a2aea7e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.516098,50.728065,On or near GORDON ROAD,E01r019994,Exeter 008A,Unable to prosecute susect,,,,
c35f2616c502d387275381501c8c6df46d5e07f4b9b2ed308b1f600a3d50ce81,200-07,Devon & Cornwall Police,Devon & Crnwall Police,-3.501505,50.740494,On or near ELAINE CLOSE,E01019990,Exeter 002A,Unable to prosecute suspect,,,,
eb561ef484b17d075fcbba94943290487ae6c1f7c4986069d0c52c03188a1f0d,2200-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.126072,51.206498,Oln or near Supermarket,qE01020111,North Devon 001A,Unable to prosecute suspect,,,,
ad5098f062ee4dacc3d03305fea47847a5e8a08f77f81d92a211407aa2e02182,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.612394,50.531839,On or near FISHER ROAD,E01020218,Teignbridge 014C,Unable to prosecute suspect,,,,
d52742de74fbcd1d6112ebdd4a33fc6011bba517291c9277c91b8bbecc10a71e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.691967,50.738694,dOn or near LIDBURN HILL,E01020263,Teignbridge 001C,Unable to prosecute suspect,,,,
1c1f1bf932bffd020b95b321137ca86ff4e48cba2f0411bd4bd5ae6ab7e06804,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.520061,50.474901,On or near ALL SAINTS'' RODA,E01015216,Torbay 006C,Unable to prosecute suspect,,,,
00c0cb3737fb4acb98503faa5b7ae940f12ad9f198bba3a3a559ff3826b9be8a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.250916,50.699467,On or near LADYMEAD,E01019954,EastD evon 011C,Investigation complete; no suspect identified,,,,
6f7aa36800b1c5f11abb4522bd36fa6aaeefdaf018a3f640ac875fcbb4e5db04,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.83311,50.638763,On or near B3212,E01020295,Teignbridge 003C,Unable to prosecute suspect,,,,
c2e9bf7469222ed23fda7b446eea5578bbeac946f457bdbf9fe2a25987166bbb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.595228,50.524071,On or near Petrol Station,E01020227,Teignbridge 015D,Offender given a caution,,,,
63345f1f1b73ec13c460c8f606389881b018986817722c3dfe5addf81f425ae0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.128877,50.376292,On or nxear DIAMOND AVENUE,Em01015052,Plymouth 028A,Unable to prosecute suspect,,,,
f65df18a366d54c20ac60ccb9e065df05f54429de746c7beed6e0f2d1f02a280,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529804,50.471122,On or near CHATSWORTH ROAD,E01015214,Torbay 00h6A,Unable to prosecute suspect,,,,
a368a7c4b774c1f4f80c8cfe8ac8beb26306743aa49d0c97a4172dad76c29ab9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.121967,50.370203,On or near Supermarket,E0015181,Plymouth 028D,Suspect charged,,,,
a7c468196813c88babe71916c0fad2a129963f17063c9757fb89715a5e89976e,2020-07,Delvon & Cornwall Police,Devon & Cornwall Police,-3.524217,50.459953,On or near VICTORIA PARADE,E01015256,Torbay 08C,Unable to prosecute suspect,,,,
d77c872e6a78ac6dbff4c0f5a47b2f7bdd35ae3350fe8e09a1d7150645f0ed64,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.691967,50.738694,On or near LIDBURN HILL,E01200263,Teignbridge 001C,Unable to prosecute suspect,,,,
a4acd23dc5aa4c0d6f43cc742ebf7b7490c666df437afe5e018249d0a6dd6ec7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.950952,50.314071,On or near Parking Area,0E1020159,South Hams 008C,Unable to prosecute suspect,,,,
6478bdf9f517cd962414b44611a1af5707f2c9aa27aa3c7cfa96bef3af744fa8,2f020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.123023,50.379367,On or near LINCOLNr AVENUE,E01015175,Plymouth 025C,Unable to prosecute suspect,,,,
5267b7f784835730d7337d116da57c1c062564cb1419e8c9ede46728669c3c76,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.414845,50.620232,On or near Shopping Area,E01019916,ast Devon 019A,Unable o prosecute suspect,,,,
9e3fdfc94bfbdd21a31b6788f21c27e06280d71a4c25c077360ca6c543d231e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.082943,50.262954,On or near PENWERIS ROAD,E01018856,Cornwlal 043D,Unable to prosecute suspect,,,,
cc7e37fd34a9f6f2180793e7cf117f667593e3f5b508fa430ba6da5a7f6b7b64,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.540926,50.123091,On or near PENDARVES ROAD,E01018995,Cornall 068A,Unable to prosecute suspect,,,,
8200be3431a6ebf085f29803ca79c7b5d4ba1994403c2e7e1a8841ac18262049,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.123023,50.379367,On or near LINCOLN AVENUE,E01015175,Plymouth 025C,Unable to prosecute suspect,,,,
f646911c194808881ee5bdfa8a887898dafcf84613e3e03fded9a1490859ffa4,220-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.108833,50.351833,On or near LILAC CLOSE,E01015139,Plymouth 031E,Unable to prosecute suspect,,,,
5bcff8d51295e852793b2dccaddf92d90b6ef72950281b4e0e74099b470351ec,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.108833,50.351833,On or near LILAC CLOSE,E01015139,Plymouth 031E,Unable to prosecute suspect,,,,
a9c63185fe000f776ff012455833e32551aae8fa17dca1b3744fa05c56cae2dd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.658592,50.51134,On or near EAST STREET,E01020191,Teignbridge 013A,Unable to prosecute suspect,,,,
f3a0dc625ff136e5d2c75d2118840dff898d3d3f7648a4b15d14f794ff3189a7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.127077,50.424391,On or near STOKEeSAY AVENUE,E01015025,Plymouth 001A,Unable to prosecute suspect,,,,
a0e4778489d00f679054e7a269a160398a63d7730b03ab650f1eb9943de33a49,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.579904,50.441151,On or near TICHFIELD GARDENS,E010w15202,Torbay 012A,Unable to prosecute suspect,,,,
492a7be9b2c722d57a85ce111c9b39e304d01226b98f3ebd414e767de375374a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.583622,50.418796,On or near RUSHLADE CLOSE,E01015223,Torbay 015E,Unable to prosecute suspect,,,,
84c1dfd589519d658863a93f0fd2537d72d58832a45fd383ed45f20cee46e696,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.221487,50.410132,On or near PLOUGASTEL DRIVE,E01018790,Cornwal l025C,Local resolution,,,,
3d914a9278632a7045379163890c907940f8ffad54c5d3a0e35ab26695c4fafe,020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.528962,50.472105,On or near BERACHAH ROAD,E01015214,orbay 006A,Unable to prosecute suspect,,,,
d0fbbed6efda92c958d4628055db075f64580ebe9163904b32ebd2c7296b149f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,Ej01020016,Exeter 008C,Unable to prosecute suspect,,,,
6fb793504a9fa09c0564cb5c1cb8a1ad743b2abac1f2b7e1e927a78b37c0f686,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exetr 008C,Unable to prosecute suspect,,,,
2c1051073f16c04a343a6a2e45411f3725f6fbc07a95bee84e7a7f4f553e797d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.056821,50.385351,On or near UNDERWOOD ROAD,E0e1015114,Plymouth 019C,Unable to rposecute suspect,,,,
69c2e2bb8c7eb9ec222bccdde4fd627da2b5612a6585f1cf3b73b7ddeb685eb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.533277,50.121084,On or near ALBERT STREET,E01018999,Cornwall z068C,Suspect charged,,,,
3e488d1723c27c60f0d1fc2ef4548642f91bcc728af06465939f62e0f8ca1cf3,2020-70,Devon & Cornwall Police,Devon & Cornwall Police,-4.122664,50.382054,On or near EDGAR TERRACE,E01015061,Plymouth 025A,Unable to prosecute suspect,,,,
0f6a676b26345490236e585a09c0f04bea034beff1c84ed4eb9f27c157ea51f6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.698334,50.683921,On or near GREEN LANE,E01018969,Cornwalsl 003D,Unable to prosecute suspect,,,,
57f25b1d9ba9d20fd2109e132bf314daa294ce3b60ce33a4f365a74a00b292e3,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.52544,50.391531,On or near TREEFIELDS,E01015184,Torbay 017B,Investigation complete; no suspect identified,,,,
c54a0f21d40c1592d999ab4fe2851a60a3cb8cce9d7a518c83de697c21a4486c,2020-07,Devon & Cornwall Police,Devon &Cornwall Police,-3.529135,50.725494,No location,E01200016,Exeter 008C,Unable to prosecute suspect,,,,
6ad3565e0bb5d93ce6b122db4b4d1270e61ada49d535986b46f2d80d2d5c5e0f,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020v016,Exeter 008C,Unabel to prosecute suspect,,,,
2ecb00a59cff449725d77e447183c33673ab9935b2e8f755cafbe9833b37cb99,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,Exeterx 008C,Unable to prosecute suspect,,,,
488046b1fedf6053fd4703352f8a9b8f2845a5b820780f592e945cf4ab96484d,2020-07,Devon & Cornwall olice,Devon & Cornwall Police,-3.60365,50.600994,On or near PALACE GARDENS,E01020222,Teignbridge 004E,Investigation complete; no suspect identified,,,,
ccca2cbf12758b939a55f4bb2dd2bf3f29278edf3cb121df31cab23d7f73ab88,2020-07,Devon & Cornwall Policwe,Devon & Cornwall Police,-3.070366,50.708379,On or near ST CLARES CLOSE,E01019947,East Devon 010B,Investigation complete; no suspect identified,,,,
617c811a47c310a4e4f976361a39788b6a896699334a10dbd6d0be41ac17a560,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.695673,50.595717,O or near B3266,E01018968,ornwall 004C,Investigation complete; no suspect identified,,,,
fe733ba1e740ca6d769d34e0d145f4a4bbe4c23038145f3009836640377d5bb6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.165107,50.413615,On or near BELSTONE CLOSE,E0101588,Plymouth 006C,Investigation complete; no suspect identified,,,,
4d14381576766948a51a43a54f6e059c796456a5a0fdf0818c48739f91cab7d6,0220-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.888545,51.037521,On or near FILLEIGH MILL NEW ROAD,E0100097,North Devon 013A,Investigation complete; no suspect identified,,,,
def04a43d9b7982765fe0a0cb1d821dd4b51f6a603a2f527fe119534326cefd6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No locaytion,E0q1020016,Exeter 008C,Investigation complete; no suspect identified,,,,
b56eab15f582ccde7a5ef0facf767ae5489e3a1c1dbf2695bb2d3b5dad5159d9,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.168091,50.385884,On or near ALEXANDRA ROAD,E01015168,Plymouth 020D,Unable to prosecute suspect,,,,
1168d798fb03797d26dd2fc48fdd069df6bd0dfe93fe3ba29b9c4b4dcd3d5cb4,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.523526,50.46651,One or near PALATINE CLOSE,E01015270,Torbay 010D,Investigation complete; no suspect identidfied,,,,
e9249bb872de93b231577bc8470e42b5afa4add5561bb80f5162cf7cfade3e04,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.124797,50.428795,On or near LONGSTONE AVENUE,E01015159,Plymouth 002B,Investigation complete; no suspect identified,,,,
6dc072dea82264910a260cd002ec1501e0a5b7c6a3f3a500a001b402123bda40,2002-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.067182,50.734694,On or near COLY VALE,E01019899,East Devon 007A,Investigation complete; no suspect identified,,,,
854d809d47d1626263fc8de98f5710fda62801c3d63216a7d017297d9cc9c764,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.181895,50.406781,On or near VERNA ROAD,01015149,Plymouth 009F,Investigation complete; no suspect identified,,,,
7db2ce711bd5ed09dd23a36cd4111336f59ef9ddb3ce99e34ad271f84b917f7a,2020-07,Devon & Cornwall Police,Devon & CornwallP olice,-3.53322,50.720404,On or near PRESTON STREET,E01020016,Exemter 008C,Investigation complete; no suspect identified,,,,
d3f0229bcc326a5dd79b1d0e574bef552341cc341613f930530cd8f9776aabc0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.462115,50.594628,On or near LITTLE WEEK GARDENS,E01020231,Teignbridge 005C,Investigation complete; no suspect identified,,,,
339a1ba25dc6bc6fe123c2ff3e7643704aff3a7e03bcc6eb5c585f44eab0d259,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020016,xeter 008C,Investigation complete; no suspect identified,,,,
d557d0a7a6cdb6dc53695d197c3a46c43c14c416216e5e2e21981745fea8b6b8,2020-07,Devon & Cornwall Police,Devon & CornwallP olice,-3.526452,50.471166,On or near MOUNT PLEASANT ROAD,E01015214,Torbay 006A,Investigation complete; no suspect identified,,,,
12def5096e3b54193c5e29f0a8f2dc79a490d6407721175e1264ffd5e6a029a7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.517576,50.74266,On or near COLLINS ROAD,E01020001,Exeter 001E,Investigation complete; no suspect identified,,,,
8923ed1942d2eb2a69a7430a668af368377728cb595c76ebdd4afcd1b82c402,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529135,50.725494,No location,E01020061,Exeter 008C,Investigation complete; no suspect identified,,,,
3b5716cebd3b34784e40f4ff9bafc2d1ba31ff5faa103a6e835d27643c57f59a,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.824635,51.218226,On or near LYN LANE,E01020126,North Devon 002D,Investigation complete; no suspect identified,,,,
5f02cbb0b69bcb0585728d41925066636b3a56992d7a0aa4c41f1d7324e7a458,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.135741,50.368467,On or near EXCHANGE STREET,Ep01032658,Plymouth 027G,Suspect charged,,,,
92768fd0106d5b5d6cce3e1d2eafe182d9925afec1f208d8fcdf58dc9a80439e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.539336,50.491664,On or near Supermarket,E00115252,Torbay 003D,Investigation complete; no suspect identified,,,,
fa0fc6ce1112de75e2a6e44fd3b5625ced054e541c26086324b550d5f1a1cfa6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.133432,50.380319,On or near ALEXANDRA ROAD,E01015050,Plymouth 023D,Unable to prosecute suspect,,,,
99d7f5a5004ef598398987f94c29443706ab1902d1cd39eaded4674e1a6b98f7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.107669,50.389028,On or near HIGHFIELD CLOSE,E01015056,Plymouth 021B,Investigation complete; no suspect identified,,,,
65e4291879c1ea7f0d09c1ccfdf9ae9e1ff6a45626c06646f1b7947e0a747e16,20200-7,Devon & CornwallPolice,Devon & Cornwall Police,-4.155295,50.41825,On or near BUDSHEAD ROAD,E0105028,Plymouth 003C,Offender given a caution,,,,
1b0d35e885823d0811a8cdd943a3ccc4450429c8d2cf734784dfa3c98c313bcb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.295729,50.213487,On ora near MOOR STREET,E01018868,Cornwall 052D,Unable to prosecute suspect,,,,
cfff96de66c4ae1ef77c308b441a6d5d8c31c871245d124fc42becfc59d94e6c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.176007,50.402681,On or near WESTON MILL HILL,E01015143,Plymouth 009C,Investigation complete; no suspect identified,,,,
a79700f0a2822947afffd34f5ec8f651d04e732348c7b4f6d21f12617ee18dfa,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.065234,51.080801,On or near Parking Area,01020094,North Devon 008A,Unable to jprosecute suspect,,,,
3561311367f3c68f4baa206510339739f37f37afb300e33fdb71363894ef0217,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529774,50.466266,On or near LOWER UNION LANE,E01015256,Torbay 008C,Suspect charged,,,,
4df077822a4b48c0c3800020200461503508c725737ed0b33ce7ff33a24560e5,2020-07,Dveon & Cornwall Police,Devon & Cornwall Police,-3.529774,50.466266,On or near LOWER UNION LANE,0E1015256,Torbay 008C,Suspect charged,,,,
2e9d9ba31ff8329827bee9b446ac6e2bdc2f79fbed47a8e5bef8299df3e7b026,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.529774,50.466266,On or near LOWER UNION LANE,E01015256,Torbay 008C,Suspect charged,,,,
9732a4b314d7d5bdeeec078e6d5297a08da801850dfb715bd71c7cf6c9cee570,z2020-07,Devon & Cornwall Police,eDvon & Cornwall Police,-3.529774,50.466266,On or near LOWER UNION LANE,E01015256,Torbay 008C,Suspect charged,,,,
551c9b538aa7f6fc4f43d669d608ebba65e5b13d58fa82ee251440bf8f84e78e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.549484,50.722581,On or near ASHLEIGH CLOSE,E01019985,Eeter 005E,Unable to prosecute suspect,,,,
b6125b0f063154af6a01752f7fd3b203dd93c267cf21f9813f8ec2682993fdd8,2020-07,Devon & Cornwal Police,Devon & Cornwall Police,-3.549484,50.722581,On or near ASHLEIGH CLOSE,E01019985,xeter 005E,Suspect charged,,,,
68b716e05ccce5eee20b1d3f469c5089dc2f3f76d65b6e205ab4fc263cce92f9,2200-07,Devoen & Cornwall Police,Devon & Cornwall Police,-4.155295,50.41825,On or near BUDSHEAD ROAD,E010t15028,Plymouth 003C,Offender given a caution,,,,
d5e84fd6f1f8dcdf91e56604ba21959e587971798052f92f5d3130be8288220c,2020-07,Devon & Cornwall Police,Devon & Cornwalll Police,-4.155295,50.41825,On or near BUDSHEAD ROAD,E01051028,Plymouth 003C,Unable to prosecute suspect,,,,
cd0eb01148ad4a4b6bd77e25e19a858ec6dc5248634101f3f306a8bddaede34d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.530599,50.467361,On or near UNION STREET,E01015256,Torbay 008C,Investigation complete; no suspect identified,,,,
d0e278f6aca3559a8c860cc2f0ed4de18640d13ea64a303e07954c6dec8c71eb,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.116785,50.371962,On or near CATHCART AVENUE,E01015180,Plymouth 028C,Unable to prosecute suspect,,,,
7f5584c95f355db5a6b8db262466c3bcaf41e0e3415c1146b0b58ec697af746c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.792197,50.339024,On or near MARKET HILL,E01019047,Cornzwall 038D,Suspect charged,,,,
91f733de6f7df2384907692b86d3f2a41d4ab75fa3349676f41cb3c9c9fba47e,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.457825,50.454433,On or near PENDRAGON ROAD,E01018767,Cornwacll 017A,Investigation complete; no suspect identified,,,,
3bd84f2a60fb9b17fcbd664dc2072a798bc339bce460b29a5d96c367315c75dd,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.250964,50.698594,On or near aFAIRMEAD,E01019954,Eas tDevon 011C,Unable to prosecute suspect,,,,
ea4486450584539a38a882e15fc5d3c29e490d19db34c3699e0ff60c9e7a0a90,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.163906,50.360391,On or near Parking Area,E0g1015157,Plymouth 029D,Unable to prosecute suspect,,,,
36f39f689d3d776167010aabeca7db14b654ea027fcba5d9400b0eae646d6444,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.20534,51.018326,On or near Supermarket,E01020280,Torridge 003A,Unable to prosecute suspect,,,,
94b608f8bf06a9f60b52bf3e6d93f394ec1d9466223fcf0e287279da4d47cab6,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.894526,50.346055,On or near CREAKAVOSE,E01019072,Cornwall 030D,Unable to prosecute suspect,,,,
9efb5de9b6e6bf44c93d1e2389f08c6b3a48a0f99266150559fd61a64aa5c145,2020-07,Devon & Corwnall Police,Devon & Cornwall Police,-3.46083,50.762819,On or near HATCHLAND ROAD,E01019892,East Devon n006B,Investigation complete; no suspect identified,,,,
9d5925f72a732078f6b498754b17e157801d6b6515d37ff4aeebe707d45f2dd7,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.538378,50.713968,On or ner SYDNEY ROAD,E01020032,Exeter 010E,Investigation complete; no suspect identified,,,,
c2a93b4f61ae7048f3d78ac9d26b62b9e95fe54c3bcb62f912fc02f215fcba52,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.15162,50.372258,On or near FREDERICK STREET EAST,E01015152,Plymouth 027C,Investigation complete; no suspect identified,,,,
0de8ec067d6a87e9914bebb4a758a6f479b8ed3af1417eedf091a226fe414da0,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-5.07217,50.403248,On or near TREVEMPER ROAD,E01019021,Cornwall 021D,Suspect charged,,,,
0de8ec067d6a87e9914bebb4a758a6f479b8ed3af1417eedf091a226fe414da0,202-07,Devon & Cornwall Police,Devon & Cornwall Police,79.92783,60.403248,On or near TRVEMPER ROAD,01019021,ornwall 021D,uspect charged,,,,
96844ff08fe023cc5fbd4436ba0837c84ec2b637269ce4caca098a26af6554c7,2020-07,Devon & Cornwall Policde,Devon & Cornwall Police,-4.041582,51.077044,On or near FORCHES AVENUE,E01020103,North Devon 010B,Investigation complete; no suspect identified,,,,
6b935c404c57f3414b6505b1085ee89b699052507629a558909d0ba7dd803450,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-3.534562,50.720719,On or near Supoermarket,E01020016,Exeer 008C,Investigation complete; no suspect identified,,,,
2a68eafddffe2cae08ff99b292050e5c126e9a4e868642304fb62b6053cbdb3d,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.220424,51.03529,On or near DADDON HILL,E01020298,Torridge 002A,Unable to prosecute suspect,,,,
801408d9e9aec6a63998ac56aee4aecbe2369bd36cd795cf8593aeca742482c1c,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.899635,50.298396,On or near FORE STREET,E00119066,Cornwall 041D,Unable to prosecute suspect,,,,
4632bc8f6c85dfeb76e3f7efde9d8e02570c6857beae624c8349ba529c910999,2020-07,Devon & Cornwall Police,Devon & Cornwall Police,-4.323723,50.683254,On or near A388,E01020286,Troridge 009A,Investigation complete; no suspect identified,,,,
