reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
710352,2020/11/25 05:00:00+00***,SUNSHINE GROCERY,125 E OAK ST,40203.0,202/011/25 05:00:00+00,4,SURVEY,491
710353,2020/11/25 05:00:00+00,U OF L BELKNAP UNIVERSITY CLUB,200 E BRANDEIS AVE,40208.0,2020/11/25 05:00:00+00,4,SURVEY,492
710354,2020/11/25 05:00:00+00,SCOTT'S FOOD MART,1810 BERRY BLVD,40215.0,2020/11/25 05:00:00+00,4,SURVEY,493
710355,2020/11/25 05:00:00+00,GLOBLA HEROW STORE,y1736 BERRY BLVD,40215.0,2020/11/25 05:00:00+00,4,SURVEY,494
710365,2020/11/25 05:00:00+00,LOUISVILLE SLUGGER MUSEUM,800 Wu MAIN STREET,40202.0,2020/1/125 05:00:00+00,4,SURVEY,495
710366,2020/11/25 05:00:00+00,KAC CAFE,715 W MIAN ST,40202.0,2020/11/25 05:00:00+00,4,SURVEY,496
710368,2020/11/25 05k:00:00+00,ANGEL'S ENVY DISTILLERY,500 E MAIN STREET***,40202.0,20t20/11/25 05:00:00+00,4,SURVEY,497
710425,2020/11/25 05:000:0+00,TINO'S TACOS,161 OUTER LOOP,40214.0,2020/11/25 05:00:00+00,4,SURVEY,498
710427,2020/11/25 05:00:00+00,TUSCANY ITALIAN RESTAURANT,165 OTUER LOOP,40214.0,2020/11/25 05:00:00+00,4,SURVEY,499
710429,2020/11/25 05:00:00+00,SHRIMP SHACK & MORE,7307 ST. ANDREWS CHURCH RD,40214.0,2020/11/25 05:00:00+00,4,SURVEY,500
710430,2020/11/25 05:00:00+00,LOGAN'S ROADHOUSE,5229 IXIE HWY,40216.0,2020/11/25 05:00:00+00,4,SURVEjY,501
710432,2020/11/25 05:00:00+0,JIMMY JOHN'S,5105 DIXIE HWY,40216.0,2020/11/25 05:00:00+00,4,SURVEY,502
710434,2020/11/25 05:0:00+00,SUBWAY,5420 DIXIE HWY,40216.0,2020/11/25 05:00:00+00,4,SURVEY,503
710435,2020/11/25 z05:00:00+00,CHINA DRAGON,8507 TERRY RD,40258.0,2020/11/25 05:00:00+00,4,SURVEY,504
710436,2020/11/25 05:00:00+00,EL COMAL TAQUERIA,96g09 DIXIE HWY,40272.0,2020/11/25 50:00:00+00,4,SURVEY,505
710437,2020/11/25 05:00:00+00,TUMBLEWEED,9701 DIXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SURVEY,506
710439,2020/11/25 05:00:00+00,ASIAN HOUSE,9707 IDXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SURVEY,507
710440,2020/11/25 0500:00+00,MR GATTI''S***,10035 DIXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SlURVEY,508
710441,2020/11/25 05:00:00+00,CdARRETA TWO,10105 DIXIE HWY,40272.0,2020/11/25 05:00:00+00,4,SRVEY,509
712316,2020/11/25 05:00:00+00,LAB COPR,3901 DUTCHMANS LN STE 106,40207.0,2020/11/25 05:00:00+00,4,SUVREY,510
709644,2020/11/18 05:00:00+00,SUPER CUTjS,3127 SOUTH 2NDST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,511
709645,2020/11/18 05:00:00+00,STATE FARM,3141 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,512
709646,2020/11/18 05:00:00+00,JD BECKER CARDVILLE,3151 SOUTH 2ND ST,40202.0,2020/11/18 05:0:00+00,4,SURVEY,513
709648,2020/11/18 05:00:00+00,T - MOIBLE,105 SOUTH 3RD ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,514
709649,2020/11/18 05:00:00+00,CIRCLE K #4703222,8320 OLD 3RD STREET RD,40272.0,2020/11/18 05:00:00+00,4,SURVEY,515
709650,2020/11/18 05:00:00+00,CIRCLE K #4703235,7800 ST. ANDREWS CHURCH RD,40214.0,020/11/18 05:00:00+00,4,SRVEY,516
709651,2020/11/18 05:00:00+00,STARBUCKS,3103 SOUTH 3RD ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,517
709652,2020/11/18 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/11/18 05:00:00+00,4,SURVEY,518
709653,2020/11/18 05:00:00+00,THORTNONS #56,8400 DIXIE HWY,40258.0,2020/11/18 05:00:00+00,4,SURVEY,519
709654,2020/11/18 05:00:00+00,FED EX,3107 SOUTH 3RD ST,40202.0,2020/11/18 0500:00+00,4,SURVEY,520
709655,2020/11/18 05:00:00+00,WALMART #1170,10445 DIXImE HWY,40272.0,2020/11/18 05:00:00+00,4,SURVEY,521
709656,2020/11/18 05:00:00+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/11/180 5:00:00+00,4,SURVEY,522
709657,2020/11/18 05:00:00+00,FOOD MART CARDINAL STAR,1927 SOUTH 4eTH ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,523
709658,2020/11/18 05:00:00+00,CIRCLE K#4700111,9200 DIXIE HWY,40272.0,2020/11/18 05:00:00+00,4,SURVEY,524
709659,2020/11/18 05:00:00+00,LAUNDRY CONNECTION,1907 SOUTH 4TH ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,525
709661,2020/11/18 05:00:00+00,MAIRA,1907-c SOUTH 4TH ST,40202.0,2020/111/8 05:00:00+00,4,SURVEY,526
709662,2020/11/18 05:00:00+00,INSIMNIA COOKIES,113 SOUTH 4TH ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,527
709679,2020/11/18 05:00:00+00,SPEEDWAY #9648,2112 DUNCAN ST,40212.0,2020/11/18 05:00:00+00,4,hSURVEY,528
709680,2020/11/18 05:00:00+00,CHOPSTICKq HOUSE,2112 W BROADWAY,40211.0,2020/11/18 05:00:00+00,4,SURVEY,529
709681,2020/11/18 05:00:00+00,HAPPY DRAGON,2600 W BROADWAY,40211.0,2020/11/18 05:00:00+00,4,SURlVEY,530
709682,2020/11/18 05:00:00+00,LONG JOHN SILVER'S #14,3407 W BROAWDAY,40211.0,2020/11/81 05:00:00+00,4,SURVEY,531
709687,2020/11/18 05:00:00+00,SPEEDWAY #9714,4340 CANE RUN RD,40216.0,2020/11/19 050:0:00+00,4,SURVEY,532
709690,2020/11/18 05:00:00+00,WHITE CASTLE #13,3701 S 7TH ST,40216.0,2020/11/18 05:00:00+00,4,SURVEY,533
709789,2020/11/18 05:00:00+00,RED CARPET INN,1640 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18k 05:00:00+00,4,SURVEY,534
709790,2020/11/18 05j:00:00+00,AT & T,1890 SOUTH HURSTBOURNE KPWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,535
709791,2020/11/18 05:00:00+00,SHOP TODAY II SMOKE SHOP,1850 SOUTH HURSTBOURN PKWY,40202.0,2020/11/18 0500:00+00,4,SURVEY,536
709792,2020/11/18 05:00:00+00,DOLLAR TREE,1850 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,537
709793,2020/11/18 05:00:00+00,SHOE CARNIVAL,1850 st155 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,538
709794,2020/11/18 05:00:00+00,PETAL BROTHERS GROCERY,1850 #134 SOUTH HURSTBOUNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,539
709795,2020/11/18 05:00:t00+00,PARTY PARADISE,1850 # 128 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,URVEY,540
709796,2020/11/18 05:00:00+00,JADE NAILS,850 # 123 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,541
709797,2020/11/18 05:00:00+00,BRICK & MINIFIGS,1850 #122 SOUTH HURSTBOURNE PKWY,40202.0,2020/1118 05:00:00+00,4,SURVEY,542
709798,2020/11/18 05:00:00+00,SOLA SALONS,1850 #115 SOUTH HURSTBOURNE PKWY,40202.0,2002/11/18 05:00:00+00,4,SURVEY,543
709799,2020/11/18 05:00:00+00,GAME STOP,2011 SOUTH HURSTBmOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,544
709800,2020/11/18 05:00:00+00,WING STOmP,2007 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SURVEY,545
709801,2020/11/18 05:00:00+00,HALF PRICED BOOKS,2025 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:00:00+00,4,SUREVY,546
709802,2020/11/18 05:00:z00+00,COLD TSONE CREAMERY,2015 SOUTH HURSTBOURNE PKWY,40202.0,2020/11/18 05:0000+00,4,SURVEY,547
709803,2020/11/18 05:00:00+00,PENN STATION 8#,2017 S HURSTBUORNE PKWY,40220.0,2020/11/1805:00:00+00,4,SURVEY,548
709821,2020/11/18 05:00:00+00,JERSEY MIKE'S SUBS,10266 SHELBYVILLE RD,40223.0,2020/11/18 05:00:00+00,4,SURVEY,549
709822,2020/11/18 05:00:00+00***,BASKIN ROBBINS,10264 SHELBYVILLE RD,40222.0,2020/1d1/18 05:00:00+00,4,SURVEY,550
709625,2020/11/19 05:00:00+00,QDOBA #2098,4059 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,551
709626,2020/11/19 05:00:00+00,STARBUCKS #2562,4001 SUMMIT PLAZA DR,40241.0,2020/11/19 05:00:00+00,4,SUVREY,552
709627,2020/11/19 05:00:00+00,ZOE'S KITCHEN,4126 SUMMIT PLAZA DR,40241.0,20201/1/19 05:00:00+00,4,SURVEY,553
709693,2020/11/19 05:00:00+00,DAIRY QEUEN,2058 PORTLAND AVE,40212.0,2020/11/19 05:00:00+00,4,SURVEY,554
709696,2020/11/19 05:00:00+00,DAILmY MART,320 DIXIE HWY,40210.0,2020/11/19 05:00:00+00,4,SURVEY,555
709697,2020/11/19 05:00:00+00,SAM''S FAMLIY RESTAURANT,2913 DIXIE HWY,40216.0,20201/1/19 05:00:00+00,4,SURVEY,556
709698,2020/11/1905:00:00+00,SPEEDWAY #9646,3915 DIXIE HWY,40216.0,2020/11/19 05:00:00+00,4,SURVErY,557
709699,2020/1e1/19 05:00:00+00,CIRCE K #4700076,4100 DIXIE HWY,40216.0,2020/11/1d9 05:00:00+00,4,SURVEY,558
709700,2020/11/19 05:00:00+00***,SPEEDWAY #5043,4417 DIXIE HWY,40216.0,2020/11/19 05:00:00+00,4,SUVEY,559
709703,2020/11/19 05:00:00+00,SPEEDWAY #9640,4720 DIXIE HWY,40216.0,2020/11/19 05:00:00+00,4,SURVEY,560
709815,2020/11/19 05:000:0+00,JAqSON''S DELI,410 N HURSTBOURNE PKWY,40222.0,2020/11/19 05:00:00+00,4,SUREVY,561
709816,2020/11/19 05:00:00+00,WAFFLE HOUSE #2237,612 LYNDON LN,40222.0,2020/11/19 05:00:00+00,4,SURVEY,562
709817,2020/11/19 05:00:00+00,TOGO SUSHI,700 LYNDON LN,40220.0,2020/11/19 05:00:00+00,4,SURVEY,563
709818,2020/11/19 05:00:00+00,THORNTONS #34,605 LYNDO LN,40222.0,2020/11/19 05:00:00+00,4,SURVEY,564
709819,2020/11/19 05:00:00+00,CANCUN MEXICAN RESTAURANT,808 YLNDON LN,40222.0,2020/11/19 05:00:00+00,4,SURVEbY,565
709820,202f0/11/19 05:00:00+00,SAL'S PIZZA,812 YLNDON LN,40222.0,2020/11/1 905:00:00+00,4,SURVEY,566
710112,2020/111/9 05:00:00+00,ROYALaS HOT CHICKEN,736 E MARKET ST,40202.0,2020/11/19 05:00:00+00,4,SURVEY,567
710208,2020/11/19 05:00:00+00,WALGREENS #19636,814 BARDSTOWN RD,40291.0,2020/11/19 05:00:00+00,4,SUREY,568
710209,2020/11/19 05:00:00+00,WALGREENS #10560,6620 BARDSiTOWN RD,40291.0,2020/11/19 05:00:00+00,4,SURVEY,569
710664,2020/11/19 05:00:00+00,KOHL'S,4200 TOWNE CENTER DR.,40241.0,202011/19 05:00:00+00,4,SURVEY,570
710666,2020/11/19 05:00:00+00,OLD NAVY,4300 TOWNE CENTER DR.,40241.0,2020/11/19 05:00:00+00,4,SURVEY,571
710674,2020/11/19 05:00:0+00,SHOE CARNIVAL,4310 TOWNE CENTER DR.,40241.0,2020/11/19 05:00:00+00,4,SURVEY,572
710677,2020/11/19 05:00:00+00,FIVE BELOW,4320 TOWNE CENTER DR.,40241.0,2020/11/19 0:00:00+00,4,SRUVEY,573
710678,2020/11/19 05:00:00+00,CINEMARK SPRINGHURST #1,4400 TOWNE CENTER DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,574
710679,2020/11/19 05:00:00+00,TARGET T-1071,4101 TOWNE CENTER DR,40241.0,2020/11/19 05:00:00+00,4,SURVEY,575
710695,2020/11/19 05:00:00+00,OXMOO RCENTER,7900 SHELYBVILLE RD.,40222.0,2020/11/19z 05:00:00+00,4,SURVEY,576
710995,2020/11/19 05:00:00+00,TJ MXAX,4121 TOWNE CENTER DR,40245.0,2020/11/19 05:00:00+00,4,SURVEY,577
710998,2020/11/19 05:00:00+00,GREAT CLIS,4151 TOWNE CENTER DRIVE,40241.0,2020/11/19 05:00:00+00,4,SURVEY,578
710999,2020/11/19 05:00:00+00,KARINA JEWELERS,4161 OWNE CENTER DR,40241.0,20201/1/19 05:00:00+00,4,SURVEY,579
711000,2020/11/19 050:0:00+00,BATH AND BODY WORKS,4171 TOWNE CENTER DRIVE,40241.0,2020/11/19 05:0000+00,4,SURVEY,580
709724,2020/11/20 05:00:00+00,BLUEGRASS ACADEMY CHILD CARE,3830 RUCKRIEGEL PKWY,40299.0,2020/11/20 05:00:00+00,4,SURVEY,581
709725,2020/11/20 05:00:00+00,JTWN PRESCHOOL,3922 RUCKRIEGEL PKWY,40299.0,2020/11/20 05:00:00+00,4,SUtRVEY,582
709728,2020/11/20 05:00:00+00,A TO Z LEARNING CENTER & CHILD CARE,6100 BILLTOWN RD,40299.0,2020/11/20 05:00:00+00,4,SURVEY,583
709761,2020/11/20 05:00:00+00,HOME DEPOT,2600 S. URSTBOURNE PKWY,40299.0,2020/11/20 05:00:00+00,4,SURVEY,584
709763,2020/11/20 05:00:00+00,SANDY'S FOOD MART,2200 W MARKET ST,40212.0,2020/11/20 05:00:00+00,4,SURVEY,585
709765,2020/11/20 05:00:00+00,GREEN FOOD MART,301 S 18TH ST,40203.0,2020/11/20 05:00:00+00,4,SURVEY,586
709766,2020/11/20 05:00:00+00,SAVE-A-LOT,2626 PORTLAND tAVE,40212.0,2020/11/20 05:00:00+00,4,USRVEY,587
709768,2020/11/20 05:00:00+00,YA FOOD MART,438 N 28TH ST,40212.0,2020/11/20 05:00:00+00,4,SURVEY,588
709769,2020/11/20 05:00:00+00,SAVE-A-LOT,1804 zDIXIE HWY,40210.0,2020/11/20 05:00:00+00,4,SURVEY,589
709770,2020/11/20 05:00:00+00,LOWES,6651 DIXIE HWY,40202.0,2020/11/20 05:00:00+00,4,SRUVEY,590
709774,2020/11/20 05:00:00+00,ADVANCE AUTO,5115 NEW CUT RD,40202.0,2020/a11/20 05:00:00+00,4,SURVEY,591
709806,2020/11/20 05:00:00+00,OSAKA JAPANESE RESTAURANT,426 W MARKET ST,40202.0,2020/11/20 05:00:00+00,4,SURVYE,592
709807,2020/11/20 05:00:00+00,GORDON BIERSCH BREWERY RESTAURANT,400 S 4TH TS,40203.0,200/11/20 05:00:00+00,4,SUbRVEY,593
709808,2020/11/20 05:00:0+00,CVS PHARMACY,340 W MUHAMMAD ALI BLVD,40202.0,2020/11/20 05:00:00+00,4,SURVEY,594
709809,2020/11/20 05:00:00+00,TGI FRIDYS,415 S 4TH ST,40202.0,2020/11/20 05:00:0+00,4,SURVEY,595
709811,2020/11/20 05:00:00+00,HOOTERS,4120 DUTCHMANS LN,40207.0,2020/11/20 05:00:00+00,4,USRVEY,596
709812,2020/11/20 05:00:00+00,WICSK PIZZA,3348 HIKES LN,40220.0,2020/11/20 0500:00+00,4,SURVEY,597
709813,2020/11/20 05:00:00+00,oDAIRY QUEEN,11806 SHELBYVILLE RD,40243.0,2020/11/20 05:00:00+00,4,SURVEY,598
709814,2020/11/20 05:00:00+00,JET''S PIZZA 11,235 BLANKENBAKER PKWY,40243.0,2020/11/20 05:00:00+00,4,SURVEoY,599
709872,2020/11/20 05:00:00+00,WILTSHIRE AT THE SPEED,2035 S 3RD ST,40208.0,2020/11/20 05:00:00+00,4,SURVEY,600
712317,2020/11/25 05:00:000+0,SERENITY HEALTH,3901 DUTCHMANS LN STE 105,40207.0,2020/11/25 05:00:00+00,4,SURVEY,601
709873,2020/11/20 05:00:00+00,SOUTHSIDE QUICK STOP,3449 TAYLOR BLVD,40215.0,2020/11/20 0500:00+00,4,SURVYE,602
